"Table 51.  Net Imports of Crude Oil and Petroleum Products into the United States by Country,  December 2005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,          (Thousand Barrels per Day),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country of Origin,,,Crude Oila,Pentanes Plus,Liquefied Petroleum Gases,Unfinished Oils,Finished Motor Gasoline,,,Motor Gasoline Blend. Comp.,,,Oxygenates,,,Distillate Fuel Oil,,,,,Kerosene,Finished Aviation Gasoline,Aviation Gasoline Blend. Comp.,Kerosene-Type Jet Fuel,Special Naphthas,Residual Fuel Oil,Petrochemical Feedstocks,,Waxes,"Petroleum
 Coke",Asphalt and Road Oil,Lubricants,Misc. Products,Total Products,Total Crude Oil and Products
,,,,,,,Reformulated,Conventional,Total,Reform-ulated ,Conven-tional,Total,Fuel Ethanol (FE),Methyl Tertiary Butyl Ether (MTBE),Other Oxygen-ates,15 ppm sulfur and under,Greater than 15 ppm to 500 ppm sulfur,501 to 2000 ppm,Greater than 2000 ppm,Total,,,,,,,Naphtha,Other Oils,,,,,,,
,Ecuador,,340,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,-8,0,0,0,0,0,-8,0,0,0,0,0,0,0,-16,324
,Equatorial Guinea,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
,Estonia,,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,27,27
,Finland,,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
,France,,0,0,1,19,1,20,20,2,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71
,Gabon,,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
,Germany,,0,0,0,38,0,8,8,0,10,10,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64
,Guatemala,,0,0,-5,0,0,-1,-1,0,0,0,0,0,0,0,-12,-3,0,-15,0,0,0,0,0,-6,0,0,0,0,0,-1,0,-29,-29
,Honduras,,0,0,-1,0,0,-3,-3,0,0,0,0,0,0,0,0,-5,0,-5,0,0,0,-1,0,0,0,0,0,0,0,0,0,-9,-9
,India,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,-5,0,0,0,0,0
,Italy,,0,0,-2,0,1,5,6,2,18,19,0,0,0,0,0,0,0,0,0,0,0,0,2,10,7,0,0,-40,0,0,0,1,1
,Japan,,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-10,0,-10,0,0,0,0,-17,-3,0,0,0,-57,0,0,0,-89,-89
,"Korea, South",,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,0,0,0,3,0,0,0,48,0,-12,0,0,0,0,0,1,0,38,38
,Latvia,,0,0,0,0,0,0,0,10,25,35,0,0,0,0,21,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65
,Lithuania,,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,11
,Malaysia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mexico,,"1,707",0,-32,35,-12,-130,-143,0,0,0,0,-9,0,0,-1,-9,0,-10,0,0,0,10,-1,-22,9,20,-2,-52,-2,-21,-1,-220,"1,487"
,Netherlands,,0,0,0,10,15,31,46,22,30,51,0,0,0,0,0,42,1,43,0,0,0,0,0,13,4,0,0,-9,0,0,0,157,157
,Netherlands Antilles,,0,0,0,0,0,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,-5,0,5,5
,Norway,,66,0,41,6,1,15,15,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,0,-3,0,0,0,109,174
,Oman,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
,Panama,,0,0,0,0,0,-5,-5,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-46,0,0,0,0,0,0,0,-52,-52
,Portugal,,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,0,0,4,4
,Puerto Rico,,0,0,0,0,0,-1,-1,0,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-5,-5
,Russia,,50,0,0,86,0,4,4,0,37,37,0,0,0,0,0,4,43,47,0,0,0,0,0,10,26,15,0,0,0,0,0,225,275
,Spain,,0,0,0,0,0,9,9,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-34,0,0,0,-6,-6
,Sweden,,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
,Trinidad and Tobago,,62,0,0,0,0,0,0,0,20,20,2,0,0,0,0,0,0,0,0,0,0,7,0,20,0,0,0,0,0,0,0,49,111
,United Kingdom,,33,0,29,28,0,58,58,20,43,64,0,0,0,0,0,-9,0,-9,7,0,0,0,0,9,0,0,0,4,0,0,0,190,224
,Vietnam,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
,"Virgin Islands, U.S.",,0,0,0,16,37,86,123,0,0,0,0,0,0,0,47,39,0,86,0,0,0,38,2,59,4,0,0,7,0,0,0,335,335
,Yemen,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Other,,46,0,-1,24,-5,4,1,2,1,3,13,0,-3,-1,-1,-1,0,-2,-1,0,0,29,1,-34,0,-1,0,-72,0,-5,0,-39,8
Total,,,"9,972",46,310,532,176,173,349,108,384,492,19,2,-6,3,147,123,98,371,9,0,0,196,2,271,100,120,-2,-352,20,-50,-1,"2,436","12,408"
Persian Gulfb,,,"2,097",0,0,0,0,11,11,0,0,0,0,25,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,6,0,0,0,69,"2,166"
