Table 43.  PAD District 1—Year-to-Date Imports of Crude Oil and Petroleum Products into the United States by ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"         Country of Origin, January-December 2005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,         (Thousand Barrels),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country of Origin,,,Crude Oila,,Liquefied Petroleum Gases,Unfinished Oilsa,Finished Motor Gasoline,,,Motor Gasoline Blend. Comp.,,,Oxygenates,,,Distillate Fuel Oil,,,,,Kerosene,Finished Aviation Gasoline,Aviation Gasoline Blend. Comp.,Kerosene-Type Jet Fuel,Special Naphthas,Residual Fuel Oil,,,,Petrochemical Feedstocks,,Waxes,"Petrol-
eum
 Coke",Asphalt and Road Oil,"Lubri-
cants",Misc. Products,Total Products,Total Crude Oil and Products,Daily Average,,
,,,,Pentanes Plus,,,Reformulated,Conventional,Total,Reform-ulated ,Conven-tional,Total,Fuel Ethanol (FE),Methyl Tertiary Butyl Ether (MTBE),Other Oxygen-ates,15 ppm sulfur and under,Greater than 15 ppm to 500 ppm sulfur,501 to 2000 ppm,Greater than 2000 ppm,Total,,,,,,Less than  0.31 % sulfur,0.31 to 1.00     % sulfur,Greater than 1.00 % sulfur,Total,Naphtha,Other Oils,,,,,,,,Crude Oil,Products,Total
OPEC,,,"325,225",0,"5,806","16,736","7,162","7,088","14,250","4,770","10,865","15,635",0,"8,022",0,0,"2,054","2,423","14,420","18,897",977,0,0,"9,716",0,"7,493","2,745","13,202","23,440",144,0,0,0,"8,765",0,0,"122,557","447,782",891,336,"1,227"
,Algeria,,"20,873",0,"3,867","15,177",0,0,0,0,861,861,0,0,0,0,299,0,0,299,0,0,0,0,0,"1,285",215,261,"1,761",0,0,0,0,0,0,0,"21,965","42,838",57,60,117
,Indonesia,,0,0,0,0,0,0,0,0,108,108,0,0,0,0,682,0,0,682,0,0,0,0,0,69,0,0,69,0,0,0,0,0,0,0,859,859,0,2,2
,Iran,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Iraq,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kuwait,,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,070",0,0,0,0,0,0,0,0,0,0,0,0,"1,070","1,618",2,3,4
,Libya,,"6,676",0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,499",0,0,"1,499",0,0,0,0,0,0,0,"2,121","8,797",18,6,24
,Nigeria,,"171,790",0,"1,387",563,32,7,39,141,"3,782","3,923",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,075","1,128",0,"3,203",144,0,0,0,0,0,0,"9,259","181,049",471,25,496
,Qatar,,0,0,0,0,26,2,28,9,0,9,0,306,0,0,0,0,0,0,489,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,857,857,0,2,2
,Saudi Arabia,,"68,182",0,280,0,94,666,760,22,594,616,0,"4,044",0,0,0,0,0,0,0,0,0,887,0,0,0,0,0,0,0,0,0,0,0,0,"6,587","74,769",187,18,205
,United Arab Emirates,,0,0,97,0,0,0,0,0,0,0,0,"2,975",0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,560","3,560",0,10,10
,Venezuela,,"57,156",0,175,374,"7,010","6,413","13,423","4,598","5,520","10,118",0,697,0,0,"1,073","2,423","14,420","17,916",0,0,0,"7,734",0,"2,565","1,402","12,941","16,908",0,0,0,0,"8,765",0,0,"76,279","133,435",157,209,366
Non OPEC,,,"258,924",0,"16,230","23,572","78,841","103,992","182,833","22,792","97,545","120,337","1,060",878,227,589,"43,303","35,510","7,545","86,947","1,562",659,0,"17,377","2,605","20,872","46,391","56,184","123,447","1,168",64,481,"6,528","3,787",787,0,"591,525","850,449",709,"1,621","2,330"
,Angola,,"53,254",0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,031",0,"1,031",312,0,0,0,0,0,0,"1,443","54,697",146,4,150
,Argentina,,0,0,128,621,0,"2,707","2,707",150,"3,939","4,089",0,0,0,0,0,0,0,0,0,0,0,89,0,859,"1,325",143,"2,327",0,0,0,0,0,0,0,"9,961","9,961",0,27,27
,Aruba,,0,0,0,"1,163",0,0,0,0,99,99,0,0,0,260,"2,990","1,654",584,"5,488",0,0,0,508,0,0,0,"1,370","1,370",0,0,0,"3,413",0,0,0,"12,041","12,041",0,33,33
,Australia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bahamas,,0,0,0,0,0,299,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,355","4,399","5,198","10,952",0,0,0,0,0,0,0,"11,251","11,251",0,31,31
,Bahrain,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Belgium,,0,0,0,457,"3,277","1,536","4,813",623,"3,344","3,967",0,0,0,0,473,395,0,868,0,0,0,574,0,0,328,0,328,0,0,0,0,0,0,0,"11,007","11,007",0,30,30
,Brazil,,"1,721",0,0,69,0,178,178,0,437,437,339,256,0,0,0,0,0,0,0,0,0,0,318,"2,182","11,626","1,007","14,815",0,0,0,0,0,0,0,"16,479","18,200",5,45,50
,Brunei,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cameroon,,0,0,0,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,23,0,500,0,0,0,0,40,0,0,"1,397","1,397",0,4,4
,Canada,,"78,310",0,"10,626",868,"45,809","5,797","51,606","2,030","1,506","3,536",0,0,227,0,"16,627","12,134","4,094","32,855",729,163,0,"3,499","2,233",553,"3,157","10,551","14,261",64,64,147,33,"3,747",731,0,"125,389","203,699",215,344,558
,Chad,,"22,195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,348","4,362",916,"8,626",0,0,0,0,0,0,0,"8,626","30,821",61,24,84
,China,,0,0,0,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,146,0,977,0,0,222,0,0,0,0,"1,324","1,324",0,4,4
,Colombia,,"8,050",0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,811","5,203","3,579","11,593",0,0,0,0,0,0,0,"11,713","19,763",22,32,54
,Congo (Brazzaville),,"3,990",0,0,0,0,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,695",461,13,"2,169",0,0,0,0,0,0,0,"2,296","6,286",11,6,17
,Denmark,,0,0,0,0,0,509,509,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,276,689,0,965,0,0,0,0,0,0,0,"1,497","1,497",0,4,4
,Ecuador,,"2,586",0,0,0,0,190,190,0,444,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,612,0,0,0,0,0,0,0,"1,246","3,832",7,3,10
,Egypt,,848,0,0,0,0,608,608,200,536,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,186,0,0,0,0,0,0,0,"1,530","2,378",2,4,7
,Equatorial Guinea,,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,2,0,2
,Estonia,,0,0,0,0,0,543,543,221,"7,780","8,001",0,0,0,0,182,0,0,182,0,0,0,0,0,0,152,120,272,80,0,0,0,0,0,0,"9,078","9,078",0,25,25
,Finland,,0,0,0,0,85,"1,108","1,193",25,"2,452","2,477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,"3,685","3,685",0,10,10
,France,,0,0,0,792,617,"5,102","5,719",972,"7,026","7,998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,233,451,0,0,0,0,0,0,0,"15,272","15,272",0,42,42
,Gabon,,"33,255",0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"33,279",91,0,91
,Germany,,0,0,0,"5,406",72,"4,481","4,553",0,"3,890","3,890",0,0,0,0,279,0,0,279,0,0,0,0,0,101,"1,072",0,"1,173",0,0,17,0,0,0,0,"15,318","15,318",0,42,42
,Guatemala,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,India,,0,0,0,797,98,693,791,"1,713","1,163","2,876",0,0,0,0,0,735,0,735,0,496,0,233,0,0,0,0,0,0,0,0,0,0,0,0,"5,928","5,928",0,16,16
,Italy,,0,0,0,365,38,"5,961","5,999","1,020","5,286","6,306",0,82,0,0,0,0,0,0,0,0,0,0,0,0,19,303,322,0,0,0,0,0,0,0,"13,074","13,074",0,36,36
