PUBID,REGION,CENDIV,PBA,SQFT,SQFTC,NWKER,NWKERC,WTUSED,WTCNS,ZSQFT,ZSQFTC,ZNWKER,ZNWKERC,ZWTUSED,ZWTCNS,FINALWT,FINALWT1,FINALWT2,FINALWT3,FINALWT4,FINALWT5,FINALWT6,FINALWT7,FINALWT8,FINALWT9,FINALWT10,FINALWT11,FINALWT12,FINALWT13,FINALWT14,FINALWT15,FINALWT16,FINALWT17,FINALWT18,FINALWT19,FINALWT20,FINALWT21,FINALWT22,FINALWT23,FINALWT24,FINALWT25,FINALWT26,FINALWT27,FINALWT28,FINALWT29,FINALWT30,FINALWT31,FINALWT32,FINALWT33,FINALWT34,FINALWT35,FINALWT36,FINALWT37,FINALWT38,FINALWT39,FINALWT40,FINALWT41,FINALWT42,FINALWT43,FINALWT44,FINALWT45,FINALWT46,FINALWT47,FINALWT48,FINALWT49,FINALWT50,FINALWT51,FINALWT52,FINALWT53,FINALWT54,FINALWT55,FINALWT56,FINALWT57,FINALWT58,FINALWT59,FINALWT60,FINALWT61,FINALWT62,FINALWT63,FINALWT64,FINALWT65,FINALWT66,FINALWT67,FINALWT68,FINALWT69,FINALWT70,FINALWT71,FINALWT72,FINALWT73,FINALWT74,FINALWT75,FINALWT76,FINALWT77,FINALWT78,FINALWT79,FINALWT80,FINALWT81,FINALWT82,FINALWT83,FINALWT84,FINALWT85,FINALWT86,FINALWT87,FINALWT88,FINALWT89,FINALWT90,FINALWT91,FINALWT92,FINALWT93,FINALWT94,FINALWT95,FINALWT96,FINALWT97,FINALWT98,FINALWT99,FINALWT100,FINALWT101,FINALWT102,FINALWT103,FINALWT104,FINALWT105,FINALWT106,FINALWT107,FINALWT108,FINALWT109,FINALWT110,FINALWT111,FINALWT112,FINALWT113,FINALWT114,FINALWT115,FINALWT116,FINALWT117,FINALWT118,FINALWT119,FINALWT120,FINALWT121,FINALWT122,FINALWT123,FINALWT124,FINALWT125,FINALWT126,FINALWT127,FINALWT128,FINALWT129,FINALWT130,FINALWT131,FINALWT132,FINALWT133,FINALWT134,FINALWT135,FINALWT136,FINALWT137,FINALWT138,FINALWT139,FINALWT140,FINALWT141,FINALWT142,FINALWT143,FINALWT144,FINALWT145,FINALWT146,FINALWT147,FINALWT148,FINALWT149,FINALWT150,FINALWT151,FINALWT152,FINALWT153,FINALWT154,FINALWT155,FINALWT156,FINALWT157,FINALWT158,FINALWT159,FINALWT160,FINALWT161,FINALWT162,FINALWT163,FINALWT164,FINALWT165,FINALWT166,FINALWT167,FINALWT168,FINALWT169,FINALWT170,FINALWT171,FINALWT172,FINALWT173,FINALWT174,FINALWT175,FINALWT176,FINALWT177,FINALWT178,FINALWT179,FINALWT180,FINALWT181,FINALWT182,FINALWT183,FINALWT184,FINALWT185,FINALWT186,FINALWT187,FINALWT188,FINALWT189,FINALWT190,FINALWT191,FINALWT192,FINALWT193,FINALWT194,FINALWT195,FINALWT196,FINALWT197
00004,3,7,18,500000,08,165,07,1,33982478,0,0,0,0,0,0,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,16.642799942,17.39063878,17.078727194,17.175617535,17.191258213,17.191258213,17.191258213,17.191258213,17.007083992,17.274176289,17.192681646,17.190546825,24.696513224,26.094911214,17.375556472,17.168213678,17.00349672,17.398110947,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,16.995672529,17.645524064,17.191258213,17.191258213,17.0961793,17.191258213,16.804860884,17.18376919,17.276960746,17.16988977,17.174285627,17.247782188,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.234480509,17.191258213,17.191258213,17.193845979,17.191258213,17.191258213,17.163285898,17.191258213,17.191258213,17.191258213,17.191258213,17.09484252,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.132776196,17.191258213,17.180934157,17.198771578,17.198771578,17.189835656,17.18376919,17.195126958,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.198995703,17.191258213,17.191258213,17.198771578,17.191258213,17.191258213,17.163408524,17.191258213,17.191258213,17.191258213,17.191258213,17.216756563,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.18376919,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.188544125,17.191258213,17.191258213,17.191258213,17.185833223,17.193975491,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213,17.191258213
00007,3,7,16,800000,09,350,08,1,58351163,0,0,1,0,0,0,2.8602521713,2.8608274182,2.85979918,2.8520970792,2.8612554665,2.8611012198,2.857214252,2.8533435731,2.8584744051,2.8590536455,2.8680479853,2.8616620688,2.8668665529,2.863649337,2.8575535827,2.8617708034,2.8516428442,2.8497918529,2.8632071416,2.858992016,2.8584845855,2.8678395332,2.8594835415,2.6634387729,2.9689782205,2.8571099747,2.8649055822,2.8583271153,2.860624392,2.8599652946,2.8631008189,2.8759019888,2.8400534791,2.8585865755,2.8654555068,2.8617482975,2.8622448402,2.8594656071,2.8656163972,2.8664754466,2.8688005561,2.8588155992,2.8492571776,2.868437128,2.8534091936,2.8496309632,2.8661663588,2.8674134221,2.8642519441,2.8475946724,2.8505218445,2.8658156393,2.8558057758,2.849414991,2.8521179733,2.8659182774,2.8628211752,2.8480932686,2.8626546222,2.8571051692,2.862254434,2.855396427,2.8539345501,2.8628347192,2.8598542234,2.8640296516,2.8587348027,2.858354256,2.86918026,2.8607020722,2.8624882136,2.8638660499,2.8479514793,2.8558117646,2.8739718939,2.8601710254,2.8655271989,2.8596522831,2.867931452,2.8602521713,2.8602521713,2.8598936193,2.8608648635,2.8602521713,2.8614503142,2.8605445738,2.8602521713,2.8602521713,2.8604246274,2.8602521713,2.8602521713,2.8602521713,2.8602521713,2.8602521713,2.8604580234,2.8651782246,2.8607495069,2.8603766865,2.8621173039,2.8604759383,2.8602815689,2.8602521713,2.8602521713,2.8611589006,2.8603049672,2.8602521713,2.8611314282,2.8602521713,2.8602521713,2.8603862284,2.8609703277,2.8602521713,2.8602521713,2.8602826814,2.8601893707,2.8601555957,2.8663969011,2.8597578198,2.8602447821,2.8592488112,2.8576970692,2.8600806937,2.8699431039,2.8602521713,2.8572429008,2.8550341446,2.8743320401,2.8679089016,2.8576844516,2.8603736021,2.8749948175,2.8569227418,2.8521657537,2.8649634147,2.851741989,2.8564170428,2.8738950934,2.8597468013,2.8576206476,2.8590846519,2.8470453092,2.8602332449,2.8502841572,2.8583942839,2.8602547652,2.8602533361,2.8592948184,2.8602568284,2.8602543088,2.8607298844,2.8616880396,2.8602521713,2.8588244489,2.8590556547,2.8602493193,2.8602493193,2.8602521713,2.8602695943,2.8579138868,2.8602695943,2.8603033064,2.8602628413,2.856409088,2.8613336571,2.8596133315,2.856508191,2.8597627451,2.8591956271,5.7223890785,2.8611411437,2.8602521713,2.8629387245,2.8630488178,2.8602521713,2.8580213432,2.8633123829,2.844082203,2.8602521713,2.8611153314,2.8549936601,2.8599075225,2.8563638167,2.8577995356,2.8556979187,2.8555269235,2.8595632244,2.8602269986,2.8579927615,2.8618006034,2.8561164612,2.8580976517,2.856410725,2.8567784877,2.8597104516,2.8622895181,2.8584200762,2.8658940623,2.8614098941
00010,3,5,02,600000,09,1500,10,1,8980252,0,0,0,0,0,2,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,34.96033492,35.205712185,23.236684436,23.108944301,23.422397748,23.127984288,23.160695012,23.184069132,23.288047016,23.236543911,23.211748699,23.25329933,23.222346403,23.296944752,23.269106805,23.244421122,23.11949243,23.283872714,23.144679737,23.257292676,23.230445527,23.336642802,23.163949869,23.304293254,23.125905837,23.319491838,23.248510317,23.25958285,23.177497236,23.222991466,23.427823378,23.184260136,23.332504298,23.292562338,23.264163139,23.314837111,23.334232256,23.21093932,23.253922758,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.224795152,23.305488227,23.334714023,23.253639042,23.280704406,23.257560917,23.196947083,23.255710169,23.399561287,23.251171658,23.251171658,23.243620964,23.177680379,23.251171658,23.346246679,23.251171658,23.251171658,23.301668042,23.251171658,23.251171658,23.34887737,23.108741629,23.518793335,23.251171658,23.29023485,23.251171658,23.251171658,23.277653392,23.251171658,23.251171658,23.499662172,23.251171658,23.251171658,23.251171658,23.251171658,23.249323475,23.251171658,23.251171658,23.251171658,23.251171658,23.241946375,23.25363764,23.25363764,23.251171658,23.251171658,23.251171658,23.251171658,23.206968849,23.241946375,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.251171658,23.24625014,23.251787967,23.261043008,23.247476408
00015,3,7,14,370000,08,300,08,1,6753468,0,0,0,0,0,2,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,87.73085782,91.673015571,90.028804796,90.539552555,90.622000825,90.622000825,90.622000825,90.622000825,89.651144814,91.05909518,90.629504309,90.618250815,86.79013539,91.704478958,137.39026604,135.75078579,89.632234869,91.712404354,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,89.590990426,93.016617895,90.622000825,90.622000825,90.120801833,90.622000825,88.585145895,90.582523191,91.073773169,90.509359213,90.532531534,90.919961317,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.849842841,90.622000825,90.622000825,90.635641977,90.622000825,90.622000825,90.47454756,90.622000825,90.622000825,90.622000825,90.622000825,90.113755131,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.313718713,90.622000825,90.567578596,90.661606781,90.661606781,90.614501959,90.582523191,90.642394528,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.662788232,90.622000825,90.622000825,90.661606781,90.622000825,90.622000825,90.475193973,90.622000825,90.622000825,90.622000825,90.622000825,90.756412832,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.582523191,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.607693783,90.622000825,90.622000825,90.622000825,90.593403531,90.636324685,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825,90.622000825
00028,3,5,02,395000,08,1100,10,1,8900733,0,0,0,0,0,0,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.958085377,49.301709118,48.810612788,48.542283877,73.801078864,72.873418458,48.650990603,48.700089911,48.918504213,48.810317604,48.758233172,48.845513772,48.780494543,48.937194658,48.878718706,48.82686435,48.56444111,48.909735741,48.61734917,48.853902133,48.797507435,49.020583754,48.657827704,48.952630805,48.57791301,48.984556711,48.835454047,48.858712835,48.686285089,48.781849552,49.212116234,48.70049113,49.01189048,48.927989028,48.868334118,48.974779064,49.0155202,48.756533004,48.846823336,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.785638345,48.955140946,49.016532192,48.846227365,48.903080444,48.854465595,48.727141132,48.850577943,49.152749332,48.841044419,48.841044419,48.825183549,48.686669797,48.841044419,49.040757508,48.841044419,48.841044419,48.947116326,48.841044419,48.841044419,49.046283497,48.541858146,49.403206292,48.841044419,48.923099942,48.841044419,48.841044419,48.896671532,48.841044419,48.841044419,49.363019673,48.841044419,48.841044419,48.841044419,48.841044419,48.837162155,48.841044419,48.841044419,48.841044419,48.841044419,48.821665935,48.846224421,48.846224421,48.841044419,48.841044419,48.841044419,48.841044419,48.748192695,48.821665935,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.841044419,48.830706355,48.842339028,48.86178002,48.833282234
00029,1,1,16,250000,08,950,09,1,15271991,0,0,0,0,0,0,9.2846065541,13.920414159,0,9.2600021393,9.289802572,9.2977429144,9.2802761057,9.252920874,9.2831386295,9.2899027467,9.3053787605,9.2893853239,9.3077384873,9.3001049454,9.2810238607,9.294351877,9.2590208804,9.2496586253,9.2987111668,9.280576555,9.2792564433,9.3119623188,9.2847090317,9.3220357052,9.291967733,9.2776804427,9.2999413032,9.2817783146,9.29018972,9.2820865723,9.2936814783,9.3426775775,9.2205476307,9.2822445783,9.2955248053,9.2823560105,9.2918217567,9.2822532984,9.3026397867,9.3045539553,9.3138077594,9.2805951339,9.2472765979,9.3117993053,9.26207911,9.2481168775,9.3043031404,9.3086230983,9.2983117116,9.2416406171,9.2587272139,9.2916374563,9.2563482939,9.2571302137,9.257101371,9.3037903871,9.2927996616,9.243516374,9.2984611922,9.2791005815,9.2864085958,9.2709230548,9.2737293073,9.2919850515,9.269079539,9.3046256067,9.283527023,9.2751274011,9.3101896498,9.2938926214,9.279967076,9.2965964233,9.2432264281,9.2697151659,9.3311751354,9.2845809916,9.3028163371,9.2842463378,9.3124886876,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2851912256,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.3200056033,9.2830463615,9.2846065541,9.2809922373,9.275962043,9.2846065541,9.3173477102,9.2846065541,9.2743749428,9.2666283615,9.298386416,9.3109386295,9.275962043,9.2846065541,9.3145769284,9.2733090271,9.2580193014,9.3009621955,9.2551973344,9.2726527693,9.32957107,9.2830463615,9.275962043,9.2806063921,9.2399397407,9.2846065541,9.2407297781,9.2792809681,9.2846065541,9.2846065541,9.2832716085,9.2846065541,9.2846065541,9.2852746124,9.2866119019,9.2846065541,9.2826047206,9.2805139096,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2766202136,9.2846065541,9.2846065541,9.2846065541,9.2757079729,9.2882730973,9.2816083763,9.2743974296,9.2846065541,9.2810246215,9.2866119019,9.2834381082,9.2846065541,9.2928815994,9.2940880874,9.2846065541,9.2770435831,9.2941483487,9.2314432025,9.2846065541,9.2875329072,9.270907756,9.2834381082,9.2697595278,9.278776252,9.2691669319,9.2685872501,9.2822708569,9.2828543333,9.2769466868,9.2881884867,9.2705858166,9.2773022811,9.2715833934,9.2744878566,9.2827699909,9.2846065541,9.2846065541,9.2846065541,9.2846065541
00031,2,3,16,1400000,10,1000,10,1,15549922,0,0,0,0,0,2,9.8042007776,9.8061725746,9.8026480412,9.7762472424,9.8076398129,9.8071110953,9.79378758,9.7805198992,9.7981070575,9.8000925427,9.830922801,9.8090335396,9.8268731582,9.8158453785,9.7949507177,9.8094062535,9.7746902428,9.7683455258,9.8143296477,9.7998812929,9.798141953,9.8302082816,9.8015661146,9.1295756195,10.176885406,9.7934301447,9.8201514602,9.797602186,9.8054766535,9.8032174388,9.8139652009,9.8578442831,9.7349649126,9.7984915482,9.8220364587,9.8093291094,9.8110311284,9.8015046399,9.8225879493,9.8255325474,9.833502418,9.7992765819,9.7665127978,9.8322566813,9.7807448293,9.7677940379,9.8244730749,9.8287476835,9.8179109588,9.7608141623,9.7708477472,9.8232708994,9.78895969,9.7670537412,9.7763188618,9.8236227161,9.813006655,9.7625232206,9.8124357547,9.7934136728,9.8110640135,9.7875565487,9.7825456146,9.8130530803,9.8028367156,9.8171489979,9.7989996326,9.7976952175,9.8348039445,9.8057429209,9.8118653492,9.8165882138,9.7620372037,9.7889802181,9.8512284197,9.8039226305,9.8222822008,9.8021445169,9.8305233554,9.8042007776,9.8042007776,9.8029717547,9.8063009272,9.8042007776,9.8083077001,9.8052030575,9.8042007776,9.8042007776,9.8047919123,9.8042007776,9.8042007776,9.8042007776,9.8042007776,9.8042007776,9.8049063852,9.8210860076,9.8059055149,9.8046275833,9.8105939672,9.8049677928,9.804301545,9.8042007776,9.8042007776,9.80730881,9.8043817484,9.8042007776,9.8072146416,9.8042007776,9.8042007776,9.8046602905,9.8066624311,9.8042007776,9.8042007776,9.8043053583,9.8039855135,9.8038697415,9.8252633139,9.8025062693,9.8041754493,9.8007615202,9.795442552,9.8036129971,9.8374187748,9.8042007776,9.7938857806,9.7863147389,9.8524629072,9.8304460583,9.7953993022,9.8046170109,9.8547347358,9.792788359,9.7764826406,9.8203496951,9.7750300854,9.7910549543,9.8509651673,9.8024685007,9.7951805986,9.8001988248,9.7589310883,9.804135903,9.7700330169,9.7978324226,9.8042096688,9.8042047704,9.8009192209,9.8042167409,9.8042081045,9.8058382539,9.8091225608,9.8042007776,9.7993069166,9.8000994297,9.8041910017,9.8041910017,9.8042007776,9.8042604993,9.7961857463,9.8042604993,9.8043760556,9.8042373516,9.7910276871,9.8079078297,9.802011001,9.7913673865,9.8025231519,9.800579219,9.8074309701,9.8072479438,9.8042007776,9.8134095834,9.8137869549,9.8042007776,9.796554079,9.8146903873,9.7487743306,9.8042007776,9.807159466,9.7861759684,9.8030194111,9.7908725092,9.79579378,9.7885899838,9.7880038567,9.8018392469,9.804114492,9.7964561085,9.8095084003,9.7900246388,9.7968156448,9.7910332985,9.7922938934,9.8023439033,9.8111842726,9.7979208318,9.8235397132,9.8081691504
00054,3,5,16,300000,08,360,08,1,26173944,0,0,0,0,0,2,9.2846065541,9.2802761057,9.2864067792,9.2600021393,9.289802572,9.2977429144,9.2802761057,9.252920874,9.2831386295,9.2899027467,9.3053787605,9.2893853239,9.3077384873,9.3001049454,9.2810238607,9.294351877,9.2590208804,9.2496586253,9.2987111668,9.280576555,9.2792564433,9.3119623188,9.2847090317,9.3220357052,9.291967733,9.2776804427,9.2999413032,9.2817783146,9.29018972,9.2820865723,9.2936814783,9.3426775775,9.2205476307,9.2822445783,9.2955248053,9.2823560105,9.2918217567,9.2822532984,9.3026397867,9.3045539553,9.3138077594,9.2805951339,9.2472765979,9.3117993053,9.26207911,9.2481168775,9.3043031404,9.3086230983,9.2983117116,9.2416406171,9.2587272139,9.2916374563,9.2563482939,9.2571302137,9.257101371,9.3037903871,9.2927996616,9.243516374,9.2984611922,9.2791005815,9.2864085958,9.2709230548,9.2737293073,9.2919850515,9.269079539,9.3046256067,9.283527023,9.2751274011,9.3101896498,9.2938926214,9.279967076,9.2965964233,9.2432264281,9.2697151659,9.3311751354,9.2845809916,9.3028163371,9.2842463378,9.3124886876,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2851912256,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.3200056033,9.2830463615,9.2846065541,9.2809922373,9.275962043,9.2846065541,9.3173477102,9.2846065541,9.2743749428,9.2666283615,9.298386416,9.3109386295,9.275962043,9.2846065541,9.3145769284,9.2733090271,9.2580193014,9.3009621955,9.2551973344,9.2726527693,9.32957107,9.2830463615,9.275962043,9.2806063921,9.2399397407,9.2846065541,9.2407297781,9.2792809681,9.2846065541,9.2846065541,9.2832716085,9.2846065541,9.2846065541,9.2852746124,9.2866119019,9.2846065541,9.2826047206,9.2805139096,9.2846065541,9.2846065541,9.2846065541,9.2846065541,9.2766202136,9.2846065541,9.2846065541,9.2846065541,9.2757079729,9.2882730973,9.2816083763,9.2743974296,9.2846065541,9.2810246215,9.2866119019,9.2834381082,9.2846065541,9.2928815994,9.2940880874,9.2846065541,9.2770435831,9.2941483487,9.2314432025,9.2846065541,9.2875329072,9.270907756,9.2834381082,9.2697595278,9.278776252,9.2691669319,9.2685872501,9.2822708569,9.2828543333,9.2769466868,9.2881884867,9.2705858166,9.2773022811,18.543166787,9.2744878566,9.2827699909,9.2846065541,9.2846065541,9.2846065541,9.2846065541
00073,3,5,05,600000,09,180,07,1,1066368,0,0,0,0,0,2,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.683552869,32.080535612,31.524523598,31.524523598,31.666568571,32.231556872,31.65819195,32.142917403,31.506842977,31.688717961,31.847187548,31.847187548,31.755963077,32.035355845,31.832222571,31.854442607,31.994666487,31.833478501,31.611891495,32.531249187,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.921551447,31.771494677,32.026666623,30.672292126,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,63.538873123,31.847187548,31.847187548,31.847187548,32.035355845,31.847187548,31.208332293,31.847187548,31.847187548,31.847187548,31.926304928,31.847187548,31.847187548,31.847187548,31.847187548,31.180595868,31.847187548,31.847187548,32.035355845,31.208332293,31.847187548,31.847187548,32.427517163,31.847187548,31.847187548,32.75064076,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548,31.847187548
