"Data_Status","State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","HI","AVTXB"," 13326"," 15489"," 9351"," 5554"," 2721"," 3094"," 4485"," 2353"," 1203"," 817"," 672"," 709"," 722"," 666"," 622"," 583"," 655"," 743"," 710"," 770"," 1004"," 921"," 691"," 787"," 735"," 784"," 1408"," 1259"," 1420"," 1449"," 1375"," 1320"," 1229"," 1002"," 1061"," 1100"," 833"," 609"," 540"," 294"," 226"," 244"," 89"," 77"," 197"," 224"," 208"," 206"," 140"," 149"," 188"," 176"," 155"," 136"," 141"
"2014F","HI","AVTXP"," 2640"," 3068"," 1852"," 1100"," 539"," 613"," 889"," 466"," 238"," 162"," 133"," 141"," 143"," 132"," 123"," 116"," 130"," 147"," 141"," 152"," 199"," 183"," 137"," 156"," 146"," 155"," 279"," 249"," 281"," 287"," 272"," 261"," 243"," 198"," 210"," 218"," 165"," 121"," 107"," 58"," 45"," 48"," 18"," 15"," 39"," 44"," 41"," 41"," 28"," 30"," 37"," 35"," 31"," 27"," 28"
"2014F","HI","BMTCB"," 0"," 0"," 0"," 206"," 224"," 172"," 144"," 258"," 678"," 729"," 429"," 347"," 550"," 543"," 591"," 569"," 701"," 460"," 275"," 327"," 11910"," 12745"," 12440"," 14035"," 14301"," 14217"," 16314"," 17846"," 19426"," 26984"," 25924"," 25446"," 24901"," 24388"," 20724"," 19803"," 19066"," 17433"," 16548"," 16981"," 15194"," 7947"," 7480"," 9305"," 9336"," 9565"," 9875"," 9693"," 11795"," 12225"," 10448"," 10550"," 9604"," 11179"," 10950"
"2014F","HI","CLACB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","HI","CLACP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","HI","CLCCB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","HI","CLCCP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","HI","CLEIB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 26"," 144"," 5583"," 13762"," 13891"," 15795"," 16731"," 16778"," 14859"," 14999"," 15514"," 15730"," 15963"," 16670"," 16661"," 15095"," 14465"," 15313"," 15784"," 15049"," 15702"," 14775"," 15432"," 13948"," 15873"
"2014F","HI","CLEIP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 8"," 256"," 618"," 618"," 703"," 761"," 767"," 676"," 684"," 706"," 716"," 698"," 732"," 744"," 680"," 655"," 692"," 741"," 703"," 742"," 724"," 753"," 692"," 769"
"2014F","HI","CLICB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1149"," 1040"," 941"," 1124"," 395"," 1573"," 1242"," 795"," 695"," 919"," 1167"," 1813"," 1849"," 4119"," 3640"," 3735"," 3364"," 2692"," 2139"," 2044"," 655"," 1374"," 1253"," 1411"," 1637"," 1795"," 2311"," 2033"," 1415"," 1305"," 1140"," 1358"," 1368"
