"Data_Status","State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","GA","AVTCP"," 262"," 221"," 424"," 494"," 461"," 928"," 908"," 1006"," 900"," 632"," 600"," 634"," 522"," 489"," 458"," 399"," 387"," 396"," 396"," 377"," 386"," 330"," 244"," 220"," 219"," 212"," 253"," 218"," 227"," 210"," 196"," 182"," 166"," 167"," 160"," 156"," 168"," 157"," 138"," 149"," 106"," 92"," 114"," 140"," 209"," 223"," 184"," 162"," 101"," 94"," 143"," 121"," 149"," 116"," 140"
"2014F","GA","AVTXB"," 1324"," 1117"," 2142"," 2494"," 2326"," 4686"," 4581"," 5078"," 4545"," 3188"," 3028"," 3201"," 2638"," 2469"," 2312"," 2016"," 1953"," 1997"," 2001"," 1902"," 1948"," 1664"," 1233"," 1112"," 1106"," 1072"," 1278"," 1102"," 1144"," 1060"," 989"," 917"," 838"," 844"," 809"," 790"," 847"," 793"," 695"," 753"," 537"," 467"," 577"," 708"," 1055"," 1124"," 929"," 819"," 508"," 473"," 720"," 609"," 754"," 587"," 706"
"2014F","GA","AVTXP"," 262"," 221"," 424"," 494"," 461"," 928"," 908"," 1006"," 900"," 632"," 600"," 634"," 522"," 489"," 458"," 399"," 387"," 396"," 396"," 377"," 386"," 330"," 244"," 220"," 219"," 212"," 253"," 218"," 227"," 210"," 196"," 182"," 166"," 167"," 160"," 156"," 168"," 157"," 138"," 149"," 106"," 92"," 114"," 140"," 209"," 223"," 184"," 162"," 101"," 94"," 143"," 121"," 149"," 116"," 140"
"2014F","GA","BMTCB"," 71206"," 70216"," 69729"," 72407"," 73208"," 74215"," 74664"," 70831"," 73637"," 73255"," 71792"," 74407"," 79604"," 81637"," 83428"," 78324"," 89188"," 94049"," 99260"," 103274"," 98096"," 98408"," 105698"," 107773"," 116258"," 116686"," 119242"," 112954"," 117426"," 177845"," 188344"," 183376"," 183692"," 194264"," 196067"," 205644"," 208259"," 218529"," 202938"," 202675"," 196564"," 164904"," 255738"," 179384"," 189388"," 177644"," 184728"," 183031"," 176494"," 187933"," 204742"," 210583"," 207725"," 233509"," 252985"
"2014F","GA","CLACB"," 239"," 62"," 51"," 52"," 59"," 52"," 64"," 50"," 33"," 24"," 19"," 15"," 10"," 7"," 4"," 2"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","GA","CLACP"," 9"," 2"," 2"," 2"," 2"," 2"," 3"," 2"," 1"," 1"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","GA","CLCCB"," 3884"," 3097"," 3433"," 2901"," 2595"," 2042"," 2344"," 1737"," 1960"," 1690"," 1321"," 976"," 795"," 1136"," 913"," 843"," 436"," 668"," 360"," 504"," 423"," 638"," 276"," 76"," 1457"," 738"," 144"," 716"," 532"," 249"," 448"," 163"," 793"," 452"," 612"," 1290"," 67"," 378"," 249"," 376"," 196"," 256"," 117"," 0"," 157"," 1120"," 0"," 46"," 331"," 182"," 189"," 223"," 189"," 152"," 99"
"2014F","GA","CLCCP"," 157"," 125"," 139"," 117"," 105"," 83"," 96"," 71"," 80"," 70"," 56"," 41"," 34"," 48"," 39"," 36"," 18"," 28"," 15"," 21"," 17"," 26"," 11"," 3"," 59"," 30"," 6"," 28"," 21"," 10"," 18"," 6"," 31"," 18"," 24"," 52"," 3"," 15"," 10"," 15"," 8"," 10"," 5"," 0"," 6"," 45"," 0"," 2"," 12"," 7"," 7"," 8"," 7"," 5"," 4"
"2014F","GA","CLEIB"," 65318"," 69505"," 65998"," 94584"," 101521"," 131913"," 150092"," 141209"," 175318"," 184772"," 178123"," 206202"," 250192"," 259948"," 275514"," 300588"," 333762"," 399693"," 418677"," 455615"," 504461"," 524586"," 508502"," 549622"," 641560"," 685654"," 647422"," 660601"," 645450"," 615239"," 657427"," 590342"," 567247"," 611453"," 636575"," 673228"," 673119"," 716220"," 717508"," 732824"," 768277"," 720457"," 759665"," 773493"," 789365"," 856300"," 851994"," 895834"," 849111"," 696687"," 735954"," 605294"," 413654"," 407385"," 461406"
"2014F","GA","CLEIP"," 2608"," 2759"," 2600"," 3801"," 4105"," 5291"," 6102"," 5788"," 7135"," 7542"," 7498"," 8857"," 10625"," 10854"," 11642"," 12656"," 14043"," 16857"," 17631"," 19171"," 21191"," 21941"," 21195"," 22778"," 26455"," 28285"," 26652"," 27130"," 26513"," 25839"," 27812"," 24848"," 23656"," 25339"," 27293"," 29280"," 29170"," 30784"," 30731"," 31506"," 33150"," 30891"," 32637"," 33350"," 36094"," 39137"," 38890"," 40803"," 39296"," 32785"," 34269"," 28894"," 20836"," 20633"," 22660"
