"Data_Status","State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","MT","AVTCP"," 1006"," 1427"," 473"," 499"," 340"," 312"," 198"," 131"," 65"," 38"," 43"," 42"," 94"," 110"," 105"," 79"," 94"," 92"," 87"," 122"," 159"," 177"," 92"," 102"," 77"," 91"," 105"," 82"," 107"," 95"," 111"," 108"," 75"," 64"," 75"," 78"," 99"," 71"," 102"," 121"," 134"," 109"," 115"," 101"," 42"," 47"," 87"," 69"," 90"," 75"," 47"," 44"," 41"," 37"," 55"
"2014F","MT","AVTXB"," 5078"," 7201"," 2386"," 2518"," 1717"," 1576"," 1000"," 662"," 329"," 193"," 217"," 213"," 475"," 558"," 528"," 400"," 474"," 466"," 439"," 617"," 804"," 896"," 467"," 515"," 391"," 460"," 528"," 415"," 542"," 481"," 560"," 545"," 381"," 322"," 377"," 394"," 501"," 359"," 517"," 612"," 675"," 548"," 582"," 509"," 213"," 239"," 438"," 351"," 454"," 378"," 237"," 222"," 206"," 187"," 276"
"2014F","MT","AVTXP"," 1006"," 1427"," 473"," 499"," 340"," 312"," 198"," 131"," 65"," 38"," 43"," 42"," 94"," 110"," 105"," 79"," 94"," 92"," 87"," 122"," 159"," 177"," 92"," 102"," 77"," 91"," 105"," 82"," 107"," 95"," 111"," 108"," 75"," 64"," 75"," 78"," 99"," 71"," 102"," 121"," 134"," 109"," 115"," 101"," 42"," 47"," 87"," 69"," 90"," 75"," 47"," 44"," 41"," 37"," 55"
"2014F","MT","BMTCB"," 7520"," 7342"," 7217"," 7418"," 8021"," 7813"," 7638"," 7353"," 7845"," 7431"," 6627"," 6721"," 6324"," 6516"," 5030"," 6223"," 7172"," 9053"," 10880"," 12310"," 11086"," 12633"," 12523"," 14047"," 14465"," 14550"," 20378"," 18024"," 18684"," 10810"," 11767"," 17218"," 10152"," 9794"," 10172"," 16550"," 15763"," 16223"," 14786"," 15397"," 15341"," 12031"," 11122"," 12072"," 12654"," 18732"," 18217"," 21813"," 20741"," 15339"," 14644"," 7601"," 7601"," 8632"," 8888"
"2014F","MT","CLACB"," 14"," 5"," 4"," 4"," 5"," 4"," 3"," 2"," 2"," 1"," 1"," 1"," 1"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","MT","CLACP"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","MT","CLCCB"," 263"," 246"," 255"," 243"," 228"," 205"," 208"," 220"," 173"," 161"," 107"," 197"," 144"," 177"," 165"," 151"," 122"," 32"," 224"," 168"," 244"," 116"," 132"," 130"," 86"," 110"," 298"," 108"," 125"," 827"," 856"," 665"," 313"," 170"," 61"," 185"," 72"," 1320"," 91"," 45"," 43"," 49"," 49"," 32"," 1761"," 2419"," 2302"," 30"," 283"," 243"," 183"," 238"," 120"," 30"," 23"
"2014F","MT","CLCCP"," 12"," 12"," 12"," 11"," 11"," 10"," 10"," 10"," 8"," 8"," 5"," 10"," 7"," 9"," 8"," 7"," 6"," 2"," 12"," 9"," 11"," 7"," 7"," 6"," 5"," 6"," 17"," 6"," 7"," 42"," 46"," 37"," 17"," 9"," 3"," 9"," 4"," 74"," 4"," 3"," 3"," 3"," 3"," 2"," 97"," 133"," 127"," 2"," 11"," 10"," 7"," 9"," 5"," 2"," 1"
"2014F","MT","CLEIB"," 2522"," 3511"," 3923"," 3780"," 3860"," 3888"," 4301"," 4272"," 5614"," 8729"," 11183"," 10250"," 11914"," 14037"," 13300"," 17373"," 39585"," 54292"," 53848"," 59036"," 56988"," 57036"," 44158"," 39324"," 87045"," 94849"," 127192"," 129361"," 177388"," 174671"," 163735"," 178210"," 188996"," 154885"," 183128"," 163843"," 136295"," 159164"," 183402"," 183694"," 174076"," 181732"," 164921"," 187579"," 192292"," 195551"," 190486"," 200816"," 201591"," 171684"," 202044"," 164238"," 153004"," 161593"," 170478"
"2014F","MT","CLEIP"," 187"," 262"," 295"," 285"," 294"," 296"," 323"," 326"," 399"," 577"," 723"," 672"," 769"," 893"," 854"," 1089"," 2374"," 3197"," 3184"," 3461"," 3352"," 3338"," 2596"," 2356"," 5113"," 5480"," 7438"," 7530"," 10410"," 10208"," 9573"," 10460"," 11028"," 9121"," 10781"," 9641"," 8075"," 9465"," 10896"," 10903"," 10385"," 10838"," 9746"," 11032"," 11322"," 11588"," 11302"," 11929"," 12012"," 10151"," 12005"," 9758"," 9057"," 9562"," 10180"
"2014F","MT","CLICB"," 822"," 1034"," 1119"," 1011"," 1403"," 1168"," 1016"," 699"," 710"," 553"," 597"," 838"," 1015"," 924"," 1174"," 1042"," 2422"," 3478"," 3457"," 4161"," 2931"," 5361"," 4333"," 3307"," 3114"," 4065"," 5668"," 3436"," 3932"," 3642"," 4043"," 5192"," 4715"," 6810"," 10489"," 11249"," 2375"," 1920"," 2595"," 3024"," 2655"," 2614"," 1346"," 1365"," 1371"," 1315"," 1292"," 1630"," 1386"," 886"," 1112"," 1212"," 4184"," 4481"," 4856"
"2014F","MT","CLICP"," 36"," 45"," 49"," 44"," 62"," 52"," 45"," 31"," 32"," 25"," 28"," 40"," 49"," 44"," 56"," 50"," 124"," 186"," 190"," 213"," 154"," 276"," 222"," 169"," 164"," 225"," 319"," 192"," 215"," 197"," 220"," 281"," 251"," 367"," 572"," 622"," 130"," 105"," 145"," 168"," 166"," 159"," 92"," 93"," 92"," 89"," 89"," 110"," 90"," 60"," 74"," 81"," 238"," 262"," 281"
"2014F","MT","CLKCB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","MT","CLKCP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
