"Data_Status","State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","KS","ABICB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 145"," 108"," 15"," 2"," 82"," 13"," 1","-25"," 2"," 6","-2"," 3"," 3"," 119"," 103"," 130"," 166"," 71"," 115"," 69"," 112"," 135"," 132"," 185"," 152"," 11"," 32"," 2","-16","-5"," 0"," 0","-7","-3"
"2014F","KS","ABICP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 29"," 21"," 3"," 0"," 16"," 2"," 0","-5"," 0"," 1"," 0"," 1"," 1"," 24"," 20"," 26"," 33"," 14"," 23"," 14"," 22"," 27"," 26"," 37"," 30"," 2"," 6"," 0","-3","-1"," 0"," 0","-1","-1"
"2014F","KS","ARICB"," 14586"," 18039"," 20131"," 18972"," 19767"," 20315"," 18981"," 15589"," 13164"," 13576"," 14521"," 16947"," 15824"," 17440"," 18201"," 14345"," 15548"," 17231"," 22414"," 20994"," 20033"," 12400"," 12542"," 9622"," 12793"," 11283"," 17629"," 17345"," 29050"," 20630"," 25713"," 24695"," 24652"," 24120"," 31459"," 25953"," 23765"," 14032"," 17913"," 15648"," 16392"," 27588"," 24996"," 20416"," 23702"," 15257"," 15336"," 13055"," 9115"," 9963"," 16750"," 9272"," 10245"," 9459"," 8810"
"2014F","KS","ARICP"," 2198"," 2718"," 3034"," 2859"," 2979"," 3061"," 2860"," 2349"," 1984"," 2046"," 2188"," 2554"," 2385"," 2628"," 2743"," 2162"," 2343"," 2597"," 3378"," 3164"," 3019"," 1869"," 1890"," 1450"," 1928"," 1700"," 2657"," 2614"," 4378"," 3109"," 3875"," 3721"," 3715"," 3635"," 4741"," 3911"," 3581"," 2115"," 2699"," 2358"," 2470"," 4157"," 3767"," 3077"," 3572"," 2299"," 2311"," 1967"," 1374"," 1501"," 2524"," 1397"," 1544"," 1425"," 1328"
"2014F","KS","ARTCB"," 14586"," 18039"," 20131"," 18972"," 19767"," 20315"," 18981"," 15589"," 13164"," 13576"," 14521"," 16947"," 15824"," 17440"," 18201"," 14345"," 15548"," 17231"," 22414"," 20994"," 20033"," 12400"," 12542"," 9622"," 12793"," 11283"," 17629"," 17345"," 29050"," 20630"," 25713"," 24695"," 24652"," 24120"," 31459"," 25953"," 23765"," 14032"," 17913"," 15648"," 16392"," 27588"," 24996"," 20416"," 23702"," 15257"," 15336"," 13055"," 9115"," 9963"," 16750"," 9272"," 10245"," 9459"," 8810"
"2014F","KS","ARTCP"," 2198"," 2718"," 3034"," 2859"," 2979"," 3061"," 2860"," 2349"," 1984"," 2046"," 2188"," 2554"," 2385"," 2628"," 2743"," 2162"," 2343"," 2597"," 3378"," 3164"," 3019"," 1869"," 1890"," 1450"," 1928"," 1700"," 2657"," 2614"," 4378"," 3109"," 3875"," 3721"," 3715"," 3635"," 4741"," 3911"," 3581"," 2115"," 2699"," 2358"," 2470"," 4157"," 3767"," 3077"," 3572"," 2299"," 2311"," 1967"," 1374"," 1501"," 2524"," 1397"," 1544"," 1425"," 1328"
"2014F","KS","ARTXB"," 14586"," 18039"," 20131"," 18972"," 19767"," 20315"," 18981"," 15589"," 13164"," 13576"," 14521"," 16947"," 15824"," 17440"," 18201"," 14345"," 15548"," 17231"," 22414"," 20994"," 20033"," 12400"," 12542"," 9622"," 12793"," 11283"," 17629"," 17345"," 29050"," 20630"," 25713"," 24695"," 24652"," 24120"," 31459"," 25953"," 23765"," 14032"," 17913"," 15648"," 16392"," 27588"," 24996"," 20416"," 23702"," 15257"," 15336"," 13055"," 9115"," 9963"," 16750"," 9272"," 10245"," 9459"," 8810"
"2014F","KS","ARTXP"," 2198"," 2718"," 3034"," 2859"," 2979"," 3061"," 2860"," 2349"," 1984"," 2046"," 2188"," 2554"," 2385"," 2628"," 2743"," 2162"," 2343"," 2597"," 3378"," 3164"," 3019"," 1869"," 1890"," 1450"," 1928"," 1700"," 2657"," 2614"," 4378"," 3109"," 3875"," 3721"," 3715"," 3635"," 4741"," 3911"," 3581"," 2115"," 2699"," 2358"," 2470"," 4157"," 3767"," 3077"," 3572"," 2299"," 2311"," 1967"," 1374"," 1501"," 2524"," 1397"," 1544"," 1425"," 1328"
"2014F","KS","AVACB"," 859"," 871"," 1565"," 1852"," 2149"," 2487"," 2297"," 1884"," 1974"," 1593"," 1645"," 1507"," 1322"," 1071"," 1189"," 893"," 1165"," 1276"," 1065"," 1232"," 1115"," 1081"," 958"," 891"," 776"," 692"," 816"," 608"," 745"," 788"," 689"," 626"," 717"," 762"," 719"," 737"," 892"," 1249"," 1006"," 1212"," 1083"," 990"," 643"," 517"," 582"," 1080"," 1100"," 832"," 927"," 676"," 883"," 772"," 364"," 317"," 296"
"2014F","KS","AVACP"," 170"," 173"," 310"," 367"," 426"," 493"," 455"," 373"," 391"," 316"," 326"," 299"," 262"," 212"," 236"," 177"," 231"," 253"," 211"," 244"," 221"," 214"," 190"," 176"," 154"," 137"," 162"," 121"," 148"," 156"," 136"," 124"," 142"," 151"," 142"," 146"," 177"," 247"," 199"," 240"," 215"," 196"," 127"," 102"," 115"," 214"," 218"," 165"," 184"," 134"," 175"," 153"," 72"," 63"," 59"
"2014F","KS","AVTCB"," 859"," 871"," 1565"," 1852"," 2149"," 2487"," 2297"," 1884"," 1974"," 1593"," 1645"," 1507"," 1322"," 1071"," 1189"," 893"," 1165"," 1276"," 1065"," 1232"," 1115"," 1081"," 958"," 891"," 776"," 692"," 816"," 608"," 745"," 788"," 689"," 626"," 717"," 762"," 719"," 737"," 892"," 1249"," 1006"," 1212"," 1083"," 990"," 643"," 517"," 582"," 1080"," 1100"," 832"," 927"," 676"," 883"," 772"," 364"," 317"," 296"
"2014F","KS","AVTCP"," 170"," 173"," 310"," 367"," 426"," 493"," 455"," 373"," 391"," 316"," 326"," 299"," 262"," 212"," 236"," 177"," 231"," 253"," 211"," 244"," 221"," 214"," 190"," 176"," 154"," 137"," 162"," 121"," 148"," 156"," 136"," 124"," 142"," 151"," 142"," 146"," 177"," 247"," 199"," 240"," 215"," 196"," 127"," 102"," 115"," 214"," 218"," 165"," 184"," 134"," 175"," 153"," 72"," 63"," 59"
"2014F","KS","AVTXB"," 859"," 871"," 1565"," 1852"," 2149"," 2487"," 2297"," 1884"," 1974"," 1593"," 1645"," 1507"," 1322"," 1071"," 1189"," 893"," 1165"," 1276"," 1065"," 1232"," 1115"," 1081"," 958"," 891"," 776"," 692"," 816"," 608"," 745"," 788"," 689"," 626"," 717"," 762"," 719"," 737"," 892"," 1249"," 1006"," 1212"," 1083"," 990"," 643"," 517"," 582"," 1080"," 1100"," 832"," 927"," 676"," 883"," 772"," 364"," 317"," 296"
"2014F","KS","AVTXP"," 170"," 173"," 310"," 367"," 426"," 493"," 455"," 373"," 391"," 316"," 326"," 299"," 262"," 212"," 236"," 177"," 231"," 253"," 211"," 244"," 221"," 214"," 190"," 176"," 154"," 137"," 162"," 121"," 148"," 156"," 136"," 124"," 142"," 151"," 142"," 146"," 177"," 247"," 199"," 240"," 215"," 196"," 127"," 102"," 115"," 214"," 218"," 165"," 184"," 134"," 175"," 153"," 72"," 63"," 59"
"2014F","KS","BMTCB"," 3912"," 3684"," 3508"," 3624"," 3534"," 3358"," 3391"," 3252"," 3353"," 3214"," 3659"," 3866"," 5654"," 5999"," 5846"," 5763"," 6472"," 6820"," 7491"," 7891"," 9002"," 8403"," 10323"," 10649"," 14596"," 14750"," 21730"," 20424"," 21607"," 17552"," 13652"," 14097"," 14026"," 13322"," 12823"," 12656"," 11467"," 9977"," 9495"," 9731"," 9482"," 9929"," 14324"," 17628"," 15318"," 17863"," 17327"," 23274"," 39419"," 37082"," 39348"," 41131"," 38492"," 40855"," 45862"
