"Data_Status","State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","CO","AVTCP"," 1125"," 797"," 1457"," 1335"," 1363"," 1111"," 999"," 666"," 474"," 349"," 337"," 317"," 324"," 334"," 324"," 267"," 262"," 287"," 297"," 270"," 265"," 257"," 188"," 179"," 143"," 142"," 176"," 153"," 167"," 181"," 167"," 155"," 136"," 124"," 128"," 124"," 124"," 143"," 144"," 195"," 156"," 270"," 158"," 138"," 121"," 130"," 153"," 103"," 97"," 83"," 115"," 128"," 88"," 91"," 82"
"2014F","CO","AVTXB"," 5681"," 4023"," 7356"," 6739"," 6881"," 5606"," 5044"," 3363"," 2394"," 1759"," 1701"," 1602"," 1637"," 1687"," 1638"," 1348"," 1325"," 1451"," 1499"," 1360"," 1338"," 1297"," 950"," 904"," 723"," 714"," 887"," 770"," 841"," 913"," 841"," 781"," 686"," 625"," 644"," 624"," 625"," 720"," 726"," 984"," 790"," 1365"," 799"," 698"," 612"," 655"," 773"," 518"," 492"," 418"," 581"," 644"," 442"," 459"," 415"
"2014F","CO","AVTXP"," 1125"," 797"," 1457"," 1335"," 1363"," 1111"," 999"," 666"," 474"," 349"," 337"," 317"," 324"," 334"," 324"," 267"," 262"," 287"," 297"," 270"," 265"," 257"," 188"," 179"," 143"," 142"," 176"," 153"," 167"," 181"," 167"," 155"," 136"," 124"," 128"," 124"," 124"," 143"," 144"," 195"," 156"," 270"," 158"," 138"," 121"," 130"," 153"," 103"," 97"," 83"," 115"," 128"," 88"," 91"," 82"
"2014F","CO","BMTCB"," 6479"," 6563"," 6420"," 6571"," 6816"," 6569"," 6982"," 7223"," 7434"," 7811"," 8364"," 8914"," 10032"," 10310"," 9433"," 9050"," 10276"," 12471"," 15473"," 16485"," 10749"," 14131"," 14794"," 16171"," 17189"," 18581"," 20649"," 13486"," 14630"," 12050"," 11777"," 13316"," 12891"," 13325"," 12746"," 13929"," 16342"," 17123"," 15850"," 15625"," 16364"," 13731"," 12540"," 13784"," 14166"," 12798"," 14952"," 19708"," 23926"," 27115"," 28210"," 30883"," 30680"," 35382"," 36073"
"2014F","CO","CLACB"," 582"," 171"," 142"," 148"," 141"," 129"," 114"," 84"," 84"," 54"," 58"," 37"," 37"," 27"," 18"," 7"," 3"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","CO","CLACP"," 25"," 7"," 6"," 6"," 6"," 6"," 5"," 4"," 4"," 2"," 3"," 2"," 2"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","CO","CLCCB"," 2417"," 2554"," 3090"," 2575"," 2813"," 3134"," 3344"," 2630"," 2802"," 3096"," 2228"," 2492"," 2770"," 2459"," 1477"," 308"," 810"," 1256"," 3266"," 3769"," 1695"," 1664"," 2268"," 1454"," 2200"," 2582"," 1744"," 1335"," 1611"," 1081"," 992"," 1143"," 1004"," 675"," 430"," 379"," 259"," 1076"," 352"," 2024"," 1546"," 5810"," 4513"," 5404"," 4489"," 2720"," 1348"," 260"," 6970"," 6530"," 6055"," 3179"," 240"," 118"," 151"
"2014F","CO","CLCCP"," 105"," 111"," 135"," 112"," 123"," 137"," 147"," 116"," 124"," 138"," 101"," 114"," 127"," 113"," 69"," 15"," 38"," 58"," 164"," 173"," 79"," 78"," 105"," 68"," 102"," 122"," 81"," 62"," 73"," 51"," 46"," 53"," 48"," 31"," 19"," 17"," 12"," 57"," 16"," 90"," 71"," 259"," 201"," 240"," 200"," 122"," 60"," 12"," 288"," 285"," 264"," 139"," 10"," 5"," 6"
"2014F","CO","CLEIB"," 25088"," 29384"," 32977"," 39014"," 40941"," 46497"," 58081"," 62953"," 63632"," 61548"," 69144"," 67867"," 72643"," 92987"," 94504"," 113103"," 142646"," 178486"," 179516"," 192798"," 202402"," 237034"," 248055"," 237363"," 265675"," 278702"," 276503"," 279087"," 294855"," 308725"," 320752"," 313657"," 323644"," 330082"," 340392"," 327951"," 342494"," 345510"," 356162"," 352825"," 376872"," 386729"," 380631"," 381424"," 378530"," 376774"," 386369"," 382945"," 373035"," 340480"," 369089"," 362384"," 363589"," 355912"," 341975"
"2014F","CO","CLEIP"," 1221"," 1386"," 1549"," 1823"," 1904"," 2181"," 2719"," 2977"," 2983"," 2877"," 3212"," 3077"," 3404"," 4379"," 4740"," 5710"," 7280"," 8837"," 8945"," 9515"," 10124"," 11781"," 12638"," 12193"," 13758"," 14295"," 14150"," 14178"," 15087"," 15686"," 16315"," 15804"," 16287"," 16634"," 17003"," 16581"," 17205"," 17505"," 18020"," 18042"," 19145"," 19765"," 19446"," 19596"," 19251"," 19013"," 19707"," 19533"," 18962"," 17351"," 18979"," 18744"," 19199"," 18822"," 17877"
