TX,PAEIV,22.3
TX,PAICB,3033876
TX,PAICD,18.02
TX,PAICP,711054
TX,PAICV,42605.7
TX,PARCB,17530
TX,PARCD,32.21
TX,PARCP,4568
TX,PARCV,564.7
TX,PATCB,6054161
TX,PATCD,21.9
TX,PATCP,1274873
TX,PATCV,117944.4
US,PAACB,26065876
US,PAACD,26.53
US,PAACP,4917192
US,PAACV,691573.5
US,PACCB,578621
US,PACCD,23.41
US,PACCP,114826
US,PACCV,13543
US,PAEIB,295483
US,PAEID,12.55
US,PAEIP,50027
US,PAEIV,3709.1
US,PAICB,8161612
US,PAICD,20.6
US,PAICP,1676339
US,PAICV,125378.6
US,PARCB,1008746
US,PARCD,29.45
US,PARCP,215165
US,PARCV,29704.8
US,PATCB,36110338
US,PATCD,25.38
US,PATCP,6973549
US,PATCV,863909
UT,PAACB,230049
UT,PAACD,27.45
UT,PAACP,43167
UT,PAACV,6314
UT,PACCB,5494
UT,PACCD,22.77
UT,PACCP,1117
UT,PACCV,125.1
UT,PAEIB,240
UT,PAEID,20.61
UT,PAEIP,42
UT,PAEIV,4.9
UT,PAICB,48677
UT,PAICD,23.19
UT,PAICP,8232
UT,PAICV,671.1
UT,PARCB,1767
UT,PARCD,26.6
UT,PARCP,450
UT,PARCV,47
UT,PATCB,286227
UT,PATCD,26.88
UT,PATCP,53007
UT,PATCV,7162.1
VA,PAACB,710332
VA,PAACD,26.16
VA,PAACP,134907
VA,PAACV,18584.6
VA,PACCB,17056
VA,PACCD,20.38
VA,PACCP,3594
VA,PACCV,347.5
VA,PAEIB,12442
VA,PAEID,20.46
VA,PAEIP,2103
VA,PAEIV,254.6
VA,PAICB,52348
VA,PAICD,23.23
VA,PAICP,9005
VA,PAICV,1215.9
VA,PARCB,25844
VA,PARCD,28.02
VA,PARCP,5448
VA,PARCV,724.2
VA,PATCB,818022
VA,PATCD,25.83
VA,PATCP,155057
VA,PATCV,21127
VT,PAACB,48232
VT,PAACD,28.6
VT,PAACP,9266
VT,PAACV,1379.5
VT,PACCB,7579
VT,PACCD,25.77
VT,PACCP,1642
VT,PACCV,195.3
VT,PAEIB,45
VT,PAEID,20.01
VT,PAEIP,8
VT,PAEIV,0.9
VT,PAICB,9439
VT,PAICD,21.17
VT,PAICP,1571
VT,PAICV,199.8
VT,PARCB,16674
VT,PARCD,30.61
VT,PARCP,3416
VT,PARCV,510.4
VT,PATCB,81968
VT,PATCD,27.89
VT,PATCP,15903
VT,PATCV,2285.9
WA,PAACB,577105
WA,PAACD,27.29
WA,PAACP,107697
WA,PAACV,15747.4
WA,PACCB,11765
WA,PACCD,24.21
WA,PACCP,2365
WA,PACCV,284.9
WA,PAEIB,166
WA,PAEID,16.63
WA,PAEIP,29
WA,PAEIV,2.8
WA,PAICB,116666
WA,PAICD,17.28
WA,PAICP,20002
WA,PAICV,888.8
WA,PARCB,10171
WA,PARCD,29
WA,PARCP,2318
WA,PARCV,295
WA,PATCB,715873
WA,PATCD,26.46
WA,PATCP,132410
WA,PATCV,17218.8
WI,PAACB,442180
WI,PAACD,28.29
WI,PAACP,84336
WI,PAACV,12508.6
WI,PACCB,7664
WI,PACCD,23.29
WI,PACCP,1623
WI,PACCV,178.5
WI,PAEIB,1996
WI,PAEID,8.86
WI,PAEIP,348
WI,PAEIV,17.7
WI,PAICB,81810
WI,PAICD,21.18
WI,PAICP,14228
WI,PAICV,1650.3
WI,PARCB,31118
WI,PARCD,25.9
WI,PARCP,7637
WI,PARCV,806
WI,PATCB,564769
WI,PATCD,27.03
WI,PATCP,108172
WI,PATCV,15161
WV,PAACB,138304
