"State","MSN","2014"
"HI","LGICB",4.00
"HI","LGICD",24.30
"HI","LGICP",1.00
"HI","LGICV",0.10
"HI","LGRCB",800.00
"HI","LGRCD",64.01
"HI","LGRCP",209.00
"HI","LGRCV",51.20
"HI","LGTCB",3192.00
"HI","LGTCD",33.38
"HI","LGTCP",832.00
"HI","LGTCV",106.60
"IA","LGACB",626.00
"IA","LGACD",34.21
"IA","LGACP",163.00
"IA","LGACV",21.40
"IA","LGCCB",2355.00
"IA","LGCCD",23.26
"IA","LGCCP",614.00
"IA","LGCCV",54.80
"IA","LGICB",48355.00
"IA","LGICD",23.84
"IA","LGICP",13976.00
"IA","LGICV",1153.00
"IA","LGRCB",16794.00
"IA","LGRCD",28.35
"IA","LGRCP",4378.00
"IA","LGRCV",476.10
"IA","LGTCB",68131.00
"IA","LGTCD",25.03
"IA","LGTCP",19131.00
"IA","LGTCV",1705.30
"ID","LGACB",134.00
"ID","LGACD",30.11
"ID","LGACP",35.00
"ID","LGACV",4.00
"ID","LGCCB",1184.00
"ID","LGCCD",22.21
"ID","LGCCP",309.00
"ID","LGCCV",26.30
"ID","LGICB",308.00
"ID","LGICD",29.25
"ID","LGICP",89.00
"ID","LGICV",9.00
"ID","LGRCB",3336.00
"ID","LGRCD",26.76
"ID","LGRCP",870.00
"ID","LGRCV",89.30
"ID","LGTCB",4962.00
"ID","LGTCD",25.92
"ID","LGTCP",1302.00
"ID","LGTCV",128.60
"IL","LGACB",2850.00
"IL","LGACD",34.10
"IL","LGACP",743.00
"IL","LGACV",97.20
"IL","LGCCB",2715.00
"IL","LGCCD",23.31
"IL","LGCCP",708.00
"IL","LGCCV",63.30
"IL","LGICB",42441.00
"IL","LGICD",23.90
"IL","LGICP",12266.00
"IL","LGICV",976.40
"IL","LGRCB",19724.00
"IL","LGRCD",28.42
"IL","LGRCP",5142.00
"IL","LGRCV",560.50
"IL","LGTCB",67730.00
"IL","LGTCD",25.66
"IL","LGTCP",18859.00
"IL","LGTCV",1697.40
"IN","LGACB",1259.00
"IN","LGACD",32.02
"IN","LGACP",328.00
"IN","LGACV",40.30
"IN","LGCCB",2320.00
"IN","LGCCD",23.48
"IN","LGCCP",605.00
"IN","LGCCV",54.50
"IN","LGICB",5482.00
"IN","LGICD",24.07
"IN","LGICP",1584.00
"IN","LGICV",114.50
"IN","LGRCB",13460.00
"IN","LGRCD",30.61
"IN","LGRCP",3509.00
"IN","LGRCV",412.00
"IN","LGTCB",22520.00
"IN","LGTCD",28.50
"IN","LGTCP",6026.00
"IN","LGTCV",621.20
"KS","LGACB",505.00
"KS","LGACD",34.54
"KS","LGACP",132.00
"KS","LGACV",17.50
"KS","LGCCB",1604.00
"KS","LGCCD",23.29
"KS","LGCCP",418.00
"KS","LGCCV",37.40
"KS","LGICB",997.00
"KS","LGICD",23.88
"KS","LGICP",288.00
"KS","LGICV",23.80
"KS","LGRCB",8176.00
"KS","LGRCD",28.39
"KS","LGRCP",2131.00
"KS","LGRCV",232.10
"KS","LGTCB",11283.00
"KS","LGTCD",27.54
"KS","LGTCP",2970.00
"KS","LGTCV",310.80
"KY","LGACB",722.00
"KY","LGACD",35.40
"KY","LGACP",188.00
"KY","LGACV",25.50
"KY","LGCCB",1373.00
"KY","LGCCD",23.26
"KY","LGCCP",358.00
"KY","LGCCV",31.90
"KY","LGICB",26156.00
"KY","LGICD",23.84
"KY","LGICP",7560.00
"KY","LGICV",613.90
"KY","LGRCB",7905.00
"KY","LGRCD",35.25
"KY","LGRCP",2061.00
"KY","LGRCV",278.70
"KY","LGTCB",36157.00
"KY","LGTCD",26.58
"KY","LGTCP",10167.00
"KY","LGTCV",950.10
"LA","LGACB",411.00
"LA","LGACD",29.52
"LA","LGACP",107.00
"LA","LGACV",12.10
"LA","LGCCB",896.00
"LA","LGCCD",23.03
"LA","LGCCP",234.00
"LA","LGCCV",20.60
"LA","LGICB",614632.00
"LA","LGICD",14.95
"LA","LGICP",177642.00
"LA","LGICV",9184.70
