"State","MSN","2015"
"MD","KSTCD",16.92
"MD","KSTCP",55.00
"MD","KSTCV",5.20
"ME","KSCCB",190.00
"ME","KSCCD",16.89
"ME","KSCCP",34.00
"ME","KSCCV",3.20
"ME","KSICB",12.00
"ME","KSICD",15.59
"ME","KSICP",2.00
"ME","KSICV",0.20
"ME","KSRCB",1331.00
"ME","KSRCD",16.89
"ME","KSRCP",235.00
"ME","KSRCV",22.50
"ME","KSTCB",1533.00
"ME","KSTCD",16.88
"ME","KSTCP",270.00
"ME","KSTCV",25.90
"MI","KSCCB",50.00
"MI","KSCCD",16.97
"MI","KSCCP",9.00
"MI","KSCCV",0.80
"MI","KSICB",5.00
"MI","KSICD",17.15
"MI","KSICP",1.00
"MI","KSICV",0.10
"MI","KSRCB",162.00
"MI","KSRCD",16.97
"MI","KSRCP",29.00
"MI","KSRCV",2.80
"MI","KSTCB",217.00
"MI","KSTCD",16.98
"MI","KSTCP",38.00
"MI","KSTCV",3.70
"MN","KSCCB",6.00
"MN","KSCCD",17.11
"MN","KSCCP",1.00
"MN","KSCCV",0.10
"MN","KSICB",12.00
"MN","KSICD",17.29
"MN","KSICP",2.00
"MN","KSICV",0.20
"MN","KSRCB",48.00
"MN","KSRCD",17.11
"MN","KSRCP",8.00
"MN","KSRCV",0.80
"MN","KSTCB",66.00
"MN","KSTCD",17.14
"MN","KSTCP",12.00
"MN","KSTCV",1.10
"MO","KSCCB",10.00
"MO","KSCCD",16.69
"MO","KSCCP",2.00
"MO","KSCCV",0.20
"MO","KSICB",7.00
"MO","KSICD",16.86
"MO","KSICP",1.00
"MO","KSICV",0.10
"MO","KSRCB",34.00
"MO","KSRCD",16.69
"MO","KSRCP",6.00
"MO","KSRCV",0.60
"MO","KSTCB",51.00
"MO","KSTCD",16.71
"MO","KSTCP",9.00
"MO","KSTCV",0.90
"MS","KSCCB",3.00
"MS","KSCCD",17.13
"MS","KSCCP",0.00
"MS","KSCCV",0.00
"MS","KSICB",2.00
"MS","KSICD",12.59
"MS","KSICP",0.00
"MS","KSICV",0.00
"MS","KSRCB",11.00
"MS","KSRCD",17.13
"MS","KSRCP",2.00
"MS","KSRCV",0.20
"MS","KSTCB",16.00
"MS","KSTCD",16.52
"MS","KSTCP",3.00
"MS","KSTCV",0.30
"MT","KSCCB",0.00
"MT","KSCCD",16.01
"MT","KSCCP",0.00
"MT","KSCCV",0.00
"MT","KSICB",0.00
"MT","KSICD",12.97
"MT","KSICP",0.00
"MT","KSICV",0.00
"MT","KSRCB",0.00
"MT","KSRCD",16.01
"MT","KSRCP",0.00
"MT","KSRCV",0.00
"MT","KSTCB",1.00
"MT","KSTCD",15.48
"MT","KSTCP",0.00
"MT","KSTCV",0.00
"NC","KSCCB",58.00
"NC","KSCCD",16.77
"NC","KSCCP",10.00
"NC","KSCCV",1.00
"NC","KSICB",27.00
"NC","KSICD",16.86
"NC","KSICP",5.00
"NC","KSICV",0.50
"NC","KSRCB",850.00
"NC","KSRCD",16.77
"NC","KSRCP",150.00
"NC","KSRCV",14.30
"NC","KSTCB",936.00
"NC","KSTCD",16.77
"NC","KSTCP",165.00
"NC","KSTCV",15.70
"ND","KSCCB",4.00
"ND","KSCCD",16.81
"ND","KSCCP",1.00
"ND","KSCCV",0.10
"ND","KSICB",1.00
"ND","KSICD",16.99
"ND","KSICP",0.00
"ND","KSICV",0.00
"ND","KSRCB",4.00
"ND","KSRCD",16.81
"ND","KSRCP",1.00
"ND","KSRCV",0.10
"ND","KSTCB",9.00
"ND","KSTCD",16.84
"ND","KSTCP",2.00
"ND","KSTCV",0.20
"NE","KSCCB",1.00
"NE","KSCCD",16.89
"NE","KSCCP",0.00
"NE","KSCCV",0.00
"NE","KSICB",2.00
"NE","KSICD",17.07
"NE","KSICP",0.00
"NE","KSICV",0.00
"NE","KSRCB",3.00
"NE","KSRCD",16.89
"NE","KSRCP",0.00
"NE","KSRCV",0.00
"NE","KSTCB",7.00
"NE","KSTCD",16.95
"NE","KSTCP",1.00
"NE","KSTCV",0.10
"NH","KSCCB",29.00
"NH","KSCCD",16.01
"NH","KSCCP",5.00
"NH","KSCCV",0.50
"NH","KSICB",1.00
"NH","KSICD",14.78
"NH","KSICP",0.00
"NH","KSICV",0.00
"NH","KSRCB",371.00
"NH","KSRCD",16.01
"NH","KSRCP",65.00
"NH","KSRCV",5.90
"NH","KSTCB",401.00
"NH","KSTCD",16.01
"NH","KSTCP",71.00
