"State","MSN","2014"
"CO","NGEIP",96589.00
"CO","NGEIV",530.30
"CO","NGICB",190960.00
"CO","NGICD",6.58
"CO","NGICP",183598.00
"CO","NGICV",505.10
"CO","NGRCB",137403.00
"CO","NGRCD",8.55
"CO","NGRCP",132106.00
"CO","NGRCV",1174.40
"CO","NGTCB",499668.00
"CO","NGTCD",7.13
"CO","NGTCP",479068.00
"CO","NGTCV",2686.40
"CT","NGACB",4826.00
"CT","NGACD",13.84
"CT","NGACP",4752.00
"CT","NGACV",0.80
"CT","NGCCB",52020.00
"CT","NGCCD",10.08
"CT","NGCCP",51221.00
"CT","NGCCV",524.50
"CT","NGEIB",102964.00
"CT","NGEID",6.65
"CT","NGEIP",100359.00
"CT","NGEIV",684.40
"CT","NGICB",28813.00
"CT","NGICD",7.95
"CT","NGICP",28371.00
"CT","NGICV",229.00
"CT","NGRCB",51991.00
"CT","NGRCD",13.91
"CT","NGRCP",51193.00
"CT","NGRCV",723.40
"CT","NGTCB",240614.00
"CT","NGTCD",9.17
"CT","NGTCP",235896.00
"CT","NGTCV",2162.00
"DC","NGACB",2402.00
"DC","NGACD",11.75
"DC","NGACP",2316.00
"DC","NGACV",12.30
"DC","NGCCB",18145.00
"DC","NGCCD",11.75
"DC","NGCCP",17498.00
"DC","NGCCV",213.10
"DC","NGEIB",0.00
"DC","NGEID",0.00
"DC","NGEIP",0.00
"DC","NGEIV",0.00
"DC","NGICB",0.00
"DC","NGICD",0.00
"DC","NGICP",0.00
"DC","NGICV",0.00
"DC","NGRCB",14769.00
"DC","NGRCD",12.58
"DC","NGRCP",14242.00
"DC","NGRCV",185.90
"DC","NGTCB",35316.00
"DC","NGTCD",12.11
"DC","NGTCP",34056.00
"DC","NGTCV",411.30
"DE","NGACB",1095.00
"DE","NGACD",8.03
"DE","NGACP",1041.00
"DE","NGACV",0.00
"DE","NGCCB",12497.00
"DE","NGCCD",10.86
"DE","NGCCP",11882.00
"DE","NGCCV",135.70
"DE","NGEIB",48750.00
"DE","NGEID",4.67
"DE","NGEIP",46136.00
"DE","NGEIV",227.70
"DE","NGICB",32610.00
"DE","NGICD",10.41
"DE","NGICP",31004.00
"DE","NGICV",239.80
"DE","NGRCB",11902.00
"DE","NGRCD",12.56
"DE","NGRCP",11316.00
"DE","NGRCV",149.50
"DE","NGTCB",106854.00
"DE","NGTCD",7.83
"DE","NGTCP",101379.00
"DE","NGTCV",752.70
"FL","NGACB",3757.00
"FL","NGACD",11.19
"FL","NGACP",3674.00
"FL","NGACV",2.40
"FL","NGCCB",64063.00
"FL","NGCCD",11.13
"FL","NGCCP",62646.00
"FL","NGCCV",712.90
"FL","NGEIB",1058227.00
"FL","NGEID",5.47
"FL","NGEIP",1036754.00
"FL","NGEIV",5785.10
"FL","NGICB",103593.00
"FL","NGICD",6.74
"FL","NGICP",101302.00
"FL","NGICV",651.00
"FL","NGRCB",17029.00
"FL","NGRCD",18.60
"FL","NGRCP",16652.00
"FL","NGRCV",316.70
"FL","NGTCB",1246670.00
"FL","NGTCD",6.04
"FL","NGTCP",1221028.00
"FL","NGTCV",7468.00
"GA","NGACB",8312.00
"GA","NGACD",15.18
"GA","NGACP",8148.00
"GA","NGACV",18.10
"GA","NGCCB",60228.00
"GA","NGCCD",9.67
"GA","NGCCP",59039.00
"GA","NGCCV",582.10
"GA","NGEIB",297025.00
"GA","NGEID",4.86
"GA","NGEIP",289972.00
"GA","NGEIV",1444.10
"GA","NGICB",164060.00
"GA","NGICD",5.95
"GA","NGICP",160821.00
"GA","NGICV",976.20
"GA","NGRCB",137146.00
"GA","NGRCD",14.16
"GA","NGRCP",134438.00
"GA","NGRCV",1942.60
"GA","NGTCB",666771.00
"GA","NGTCD",7.52
"GA","NGTCP",652418.00
"GA","NGTCV",4963.10
"HI","NGACB",12.00
"HI","NGACD",42.19
"HI","NGACP",13.00
"HI","NGACV",0.50
"HI","NGCCB",1850.00
"HI","NGCCD",42.19
"HI","NGCCP",1931.00
"HI","NGCCV",78.10
"HI","NGEIB",0.00
"HI","NGEID",0.00
"HI","NGEIP",0.00
"HI","NGEIV",0.00
"HI","NGICB",384.00
"HI","NGICD",27.92
"HI","NGICP",401.00
"HI","NGICV",10.70
"HI","NGRCB",559.00
"HI","NGRCD",49.59
"HI","NGRCP",583.00
"HI","NGRCV",27.70
"HI","NGTCB",2805.00
"HI","NGTCD",41.71
"HI","NGTCP",2928.00
"HI","NGTCV",117.00
"IA","NGACB",13146.00
"IA","NGACD",12.20
"IA","NGACP",12668.00
"IA","NGACV",0.20
"IA","NGCCB",59604.00
"IA","NGCCD",7.85
"IA","NGCCP",57438.00
"IA","NGCCV",468.10
"IA","NGEIB",10987.00
"IA","NGEID",5.90
"IA","NGEIP",10497.00
"IA","NGEIV",64.90
"IA","NGICB",179231.00
"IA","NGICD",7.13
"IA","NGICP",172718.00
"IA","NGICV",1278.10
"IA","NGRCB",79462.00
"IA","NGRCD",9.66
"IA","NGRCP",76574.00
"IA","NGRCV",767.30
"IA","NGTCB",342431.00
"IA","NGTCD",7.83
"IA","NGTCP",329895.00
"IA","NGTCV",2578.60
"ID","NGACB",4135.00
"ID","NGACD",12.29
"ID","NGACP",4023.00
"ID","NGACV",2.00
"ID","NGCCB",17436.00
"ID","NGCCD",7.49
"ID","NGCCP",16963.00
"ID","NGCCV",130.60
"ID","NGEIB",18619.00
"ID","NGEID",5.29
"ID","NGEIP",18370.00
"ID","NGEIV",98.60
"ID","NGICB",28827.00
"ID","NGICD",5.80
"ID","NGICP",28046.00
"ID","NGICV",167.20
"ID","NGRCB",25302.00
"ID","NGRCD",8.31
"ID","NGRCP",24616.00
"ID","NGRCV",210.20
"ID","NGTCB",94319.00
"ID","NGTCD",6.74
"ID","NGTCP",92018.00
"ID","NGTCV",608.50
"IL","NGACB",31251.00
"IL","NGACD",14.13
"IL","NGACP",30600.00
"IL","NGACV",4.90
"IL","NGCCB",251511.00
"IL","NGCCD",8.68
"IL","NGCCP",246273.00
"IL","NGCCV",2182.00
"IL","NGEIB",43145.00
"IL","NGEID",6.02
"IL","NGEIP",42538.00
"IL","NGEIV",259.90
"IL","NGICB",300844.00
"IL","NGICD",7.59
"IL","NGICP",294578.00
"IL","NGICV",2042.60
"IL","NGRCB",489663.00
"IL","NGRCD",9.39
"IL","NGRCP",479465.00
"IL","NGRCV",4598.10
"IL","NGTCB",1116417.00
"IL","NGTCD",8.62
"IL","NGTCP",1093454.00
"IL","NGTCV",9087.50
"IN","NGACB",7191.00
"IN","NGACD",22.27
"IN","NGACP",7051.00
"IN","NGACV",0.60
"IN","NGCCB",92721.00
"IN","NGCCD",8.03
"IN","NGCCP",90915.00
"IN","NGCCV",744.60
"IN","NGEIB",84802.00
"IN","NGEID",5.11
"IN","NGEIP",82361.00
"IN","NGEIV",433.10
"IN","NGICB",383292.00
"IN","NGICD",7.30
"IN","NGICP",375824.00
"IN","NGICV",2674.90
"IN","NGRCB",159751.00
"IN","NGRCD",8.84
"IN","NGRCP",156639.00
"IN","NGRCV",1412.90
"IN","NGTCB",727758.00
"IN","NGTCD",7.49
"IN","NGTCP",712790.00
"IN","NGTCV",5266.20
"KS","NGACB",23078.00
"KS","NGACD",12.49
"KS","NGACP",22602.00
"KS","NGACV",0.20
"KS","NGCCB",37281.00
"KS","NGCCD",9.33
"KS","NGCCP",36512.00
"KS","NGCCV",348.00
"KS","NGEIB",18817.00
"KS","NGEID",5.54
"KS","NGEIP",18443.00
"KS","NGEIV",104.20
"KS","NGICB",137898.00
"KS","NGICD",5.58
"KS","NGICP",135055.00
"KS","NGICV",549.20
"KS","NGRCB",72623.00
"KS","NGRCD",10.37
"KS","NGRCP",71126.00
"KS","NGRCV",753.20
"KS","NGTCB",289697.00
"KS","NGTCD",7.73
"KS","NGTCP",283738.00
"KS","NGTCV",1754.80
"KY","NGACB",8688.00
"KY","NGACD",10.01
"KY","NGACP",8455.00
"KY","NGACV",0.30
"KY","NGCCB",41134.00
"KY","NGCCD",8.80
"KY","NGCCP",40033.00
"KY","NGCCV",361.90
"KY","NGEIB",27657.00
"KY","NGEID",6.02
"KY","NGEIP",26793.00
"KY","NGEIV",166.50
"KY","NGICB",124582.00
"KY","NGICD",5.64
"KY","NGICP",121248.00
"KY","NGICV",622.10
"KY","NGRCB",59173.00
"KY","NGRCD",10.34
"KY","NGRCP",57589.00
"KY","NGRCV",611.60
"KY","NGTCB",261233.00
"KY","NGTCD",7.40
"KY","NGTCP",254118.00
"KY","NGTCV",1762.40
"LA","NGACB",47177.00
"LA","NGACD",8.08
"LA","NGACP",45816.00
"LA","NGACV",0.40
"LA","NGCCB",32136.00
"LA","NGCCD",8.75
"LA","NGCCP",31209.00
"LA","NGCCV",281.20
"LA","NGEIB",272974.00
"LA","NGEID",4.60
"LA","NGEIP",264668.00
"LA","NGEIV",1254.50
"LA","NGICB",1165861.00
"LA","NGICD",4.54
"LA","NGICP",1132223.00
"LA","NGICV",3772.80
"LA","NGRCB",45711.00
"LA","NGRCD",10.58
"LA","NGRCP",44392.00
"LA","NGRCV",483.40
"LA","NGTCB",1563857.00
"LA","NGTCD",4.90
"LA","NGTCP",1518308.00
"LA","NGTCV",5792.40
"MA","NGACB",7299.00
"MA","NGACD",17.79
"MA","NGACP",7078.00
"MA","NGACV",15.00
"MA","NGCCB",109109.00
"MA","NGCCD",12.10
"MA","NGCCP",105801.00
"MA","NGCCV",1320.40
"MA","NGEIB",138960.00
"MA","NGEID",6.46
"MA","NGEIP",134858.00
"MA","NGEIV",898.20
"MA","NGICB",47006.00
"MA","NGICD",11.18
"MA","NGICP",45581.00
"MA","NGICV",525.50
"MA","NGRCB",130870.00
"MA","NGRCD",14.06
"MA","NGRCP",126902.00
"MA","NGRCV",1840.10
"MA","NGTCB",433246.00
"MA","NGTCD",10.78
"MA","NGTCP",420220.00
"MA","NGTCV",4599.20
"MD","NGACB",6892.00
"MD","NGACD",11.76
"MD","NGACP",6563.00
"MD","NGACV",2.90
"MD","NGCCB",78599.00
"MD","NGCCD",10.02
"MD","NGCCP",74843.00
"MD","NGCCV",787.30
"MD","NGEIB",21390.00
"MD","NGEID",5.10
"MD","NGEIP",20403.00
"MD","NGEIV",109.20
"MD","NGICB",15474.00
"MD","NGICD",9.47
"MD","NGICP",14735.00
"MD","NGICV",146.50
"MD","NGRCB",95085.00
"MD","NGRCD",11.63
"MD","NGRCP",90542.00
"MD","NGRCV",1105.50
"MD","NGTCB",217440.00
"MD","NGTCD",10.21
"MD","NGTCP",207086.00
"MD","NGTCV",2151.40
"ME","NGACB",1342.00
"ME","NGACD",14.67
"ME","NGACP",1301.00
"ME","NGACV",0.00
"ME","NGCCB",9312.00
"ME","NGCCD",14.67
"ME","NGCCP",9030.00
"ME","NGCCV",136.60
"ME","NGEIB",24397.00
"ME","NGEID",6.51
"ME","NGEIP",23848.00
"ME","NGEIV",158.80
"ME","NGICB",24874.00
"ME","NGICD",11.57
"ME","NGICP",24121.00
"ME","NGICV",287.80
"ME","NGRCB",2431.00
"ME","NGRCD",16.39
"ME","NGRCP",2357.00
"ME","NGRCV",39.80
"ME","NGTCB",62355.00
"ME","NGTCD",10.21
"ME","NGTCP",60657.00
"ME","NGTCV",623.10
"MI","NGACB",20164.00
"MI","NGACD",8.11
"MI","NGACP",19752.00
"MI","NGACV",3.40
"MI","NGCCB",190300.00
"MI","NGCCD",8.11
"MI","NGCCP",186413.00
"MI","NGCCV",1543.50
"MI","NGEIB",114280.00
"MI","NGEID",6.63
"MI","NGEIP",111819.00
"MI","NGEIV",758.10
"MI","NGICB",191847.00
"MI","NGICD",7.68
"MI","NGICP",187929.00
"MI","NGICV",1379.30
"MI","NGRCB",362109.00
"MI","NGRCD",9.14
"MI","NGRCP",354713.00
"MI","NGRCV",3309.50
"MI","NGTCB",878699.00
"MI","NGTCD",8.26
"MI","NGTCP",860626.00
"MI","NGTCV",6993.80
"MN","NGACB",13118.00
"MN","NGACD",7.35
"MN","NGACP",12706.00
"MN","NGACV",0.40
"MN","NGCCB",114503.00
"MN","NGCCD",8.39
"MN","NGCCP",110905.00
"MN","NGCCV",960.40
"MN","NGEIB",31690.00
"MN","NGEID",5.82
"MN","NGEIP",30437.00
"MN","NGEIV",184.60
"MN","NGICB",179186.00
"MN","NGICD",6.36
"MN","NGICP",173556.00
"MN","NGICV",1051.10
"MN","NGRCB",151404.00
"MN","NGRCD",9.58
"MN","NGRCP",146647.00
"MN","NGRCV",1450.30
"MN","NGTCB",489901.00
"MN","NGTCD",7.88
"MN","NGTCP",474251.00
"MN","NGTCV",3646.80
"MO","NGACB",6316.00
"MO","NGACD",7.93
"MO","NGACP",6233.00
"MO","NGACV",0.40
"MO","NGCCB",73892.00
"MO","NGCCD",8.84
"MO","NGCCP",72919.00
"MO","NGCCV",653.40
"MO","NGEIB",36086.00
"MO","NGEID",5.27
"MO","NGEIP",35127.00
"MO","NGEIV",190.20
"MO","NGICB",68011.00
"MO","NGICD",7.89
"MO","NGICP",67115.00
"MO","NGICV",536.90
"MO","NGRCB",117054.00
"MO","NGRCD",10.69
"MO","NGRCP",115512.00
"MO","NGRCV",1251.00
"MO","NGTCB",301360.00
"MO","NGTCD",8.92
"MO","NGTCP",296906.00
"MO","NGTCV",2631.90
"MS","NGACB",20411.00
"MS","NGACD",8.09
"MS","NGACP",19812.00
"MS","NGACV",0.20
"MS","NGCCB",22866.00
"MS","NGCCD",8.11
"MS","NGCCP",22195.00
"MS","NGCCV",185.60
"MS","NGEIB",243158.00
"MS","NGEID",4.58
"MS","NGEIP",236533.00
"MS","NGEIV",1112.90
"MS","NGICB",124353.00
"MS","NGICD",5.97
"MS","NGICP",120705.00
"MS","NGICV",561.40
"MS","NGRCB",29215.00
"MS","NGRCD",9.21
"MS","NGRCP",28358.00
"MS","NGRCV",269.10
"MS","NGTCB",440003.00
"MS","NGTCD",5.47
"MS","NGTCP",427603.00
"MS","NGTCV",2129.20
"MT","NGACB",4236.00
"MT","NGACD",9.87
"MT","NGACP",4127.00
"MT","NGACV",0.00
"MT","NGCCB",22119.00
"MT","NGCCD",8.54
"MT","NGCCP",21549.00
"MT","NGCCV",189.00
"MT","NGEIB",5775.00
"MT","NGEID",6.25
"MT","NGEIP",5662.00
"MT","NGEIV",36.10
"MT","NGICB",25183.00
"MT","NGICD",7.78
"MT","NGICP",24534.00
"MT","NGICV",107.80
"MT","NGRCB",21945.00
"MT","NGRCD",8.88
"MT","NGRCP",21379.00
"MT","NGRCV",194.80
"MT","NGTCB",79260.00
"MT","NGTCD",8.29
"MT","NGTCP",77251.00
"MT","NGTCV",527.70
"NC","NGACB",4037.00
"NC","NGACD",8.91
"NC","NGACP",3960.00
"NC","NGACV",0.80
"NC","NGCCB",61106.00
"NC","NGCCD",8.95
"NC","NGCCP",59945.00
"NC","NGCCV",546.70
"NC","NGEIB",209105.00
"NC","NGEID",5.95
"NC","NGEIP",205740.00
"NC","NGEIV",1244.70
"NC","NGICB",109994.00
"NC","NGICD",7.41
"NC","NGICP",107904.00
"NC","NGICV",814.70
"NC","NGRCB",76634.00
"NC","NGRCD",11.65
"NC","NGRCP",75178.00
"NC","NGRCV",893.10
"NC","NGTCB",460876.00
"NC","NGTCD",7.66
"NC","NGTCP",452727.00
"NC","NGTCV",3500.00
"ND","NGACB",15524.00
"ND","NGACD",9.27
"ND","NGACP",14604.00
"ND","NGACV",0.00
"ND","NGCCB",14881.00
"ND","NGCCD",7.28
"ND","NGCCP",13999.00
"ND","NGCCV",108.40
"ND","NGEIB",2094.00
"ND","NGEID",3.68
"ND","NGEIP",1888.00
"ND","NGEIV",7.70
"ND","NGICB",44838.00
"ND","NGICD",5.28
"ND","NGICP",42181.00
"ND","NGICV",136.10
"ND","NGRCB",13293.00
"ND","NGRCD",8.33
"ND","NGRCP",12505.00
"ND","NGRCV",110.80
"ND","NGTCB",90629.00
"ND","NGTCD",6.47
"ND","NGTCP",85178.00
"ND","NGTCV",363.00
"NE","NGACB",7399.00
"NE","NGACD",16.23
"NE","NGACP",7121.00
"NE","NGACV",0.90
"NE","NGCCB",33673.00
"NE","NGCCD",7.00
"NE","NGCCP",32407.00
"NE","NGCCV",235.60
"NE","NGEIB",4340.00
"NE","NGEID",5.64
"NE","NGEIP",4189.00
"NE","NGEIV",24.50
"NE","NGICB",90337.00
"NE","NGICD",5.48
"NE","NGICP",86940.00
"NE","NGICV",494.30
"NE","NGRCB",43794.00
"NE","NGRCD",8.44
"NE","NGRCP",42147.00
"NE","NGRCV",369.60
"NE","NGTCB",179544.00
"NE","NGTCD",6.54
"NE","NGTCP",172804.00
"NE","NGTCV",1125.00
"NH","NGACB",159.00
"NH","NGACD",11.54
"NH","NGACP",154.00
"NH","NGACV",0.90
"NH","NGCCB",9722.00
"NH","NGCCD",14.48
"NH","NGCCP",9412.00
"NH","NGCCV",140.80
"NH","NGEIB",32214.00
"NH","NGEID",6.05
"NH","NGEIP",31240.00
"NH","NGEIV",194.90
"NH","NGICB",8735.00
"NH","NGICD",9.16
"NH","NGICP",8456.00
"NH","NGICV",80.00
"NH","NGRCB",8011.00
"NH","NGRCD",15.75
"NH","NGRCP",7755.00
"NH","NGRCV",126.20
"NH","NGTCB",58841.00
"NH","NGTCD",9.24
"NH","NGTCP",57017.00
"NH","NGTCV",542.70
"NJ","NGACB",5537.00
"NJ","NGACD",14.73
"NJ","NGACP",5299.00
"NJ","NGACV",3.50
"NJ","NGCCB",211298.00
"NJ","NGCCD",9.65
"NJ","NGCCP",202201.00
"NJ","NGCCV",2038.20
"NJ","NGEIB",258620.00
"NJ","NGEID",4.66
"NJ","NGEIP",249676.00
"NJ","NGEIV",1205.90
"NJ","NGICB",64261.00
"NJ","NGICD",10.00
"NJ","NGICP",61494.00
"NJ","NGICV",398.30
"NJ","NGRCB",258888.00
"NJ","NGRCD",9.27
"NJ","NGRCP",247742.00
"NJ","NGRCV",2400.60
"NJ","NGTCB",798602.00
"NJ","NGTCD",7.86
"NJ","NGTCP",766412.00
"NJ","NGTCV",6046.60
"NM","NGACB",9057.00
"NM","NGACD",14.56
"NM","NGACP",8744.00
"NM","NGACV",2.80
"NM","NGCCB",26606.00
"NM","NGCCD",7.60
"NM","NGCCP",25688.00
"NM","NGCCV",202.20
"NM","NGEIB",79540.00
"NM","NGEID",4.77
"NM","NGEIP",76973.00
"NM","NGEIV",379.50
"NM","NGICB",107355.00
"NM","NGICD",6.23
"NM","NGICP",103650.00
"NM","NGICV",62.20
"NM","NGRCB",33527.00
"NM","NGRCD",9.78
"NM","NGRCP",32370.00
"NM","NGRCV",327.90
"NM","NGTCB",256085.00
"NM","NGTCD",6.50
"NM","NGTCP",247425.00
"NM","NGTCV",974.60
"NV","NGACB",5800.00
"NV","NGACD",8.64
"NV","NGACP",5613.00
"NV","NGACV",6.30
"NV","NGCCB",30073.00
"NV","NGCCD",7.95
"NV","NGCCP",29105.00
"NV","NGCCV",239.00
"NV","NGEIB",172458.00
"NV","NGEID",5.10
"NV","NGEIP",166727.00
"NV","NGEIV",879.70
"NV","NGICB",14804.00
"NV","NGICD",7.58
"NV","NGICP",14327.00
"NV","NGICV",111.90
"NV","NGRCB",36304.00
"NV","NGRCD",11.07
"NV","NGRCP",35135.00
"NV","NGRCV",401.90
"NV","NGTCB",259438.00
"NV","NGTCD",6.44
"NV","NGTCP",250907.00
"NV","NGTCV",1638.70
"NY","NGACB",29735.00
"NY","NGACD",18.16
"NY","NGACP",28816.00
"NY","NGACV",73.00
"NY","NGCCB",330381.00
"NY","NGCCD",8.05
"NY","NGCCP",320168.00
"NY","NGCCV",2660.60
"NY","NGEIB",466028.00
"NY","NGEID",5.30
"NY","NGEIP",452796.00
"NY","NGEIV",2472.30
"NY","NGICB",87501.00
"NY","NGICD",7.88
"NY","NGICP",84796.00
"NY","NGICV",685.00
"NY","NGRCB",472933.00
"NY","NGRCD",12.15
"NY","NGRCP",458313.00
"NY","NGRCV",5747.20
"NY","NGTCB",1386580.00
"NY","NGTCD",8.56
"NY","NGTCP",1344889.00
"NY","NGTCV",11638.10
"OH","NGACB",13608.00
"OH","NGACD",14.33
"OH","NGACP",13012.00
"OH","NGACV",5.30
"OH","NGCCB",191489.00
"OH","NGCCD",7.48
"OH","NGCCP",183105.00
"OH","NGCCV",1431.90
"OH","NGEIB",182453.00
"OH","NGEID",4.14
"OH","NGEIP",175221.00
"OH","NGEIV",755.20
"OH","NGICB",322188.00
"OH","NGICD",6.75
"OH","NGICP",308081.00
"OH","NGICV",1988.50
"OH","NGRCB",335247.00
"OH","NGRCD",9.72
"OH","NGRCP",320568.00
"OH","NGRCV",3257.00
"OH","NGTCB",1044986.00
"OH","NGTCD",7.41
"OH","NGTCP",999987.00
"OH","NGTCV",7437.80
"OK","NGACB",47617.00
"OK","NGACD",12.77
"OK","NGACP",45797.00
"OK","NGACV",5.40
"OK","NGCCB",48853.00
"OK","NGCCD",7.94
"OK","NGCCP",46986.00
"OK","NGCCV",388.10
"OK","NGEIB",215996.00
"OK","NGEID",4.99
"OK","NGEIP",207577.00
"OK","NGEIV",1078.70
"OK","NGICB",281539.00
"OK","NGICD",7.95
"OK","NGICP",270781.00
"OK","NGICV",1284.60
"OK","NGRCB",71793.00
"OK","NGRCD",9.71
"OK","NGRCP",69050.00
"OK","NGRCV",697.40
"OK","NGTCB",665799.00
"OK","NGTCD",6.93
"OK","NGTCP",640191.00
"OK","NGTCV",3454.20
"OR","NGACB",3951.00
"OR","NGACD",6.03
"OR","NGACP",3867.00
"OR","NGACV",1.10
"OR","NGCCB",28993.00
"OR","NGCCD",9.24
"OR","NGCCP",28377.00
"OR","NGCCV",267.90
"OR","NGEIB",92780.00
"OR","NGEID",4.27
"OR","NGEIP",90098.00
"OR","NGEIV",396.20
"OR","NGICB",57774.00
"OR","NGICD",6.07
"OR","NGICP",56547.00
"OR","NGICV",350.40
"OR","NGRCB",42079.00
"OR","NGRCD",11.47
"OR","NGRCP",41185.00
"OR","NGRCV",482.70
"OR","NGTCB",225576.00
"OR","NGTCD",6.76
"OR","NGTCP",220074.00
"OR","NGTCV",1498.40
"PA","NGACB",38502.00
"PA","NGACD",6.26
"PA","NGACP",36689.00
"PA","NGACV",2.40
"PA","NGCCB",167525.00
"PA","NGCCD",9.65
"PA","NGCCP",159636.00
"PA","NGCCV",1617.10
"PA","NGEIB",404325.00
"PA","NGEID",4.84
"PA","NGEIP",388056.00
"PA","NGEIV",1955.80
"PA","NGICB",379325.00
"PA","NGICD",9.48
"PA","NGICP",361462.00
"PA","NGICV",2244.80
"PA","NGRCB",267409.00
"PA","NGRCD",11.22
"PA","NGRCP",254816.00
"PA","NGRCV",2999.20
"PA","NGTCB",1257090.00
"PA","NGTCD",8.19
"PA","NGTCP",1200659.00
"PA","NGTCV",8819.30
"RI","NGACB",2999.00
"RI","NGACD",17.42
"RI","NGACP",2910.00
"RI","NGACV",1.50
"RI","NGCCB",13581.00
"RI","NGCCD",12.51
"RI","NGCCP",13178.00
"RI","NGCCV",169.90
"RI","NGEIB",46099.00
"RI","NGEID",6.56
"RI","NGEIP",44867.00
"RI","NGEIV",302.40
"RI","NGICB",8253.00
"RI","NGICD",9.97
"RI","NGICP",8008.00
"RI","NGICV",82.20
"RI","NGRCB",20327.00
"RI","NGRCD",14.69
"RI","NGRCP",19724.00
"RI","NGRCV",298.60
"RI","NGTCB",91259.00
"RI","NGTCD",9.67
"RI","NGTCP",88687.00
"RI","NGTCV",854.70
"SC","NGACB",2487.00
"SC","NGACD",13.29
"SC","NGACP",2430.00
"SC","NGACV",0.30
"SC","NGCCB",25975.00
"SC","NGCCD",9.33
"SC","NGCCP",25380.00
"SC","NGCCV",242.40
"SC","NGEIB",89503.00
"SC","NGEID",4.91
"SC","NGEIP",87330.00
"SC","NGEIV",439.40
"SC","NGICB",85285.00
"SC","NGICD",5.99
"SC","NGICP",83330.00
"SC","NGICV",510.80
"SC","NGRCB",32609.00
"SC","NGRCD",12.36
"SC","NGRCP",31862.00
"SC","NGRCV",403.10
"SC","NGTCB",235860.00
