"State","MSN","2014"
"IL","TEICD",13.49
"IL","TEICV",9010.70
"IL","TERCB",1030428.00
"IL","TERCD",15.95
"IL","TERCV",10718.50
"IL","TETCB",4042313.00
"IL","TETCD",19.02
"IL","TETCV",51550.00
"IN","PEEID",2.76
"IN","PEEIV",3135.60
"IN","TEACB",631814.00
"IN","TEACD",26.28
"IN","TEACV",16409.60
"IN","TECCB",390446.00
"IN","TECCD",17.79
"IN","TECCV",3413.70
"IN","TEEIB",1172076.00
"IN","TEICB",1327011.00
"IN","TEICD",10.77
"IN","TEICV",8547.50
"IN","TERCB",582360.00
"IN","TERCD",19.66
"IN","TERCV",5781.10
"IN","TETCB",2931630.00
"IN","TETCD",17.94
"IN","TETCV",34151.90
"KS","PEEID",1.75
"KS","PEEIV",739.60
"KS","TEACB",299641.00
"KS","TEACD",27.27
"KS","TEACV",7541.60
"KS","TECCB",214717.00
"KS","TECCD",21.31
"KS","TECCV",1999.40
"KS","TEEIB",526687.00
"KS","TEICB",378362.00
"KS","TEICD",13.31
"KS","TEICV",2434.00
"KS","TERCB",239633.00
"KS","TERCD",20.68
"KS","TERCV",2671.40
"KS","TETCB",1132354.00
"KS","TETCD",21.46
"KS","TETCV",14646.30
"KY","PEEID",2.47
"KY","PEEIV",2295.30
"KY","TEACB",450079.00
"KY","TEACD",26.85
"KY","TEACV",11850.50
"KY","TECCB",263941.00
"KY","TECCD",20.37
"KY","TECCV",2288.90
"KY","TEEIB",957935.00
"KY","TEICB",663223.00
"KY","TEICD",12.60
"KY","TEICV",4551.80
"KY","TERCB",393498.00
"KY","TERCD",22.51
"KY","TERCV",3775.80
"KY","TETCB",1770741.00
"KY","TETCD",20.75
"KY","TETCV",22467.00
"LA","PEEID",2.99
"LA","PEEIV",2131.90
"LA","TEACB",638217.00
"LA","TEACD",23.85
"LA","TEACV",14097.30
"LA","TECCB",268214.00
"LA","TECCD",21.70
"LA","TECCV",2602.50
"LA","TEEIB",724190.00
"LA","TEICB",3024257.00
"LA","TEICD",12.18
"LA","TEICV",25136.30
"LA","TERCB",348756.00
"LA","TERCD",22.86
"LA","TERCV",3563.50
"LA","TETCB",4279443.00
"LA","TETCD",15.49
"LA","TETCV",45399.70
"MA","PEEID",5.08
"MA","PEEIV",1335.70
"MA","TEACB",432371.00
"MA","TEACD",27.53
"MA","TEACV",11657.80
"MA","TECCB",394185.00
"MA","TECCD",25.83
"MA","TECCV",5637.20
"MA","TEEIB",276084.00
"MA","TEICB",162180.00
"MA","TEICD",21.33
"MA","TEICV",2256.00
"MA","TERCB",448903.00
"MA","TERCD",26.87
"MA","TERCV",8023.40
"MA","TETCB",1437640.00
"MA","TETCD",26.36
"MA","TETCV",27574.40
"MD","PEEID",2.45
"MD","PEEIV",908.50
"MD","TEACB",419908.00
"MD","TEACD",27.87
"MD","TEACV",11401.40
"MD","TECCB",423946.00
"MD","TECCD",22.77
"MD","TECCV",4435.40
"MD","TEEIB",389812.00
"MD","TEICB",115162.00
"MD","TEICD",16.06
"MD","TEICV",1363.00
"MD","TERCB",441597.00
"MD","TERCD",26.12
"MD","TERCV",5751.50
"MD","TETCB",1400614.00
"MD","TETCD",25.25
"MD","TETCV",22951.30
"ME","PEEID",6.96
"ME","PEEIV",507.90
"ME","TEACB",129598.00
"ME","TEACD",28.06
"ME","TEACV",3598.40
"ME","TECCB",62754.00
"ME","TECCD",25.46
"ME","TECCV",1092.10
"ME","TEEIB",113465.00
"ME","TEICB",127010.00
"ME","TEICD",10.20
"ME","TEICV",1030.80
"ME","TERCB",91168.00
"ME","TERCD",29.65
"ME","TERCV",1836.20
"ME","TETCB",410530.00
"ME","TETCD",22.62
"ME","TETCV",7557.60
"MI","PEEID",2.68
"MI","PEEIV",2822.80
"MI","TEACB",722300.00
"MI","TEACD",26.97
"MI","TEACV",18947.00
"MI","TECCB",624750.00
"MI","TECCD",17.93
"MI","TECCV",6305.20
"MI","TEEIB",1103898.00
"MI","TEICB",746696.00
"MI","TEICD",13.29
"MI","TEICV",6074.60
"MI","TERCB",787803.00
"MI","TERCD",17.94
"MI","TERCV",9413.30
"MI","TETCB",2881550.00
"MI","TETCD",20.01
"MI","TETCV",40740.10
"MN","PEEID",2.50
"MN","PEEIV",1255.00
"MN","TEACB",449109.00
"MN","TEACD",27.37
"MN","TEACV",11929.70
"MN","TECCB",368950.00
"MN","TECCD",16.95
"MN","TECCV",3571.80
"MN","TEEIB",597031.00
"MN","TEICB",663280.00
"MN","TEICD",12.58
"MN","TEICV",4782.30
"MN","TERCB",430726.00
"MN","TERCD",19.22
"MN","TERCV",5028.30
"MN","TETCB",1912065.00
"MN","TETCD",19.65
"MN","TETCV",25312.20
"MO","PEEID",2.03
"MO","PEEIV",1804.20
"MO","TEACB",552402.00
"MO","TEACD",26.45
"MO","TEACV",14443.50
"MO","TECCB",427849.00
"MO","TECCD",18.85
"MO","TECCV",3616.30
"MO","TEEIB",906871.00
"MO","TEICB",363310.00
"MO","TEICD",14.07
"MO","TEICV",3028.00
"MO","TERCB",560279.00
"MO","TERCD",21.25
"MO","TERCV",5631.20
"MO","TETCB",1903839.00
"MO","TETCD",21.94
"MO","TETCV",26719.00
"MS","PEEID",3.41
"MS","PEEIV",1583.20
"MS","TEACB",377638.00
"MS","TEACD",24.92
"MS","TEACV",8901.30
"MS","TECCB",162001.00
"MS","TECCD",23.87
"MS","TECCV",1857.70
"MS","TEEIB",464717.00
"MS","TEICB",398390.00
"MS","TEICD",11.07
"MS","TEICV",2542.80
"MS","TERCB",217519.00
"MS","TERCD",25.78
"MS","TERCV",2646.80
"MS","TETCB",1155549.00
"MS","TETCD",20.78
"MS","TETCV",15948.50
"MT","PEEID",2.01
"MT","PEEIV",370.00
"MT","TEACB",113085.00
"MT","TEACD",28.32
"MT","TEACV",3082.10
"MT","TECCB",78166.00
"MT","TECCD",17.24
"MT","TECCV",707.80
"MT","TEEIB",308055.00
"MT","TEICB",125322.00
"MT","TEICD",14.63
"MT","TEICV",837.60
"MT","TERCB",86873.00
"MT","TERCD",19.00
"MT","TERCV",900.00
"MT","TETCB",403446.00
"MT","TETCD",21.72
"MT","TETCV",5527.50
"NC","PEEID",2.99
"NC","PEEIV",3416.60
"NC","TEACB",715089.00
"NC","TEACD",27.09
"NC","TEACV",19264.50
"NC","TECCB",576712.00
"NC","TECCD",20.87
"NC","TECCV",5242.90
"NC","TEEIB",1195870.00
"NC","TEICB",541199.00
"NC","TEICD",12.97
"NC","TEICV",4534.10
"NC","TERCB",721775.00
"NC","TERCD",26.77
"NC","TERCV",8241.70
"NC","TETCB",2554776.00
"NC","TETCD",23.02
"NC","TETCV",37283.20
"ND","PEEID",1.80
"ND","PEEIV",564.10
"ND","TEACB",145619.00
"ND","TEACD",27.76
"ND","TEACV",3610.80
"ND","TECCB",82447.00
"ND","TECCD",18.16
"ND","TECCV",791.90
"ND","TEEIB",395694.00
"ND","TEICB",334252.00
"ND","TEICD",13.02
"ND","TEICV",3008.90
"ND","TERCB",77778.00
"ND","TERCD",20.61
"ND","TERCV",798.00
"ND","TETCB",640095.00
"ND","TETCD",18.51
"ND","TETCV",8209.60
"NE","PEEID",1.30
"NE","PEEIV",475.20
"NE","TEACB",201743.00
"NE","TEACD",27.71
"NE","TEACV",5386.00
"NE","TECCB",141432.00
"NE","TECCD",16.38
"NE","TECCV",1137.10
"NE","TEEIB",402808.00
"NE","TEICB",358134.00
"NE","TEICD",11.74
"NE","TEICV",2194.00
"NE","TERCB",163037.00
"NE","TERCD",18.83
"NE","TERCV",1613.10
"NE","TETCB",864347.00
"NE","TETCD",19.26
"NE","TETCV",10330.10
"NH","PEEID",2.69
"NH","PEEIV",483.70
"NH","TEACB",100350.00
"NH","TEACD",27.75
"NH","TEACV",2782.70
"NH","TECCB",70615.00
"NH","TECCD",28.46
"NH","TECCV",1111.90
"NH","TEEIB",196754.00
"NH","TEICB",42036.00
"NH","TEICD",19.27
"NH","TEICV",526.60
"NH","TERCB",97141.00
"NH","TERCD",31.48
"NH","TERCV",1939.60
"NH","TETCB",310142.00
"NH","TETCD",27.86
"NH","TETCV",6360.80
"NJ","PEEID",2.62
"NJ","PEEIV",1664.60
"NJ","TEACB",861088.00
"NJ","TEACD",24.90
"NJ","TEACV",21254.70
"NJ","TECCB",621644.00
"NJ","TECCD",20.62
"NJ","TECCV",7425.10
"NJ","TEEIB",638908.00
"NJ","TEICB",245870.00
"NJ","TEICD",23.64
"NJ","TEICV",2554.70
"NJ","TERCB",611588.00
"NJ","TERCD",19.94
"NJ","TERCV",7882.40
"NJ","TETCB",2340188.00
"NJ","TETCD",22.78
"NJ","TETCV",39116.90
"NM","PEEID",4.10
"NM","PEEIV",1207.10
"NM","TEACB",207994.00
"NM","TEACD",26.92
"NM","TEACV",5360.30
"NM","TECCB",125185.00
"NM","TECCD",19.77
"NM","TECCV",1202.20
"NM","TEEIB",322066.00
"NM","TEICB",228599.00
"NM","TEICD",18.14
"NM","TEICV",1123.20
"NM","TERCB",117359.00
"NM","TERCD",20.82
"NM","TERCV",1334.00
"NM","TETCB",679136.00
"NM","TETCD",23.37
"NM","TETCV",9019.70
"NV","PEEID",4.35
"NV","PEEIV",1064.70
"NV","TEACB",207149.00
"NV","TEACD",27.13
"NV","TEACV",5481.20
"NV","TECCB",120160.00
"NV","TECCD",18.42
"NV","TECCV",1197.80
"NV","TEEIB",305784.00
"NV","TEICB",179431.00
"NV","TEICD",18.04
"NV","TEICV",1806.40
"NV","TERCB",153516.00
"NV","TERCD",25.39
"NV","TERCV",2027.60
"NV","TETCB",660256.00
"NV","TETCD",23.52
"NV","TETCV",10513.00
"NY","PEEID",3.87
"NY","PEEIV",4142.40
"NY","TEACB",1093747.00
"NY","TEACD",26.50
"NY","TEACV",27830.20
"NY","TECCB",1134798.00
"NY","TECCD",24.80
"NY","TECCV",16361.70
"NY","TEEIB",1353972.00
"NY","TEICB",390645.00
"NY","TEICD",14.67
"NY","TEICV",3844.80
"NY","TERCB",1123700.00
"NY","TERCD",25.09
"NY","TERCV",20019.60
"NY","TETCB",3742892.00
"NY","TETCD",24.57
"NY","TETCV",68056.20
"OH","PEEID",2.31
"OH","PEEIV",2981.10
"OH","TEACB",929246.00
"OH","TEACD",27.62
"OH","TEACV",25295.50
"OH","TECCB",709409.00
"OH","TECCD",17.29
"OH","TECCV",6432.60
"OH","TEEIB",1307205.00
"OH","TEICB",1224964.00
"OH","TEICD",12.13
"OH","TEICV",8867.80
"OH","TERCB",946029.00
"OH","TERCD",19.65
"OH","TERCV",10789.70
"OH","TETCB",3809648.00
"OH","TETCD",20.01
"OH","TETCV",51385.50
"OK","PEEID",3.18
"OK","PEEIV",1716.00
"OK","TEACB",483104.00
"OK","TEACD",26.07
"OK","TEACV",11366.00
"OK","TECCB",265802.00
"OK","TECCD",17.50
"OK","TECCV",2191.20
"OK","TEEIB",666190.00
"OK","TEICB",605956.00
"OK","TEICD",12.07
"OK","TEICV",3671.40
"OK","TERCB",324993.00
"OK","TERCD",20.30
"OK","TERCV",3268.30
"OK","TETCB",1679856.00
"OK","TETCD",19.97
"OK","TETCV",20496.90
"OR","PEEID",3.85
"OR","PEEIV",514.50
"OR","TEACB",304201.00
"OR","TEACD",28.31
"OR","TEACV",8502.20
"OR","TECCB",189301.00
"OR","TECCD",19.97
"OR","TECCV",1762.90
"OR","TEEIB",542000.00
"OR","TEICB",246679.00
"OR","TEICD",11.96
"OR","TEICV",1923.90
"OR","TERCB",246964.00
"OR","TERCD",22.77
"OR","TERCV",2677.30
"OR","TETCB",987145.00
"OR","TETCD",22.29
"OR","TETCV",14866.20
"PA","PEEID",2.36
"PA","PEEIV",4897.10
"PA","TEACB",903371.00
"PA","TEACD",28.63
"PA","TEACV",24610.10
"PA","TECCB",652743.00
"PA","TECCD",18.65
"PA","TECCV",6553.20
"PA","TEEIB",2137399.00
"PA","TEICB",1374552.00
"PA","TEICD",13.53
"PA","TEICV",10872.50
"PA","TERCB",971765.00
"PA","TERCD",23.45
"PA","TERCV",13630.10
"PA","TETCB",3902434.00
"PA","TETCD",21.44
"PA","TETCV",55665.80
"RI","PEEID",6.65
"RI","PEEIV",327.80
"RI","TEACB",61815.00
"RI","TEACD",28.12
"RI","TEACV",1652.20
"RI","TECCB",51528.00
"RI","TECCD",26.56
"RI","TECCV",843.20
"RI","TEEIB",49465.00
"RI","TEICB",25104.00
"RI","TEICD",18.94
"RI","TEICV",385.00
"RI","TERCB",66012.00
"RI","TERCD",27.15
"RI","TERCV",1323.30
"RI","TETCB",204459.00
"RI","TETCD",26.34
"RI","TETCV",4203.70
"SC","PEEID",2.03
"SC","PEEIV",1919.60
"SC","TEACB",444196.00
"SC","TEACD",25.58
"SC","TEACV",11300.20
"SC","TECCB",267955.00
"SC","TECCD",24.46
"SC","TECCV",2597.30
"SC","TEEIB",972318.00
"SC","TEICB",543243.00
"SC","TEICD",11.33
"SC","TEICV",3558.30
"SC","TERCB",376689.00
"SC","TERCD",30.65
"SC","TERCV",4419.90
"SC","TETCB",1632085.00
"SC","TETCD",21.74
"SC","TETCV",21875.70
"SD","PEEID",2.49
"SD","PEEIV",83.90
"SD","TEACB",98002.00
"SD","TEACD",27.61
"SD","TEACV",2556.70
"SD","TECCB",64260.00
"SD","TECCD",18.00
"SD","TECCV",548.00
"SD","TEEIB",108187.00
"SD","TEICB",156645.00
"SD","TEICD",12.11
"SD","TEICV",940.40
"SD","TERCB",72950.00
"SD","TERCD",21.23
"SD","TERCV",774.30
"SD","TETCB",391857.00
"SD","TETCD",20.32
"SD","TETCV",4819.40
"TN","PEEID",1.92
"TN","PEEIV",1352.50
"TN","TEACB",606947.00
"TN","TEACD",26.21
"TN","TEACV",15749.50
"TN","TECCB",434474.00
"TN","TECCD",22.98
"TN","TECCV",4183.70
"TN","TEEIB",789219.00
"TN","TEICB",590973.00
"TN","TEICD",11.64
"TN","TEICV",4187.70
"TN","TERCB",562120.00
"TN","TERCD",23.24
"TN","TERCV",5493.50
"TN","TETCB",2194512.00
"TN","TETCD",21.47
"TN","TETCV",29614.60
"TX","PEEID",2.92
"TX","PEEIV",10041.50
"TX","TEACB",3262427.00
"TX","TEACD",24.91
"TX","TEACV",74180.60
"TX","TECCB",1638786.00
"TX","TECCD",19.47
"TX","TECCV",13546.70
"TX","TEEIB",3827893.00
"TX","TEICB",6288831.00
"TX","TEICD",13.34
"TX","TEICV",54864.10
"TX","TERCB",1709466.00
"TX","TERCD",26.77
"TX","TERCV",19964.30
"TX","TETCB",12899498.00
"TX","TETCD",19.05
"TX","TETCV",162555.80
"US","PEEID",2.80
"US","PEEIV",95837.10
"US","TEACB",27044452.00
"US","TEACD",26.52
"US","TEACV",692804.60
"US","TECCB",18147502.00
"US","TECCD",21.48
"US","TECCV",190934.00
"US","TEEIB",38647964.00
"US","TEICB",31667864.00
"US","TEICD",12.94
"US","TEICV",246625.30
"US","TERCB",21525403.00
"US","TERCD",23.41
"US","TERCV",264610.00
"US","TETCB",98385210.00
"US","TETCD",21.33
"US","TETCV",1394974.00
"UT","PEEID",2.51
"UT","PEEIV",983.20
"UT","TEACB",245629.00
"UT","TEACD",27.43
"UT","TEACV",6324.40
"UT","TECCB",157372.00
"UT","TECCD",16.40
"UT","TECCV",1363.40
"UT","TEEIB",409635.00
"UT","TEICB",235716.00
"UT","TEICD",13.62
"UT","TEICV",1466.00
"UT","TERCB",159277.00
"UT","TERCD",16.32
"UT","TERCV",1601.60
"UT","TETCB",797995.00
"UT","TETCD",20.71
"UT","TETCV",10755.30
"VA","PEEID",3.02
"VA","PEEIV",2249.70
"VA","TEACB",720494.00
"VA","TEACD",26.16
"VA","TEACV",18604.10
"VA","TECCB",615607.00
"VA","TECCD",18.74
"VA","TECCV",4926.20
"VA","TEEIB",753875.00
"VA","TEICB",451642.00
"VA","TEICD",10.98
"VA","TEICV",3361.40
"VA","TERCB",642464.00
"VA","TERCD",24.59
"VA","TERCV",7087.90
"VA","TETCB",2430205.00
"VA","TETCD",21.66
"VA","TETCV",33979.60
"VT","PEEID",5.83
"VT","PEEIV",568.20
"VT","TEACB",48361.00
"VT","TEACD",28.60
"VT","TEACV",1379.50
"VT","TECCB",26597.00
"VT","TECCD",26.69
"VT","TECCV",542.60
"VT","TEEIB",111796.00
"VT","TEICB",20501.00
"VT","TEICD",21.88
"VT","TEICV",357.60
"VT","TERCB",44438.00
"VT","TERCD",29.48
"VT","TERCV",995.10
"VT","TETCB",139897.00
"VT","TETCD",27.60
"VT","TETCV",3274.90
"WA","PEEID",2.89
"WA","PEEIV",794.30
"WA","TEACB",586984.00
"WA","TEACD",27.27
"WA","TEACV",15753.60
"WA","TECCB",376493.00
"WA","TECCD",18.40
"WA","TECCV",3106.80
"WA","TEEIB",1068358.00
"WA","TEICB",566770.00
"WA","TEICD",10.33
"WA","TEICV",2635.70
"WA","TERCB",481695.00
"WA","TERCD",19.54
"WA","TERCV",4308.20
"WA","TETCB",2011941.00
"WA","TETCD",21.11
"WA","TETCV",25804.20
"WI","PEEID",2.41
"WI","PEEIV",1358.30
"WI","TEACB",446052.00
"WI","TEACD",28.28
"WI","TEACV",12509.50
"WI","TECCB",380847.00
"WI","TECCD",18.32
"WI","TECCV",3687.60
"WI","TEEIB",601458.00
"WI","TEICB",591793.00
"WI","TEICD",13.17
"WI","TEICV",4775.90
"WI","TERCB",450175.00
"WI","TERCD",20.37
"WI","TERCV",5475.10
"WI","TETCB",1868867.00
"WI","TETCD",20.74
"WI","TETCV",26448.10
"WV","PEEID",2.47
"WV","PEEIV",1925.80
"WV","TEACB",169646.00
"WV","TEACD",29.15
"WV","TEACV",4031.90
"WV","TECCB",112290.00
"WV","TECCD",16.31
"WV","TECCV",930.20
"WV","TEEIB",800958.00
"WV","TEICB",292954.00
"WV","TEICD",13.43
"WV","TEICV",2143.60
"WV","TERCB",178053.00
"WV","TERCD",19.77
"WV","TERCV",1650.60
"WV","TETCB",752942.00
"WV","TETCD",19.97
"WV","TETCV",8756.30
"WY","PEEID",1.61
"WY","PEEIV",737.50
"WY","TEACB",118651.00
"WY","TEACD",27.43
"WY","TEACV",2825.60
"WY","TECCB",62402.00
"WY","TECCD",17.96
"WY","TECCV",580.80
"WY","TEEIB",508312.00
"WY","TEICB",306681.00
"WY","TEICD",12.88
"WY","TEICV",1934.20
"WY","TERCB",47878.00
"WY","TERCD",18.69
"WY","TERCV",500.60
"WY","TETCB",535612.00
"WY","TETCD",18.70
"WY","TETCV",5841.20
