"State","MSN","2014"
"IN","ARICD",15.03
"IN","ARICP",2784.00
"IN","ARICV",277.60
"IN","ARTCB",18472.00
"IN","ARTCD",15.03
"IN","ARTCP",2784.00
"IN","ARTCV",277.60
"KS","ARICB",8810.00
"KS","ARICD",15.55
"KS","ARICP",1328.00
"KS","ARICV",137.00
"KS","ARTCB",8810.00
"KS","ARTCD",15.55
"KS","ARTCP",1328.00
"KS","ARTCV",137.00
"KY","ARICB",22166.00
"KY","ARICD",15.53
"KY","ARICP",3340.00
"KY","ARICV",344.20
"KY","ARTCB",22166.00
"KY","ARTCD",15.53
"KY","ARTCP",3340.00
"KY","ARTCV",344.20
"LA","ARICB",13739.00
"LA","ARICD",15.44
"LA","ARICP",2070.00
"LA","ARICV",212.20
"LA","ARTCB",13739.00
"LA","ARTCD",15.44
"LA","ARTCP",2070.00
"LA","ARTCV",212.20
"MA","ARICB",15346.00
"MA","ARICD",17.09
"MA","ARICP",2313.00
"MA","ARICV",262.30
"MA","ARTCB",15346.00
"MA","ARTCD",17.09
"MA","ARTCP",2313.00
"MA","ARTCV",262.30
"MD","ARICB",15346.00
"MD","ARICD",15.96
"MD","ARICP",2313.00
"MD","ARICV",245.00
"MD","ARTCB",15346.00
"MD","ARTCD",15.96
"MD","ARTCP",2313.00
"MD","ARTCV",245.00
"ME","ARICB",4746.00
"ME","ARICD",17.14
"ME","ARICP",715.00
"ME","ARICV",81.40
"ME","ARTCB",4746.00
"ME","ARTCD",17.14
"ME","ARTCP",715.00
"ME","ARTCV",81.40
"MI","ARICB",21882.00
"MI","ARICD",15.23
"MI","ARICP",3297.00
"MI","ARICV",333.40
"MI","ARTCB",21882.00
"MI","ARTCD",15.23
"MI","ARTCP",3297.00
"MI","ARTCV",333.40
"MN","ARICB",28134.00
"MN","ARICD",15.60
"MN","ARICP",4240.00
"MN","ARICV",438.90
"MN","ARTCB",28134.00
"MN","ARTCD",15.60
"MN","ARTCP",4240.00
"MN","ARTCV",438.90
"MO","ARICB",13925.00
"MO","ARICD",15.65
"MO","ARICP",2098.00
"MO","ARICV",218.00
"MO","ARTCB",13925.00
"MO","ARTCD",15.65
"MO","ARTCP",2098.00
"MO","ARTCV",218.00
"MS","ARICB",8241.00
"MS","ARICD",15.71
"MS","ARICP",1242.00
"MS","ARICV",129.40
"MS","ARTCB",8241.00
"MS","ARTCD",15.71
"MS","ARTCP",1242.00
"MS","ARTCV",129.40
"MT","ARICB",10119.00
"MT","ARICD",14.86
"MT","ARICP",1525.00
"MT","ARICV",150.40
"MT","ARTCB",10119.00
"MT","ARTCD",14.86
"MT","ARTCP",1525.00
"MT","ARTCV",150.40
"NC","ARICB",25292.00
"NC","ARICD",16.11
"NC","ARICP",3811.00
"NC","ARICV",407.40
"NC","ARTCB",25292.00
"NC","ARTCD",16.11
"NC","ARTCP",3811.00
"NC","ARTCV",407.40
"ND","ARICB",11119.00
"ND","ARICD",15.60
"ND","ARICP",1676.00
"ND","ARICV",173.50
"ND","ARTCB",11119.00
"ND","ARTCD",15.60
"ND","ARTCP",1676.00
"ND","ARTCV",173.50
"NE","ARICB",6167.00
"NE","ARICD",15.60
"NE","ARICP",929.00
"NE","ARICV",96.20
"NE","ARTCB",6167.00
"NE","ARTCD",15.60
"NE","ARTCP",929.00
"NE","ARTCV",96.20
"NH","ARICB",4348.00
"NH","ARICD",17.16
"NH","ARICP",655.00
"NH","ARICV",74.60
"NH","ARTCB",4348.00
"NH","ARTCD",17.16
"NH","ARTCP",655.00
"NH","ARTCV",74.60
"NJ","ARICB",11652.00
"NJ","ARICD",15.62
"NJ","ARICP",1756.00
"NJ","ARICV",182.00
"NJ","ARTCB",11652.00
"NJ","ARTCD",15.62
"NJ","ARTCP",1756.00
"NJ","ARTCV",182.00
"NM","ARICB",8472.00
"NM","ARICD",17.88
"NM","ARICP",1277.00
"NM","ARICV",151.50
"NM","ARTCB",8472.00
"NM","ARTCD",17.88
"NM","ARTCP",1277.00
"NM","ARTCV",151.50
"NV","ARICB",8668.00
"NV","ARICD",15.26
"NV","ARICP",1306.00
"NV","ARICV",132.30
"NV","ARTCB",8668.00
"NV","ARTCD",15.26
"NV","ARTCP",1306.00
"NV","ARTCV",132.30
"NY","ARICB",40070.00
"NY","ARICD",16.48
"NY","ARICP",6038.00
"NY","ARICV",660.50
"NY","ARTCB",40070.00
"NY","ARTCD",16.48
"NY","ARTCP",6038.00
"NY","ARTCV",660.50
"OH","ARICB",30408.00
"OH","ARICD",15.08
"OH","ARICP",4582.00
"OH","ARICV",458.50
"OH","ARTCB",30408.00
"OH","ARTCD",15.08
"OH","ARTCP",4582.00
"OH","ARTCV",458.50
"OK","ARICB",10799.00
"OK","ARICD",15.14
"OK","ARICP",1627.00
"OK","ARICV",163.50
"OK","ARTCB",10799.00
"OK","ARTCD",15.14
"OK","ARTCP",1627.00
"OK","ARTCV",163.50
"OR","ARICB",9918.00
"OR","ARICD",16.04
"OR","ARICP",1495.00
"OR","ARICV",159.00
"OR","ARTCB",9918.00
"OR","ARTCD",16.04
"OR","ARTCP",1495.00
"OR","ARTCV",159.00
"PA","ARICB",42343.00
"PA","ARICD",15.59
"PA","ARICP",6381.00
"PA","ARICV",660.00
"PA","ARTCB",42343.00
"PA","ARTCD",15.59
"PA","ARTCP",6381.00
"PA","ARTCV",660.00
"RI","ARICB",6804.00
"RI","ARICD",17.09
"RI","ARICP",1025.00
"RI","ARICV",116.30
"RI","ARTCB",6804.00
"RI","ARTCD",17.09
"RI","ARTCP",1025.00
"RI","ARTCV",116.30
"SC","ARICB",11055.00
"SC","ARICD",16.42
"SC","ARICP",1666.00
"SC","ARICV",181.50
"SC","ARTCB",11055.00
"SC","ARTCD",16.42
"SC","ARTCP",1666.00
"SC","ARTCV",181.50
"SD","ARICB",4574.00
"SD","ARICD",21.15
"SD","ARICP",689.00
"SD","ARICV",96.80
"SD","ARTCB",4574.00
"SD","ARTCD",21.15
"SD","ARTCP",689.00
"SD","ARTCV",96.80
"TN","ARICB",18074.00
"TN","ARICD",15.90
"TN","ARICP",2724.00
"TN","ARICV",287.30
"TN","ARTCB",18074.00
"TN","ARTCD",15.90
"TN","ARTCP",2724.00
"TN","ARTCV",287.30
"TX","ARICB",43196.00
"TX","ARICD",15.29
"TX","ARICP",6509.00
"TX","ARICV",660.60
"TX","ARTCB",43196.00
"TX","ARTCD",15.29
"TX","ARTCP",6509.00
"TX","ARTCV",660.60
"US","ARICB",792637.00
"US","ARICD",15.78
"US","ARICP",119445.00
"US","ARICV",12505.10
"US","ARTCB",792637.00
"US","ARTCD",15.78
"US","ARTCP",119445.00
"US","ARTCV",12505.10
"UT","ARICB",6820.00
"UT","ARICD",15.14
"UT","ARICP",1028.00
"UT","ARICV",103.30
"UT","ARTCB",6820.00
"UT","ARTCD",15.14
"UT","ARTCP",1028.00
"UT","ARTCV",103.30
"VA","ARICB",20319.00
"VA","ARICD",16.03
"VA","ARICP",3062.00
"VA","ARICV",325.70
"VA","ARTCB",20319.00
"VA","ARTCD",16.03
"VA","ARTCP",3062.00
"VA","ARTCV",325.70
"VT","ARICB",4710.00
"VT","ARICD",16.48
"VT","ARICP",710.00
"VT","ARICV",77.60
"VT","ARTCB",4710.00
"VT","ARTCD",16.48
"VT","ARTCP",710.00
"VT","ARTCV",77.60
"WA","ARICB",10515.00
"WA","ARICD",15.55
"WA","ARICP",1585.00
"WA","ARICV",163.50
"WA","ARTCB",10515.00
"WA","ARTCD",15.55
"WA","ARTCP",1585.00
"WA","ARTCV",163.50
"WI","ARICB",30098.00
"WI","ARICD",15.23
"WI","ARICP",4536.00
"WI","ARICV",458.50
"WI","ARTCB",30098.00
"WI","ARTCD",15.23
"WI","ARTCP",4536.00
"WI","ARTCV",458.50
"WV","ARICB",6252.00
"WV","ARICD",15.62
"WV","ARICP",942.00
"WV","ARICV",97.70
"WV","ARTCB",6252.00
"WV","ARTCD",15.62
"WV","ARTCP",942.00
"WV","ARTCV",97.70
"WY","ARICB",7666.00
"WY","ARICD",15.22
"WY","ARICP",1155.00
"WY","ARICV",116.60
"WY","ARTCB",7666.00
"WY","ARTCD",15.22
"WY","ARTCP",1155.00
"WY","ARTCV",116.60
