"State","MSN","2015"
"HI","RFICB",1876.00
"HI","RFICD",8.67
"HI","RFICP",298.00
"HI","RFICV",0.60
"HI","RFTCB",61257.00
"HI","RFTCD",9.97
"HI","RFTCP",9744.00
"HI","RFTCV",592.70
"IA","RFACB",0.00
"IA","RFACD",0.00
"IA","RFACP",0.00
"IA","RFACV",0.00
"IA","RFCCB",0.00
"IA","RFCCD",0.00
"IA","RFCCP",0.00
"IA","RFCCV",0.00
"IA","RFEIB",0.00
"IA","RFEID",0.00
"IA","RFEIP",0.00
"IA","RFEIV",0.00
"IA","RFICB",0.00
"IA","RFICD",0.00
"IA","RFICP",0.00
"IA","RFICV",0.00
"IA","RFTCB",0.00
"IA","RFTCD",0.00
"IA","RFTCP",0.00
"IA","RFTCV",0.00
"ID","RFACB",0.00
"ID","RFACD",0.00
"ID","RFACP",0.00
"ID","RFACV",0.00
"ID","RFCCB",0.00
"ID","RFCCD",0.00
"ID","RFCCP",0.00
"ID","RFCCV",0.00
"ID","RFEIB",0.00
"ID","RFEID",0.00
"ID","RFEIP",0.00
"ID","RFEIV",0.00
"ID","RFICB",0.00
"ID","RFICD",0.00
"ID","RFICP",0.00
"ID","RFICV",0.00
"ID","RFTCB",0.00
"ID","RFTCD",0.00
"ID","RFTCP",0.00
"ID","RFTCV",0.00
"IL","RFACB",10.00
"IL","RFACD",6.13
"IL","RFACP",2.00
"IL","RFACV",0.10
"IL","RFCCB",0.00
"IL","RFCCD",0.00
"IL","RFCCP",0.00
"IL","RFCCV",0.00
"IL","RFEIB",0.00
"IL","RFEID",0.00
"IL","RFEIP",0.00
"IL","RFEIV",0.00
"IL","RFICB",92.00
"IL","RFICD",10.30
"IL","RFICP",15.00
"IL","RFICV",0.70
"IL","RFTCB",102.00
"IL","RFTCD",9.74
"IL","RFTCP",16.00
"IL","RFTCV",0.80
"IN","RFACB",638.00
"IN","RFACD",6.13
"IN","RFACP",101.00
"IN","RFACV",3.90
"IN","RFCCB",3.00
"IN","RFCCD",10.37
"IN","RFCCP",0.00
"IN","RFCCV",0.00
"IN","RFEIB",0.00
"IN","RFEID",0.00
"IN","RFEIP",0.00
"IN","RFEIV",0.00
"IN","RFICB",423.00
"IN","RFICD",10.37
"IN","RFICP",67.00
"IN","RFICV",4.30
"IN","RFTCB",1064.00
"IN","RFTCD",7.79
"IN","RFTCP",169.00
"IN","RFTCV",8.20
"KS","RFACB",0.00
"KS","RFACD",0.00
"KS","RFACP",0.00
"KS","RFACV",0.00
"KS","RFCCB",0.00
"KS","RFCCD",0.00
"KS","RFCCP",0.00
"KS","RFCCV",0.00
"KS","RFEIB",0.00
"KS","RFEID",0.00
"KS","RFEIP",0.00
"KS","RFEIV",0.00
"KS","RFICB",1529.00
"KS","RFICD",10.29
"KS","RFICP",243.00
"KS","RFICV",15.60
"KS","RFTCB",1529.00
"KS","RFTCD",10.29
"KS","RFTCP",243.00
"KS","RFTCV",15.60
"KY","RFACB",0.00
