"State","MSN","2015"
"RI","DFRCP",2997.00
"RI","DFRCV",327.80
"RI","DFTCB",31280.00
"RI","DFTCD",19.12
"RI","DFTCP",5423.00
"RI","DFTCV",598.10
"SC","DFACB",107282.00
"SC","DFACD",18.32
"SC","DFACP",18600.00
"SC","DFACV",1965.60
"SC","DFCCB",3203.00
"SC","DFCCD",13.84
"SC","DFCCP",555.00
"SC","DFCCV",44.30
"SC","DFEIB",1977.00
"SC","DFEID",14.83
"SC","DFEIP",343.00
"SC","DFEIV",29.30
"SC","DFICB",9331.00
"SC","DFICD",15.39
"SC","DFICP",1618.00
"SC","DFICV",143.60
"SC","DFRCB",513.00
"SC","DFRCD",17.88
"SC","DFRCP",89.00
"SC","DFRCV",9.20
"SC","DFTCB",122306.00
"SC","DFTCD",17.92
"SC","DFTCP",21204.00
"SC","DFTCV",2192.10
"SD","DFACB",33521.00
"SD","DFACD",19.55
"SD","DFACP",5811.00
"SD","DFACV",655.20
"SD","DFCCB",773.00
"SD","DFCCD",13.26
"SD","DFCCP",134.00
"SD","DFCCV",10.20
"SD","DFEIB",222.00
"SD","DFEID",9.48
"SD","DFEIP",38.00
"SD","DFEIV",2.10
"SD","DFICB",11108.00
"SD","DFICD",14.74
"SD","DFICP",1926.00
"SD","DFICV",163.70
"SD","DFRCB",476.00
"SD","DFRCD",17.55
"SD","DFRCP",82.00
"SD","DFRCV",8.30
"SD","DFTCB",46098.00
"SD","DFTCD",18.21
"SD","DFTCP",7992.00
"SD","DFTCV",839.60
"TN","DFACB",153802.00
"TN","DFACD",18.47
"TN","DFACP",26665.00
"TN","DFACV",2840.70
"TN","DFCCB",4774.00
"TN","DFCCD",13.64
"TN","DFCCP",828.00
"TN","DFCCV",65.10
"TN","DFEIB",1527.00
"TN","DFEID",12.40
"TN","DFEIP",265.00
"TN","DFEIV",18.90
"TN","DFICB",10975.00
"TN","DFICD",15.16
"TN","DFICP",1903.00
"TN","DFICV",166.10
"TN","DFRCB",294.00
"TN","DFRCD",18.05
"TN","DFRCP",51.00
"TN","DFRCV",5.30
"TN","DFTCB",171372.00
"TN","DFTCD",18.07
"TN","DFTCP",29711.00
"TN","DFTCV",3096.20
"TX","DFACB",841110.00
"TX","DFACD",18.34
"TX","DFACP",145823.00
"TX","DFACV",15427.20
"TX","DFCCB",16675.00
"TX","DFCCD",13.14
"TX","DFCCP",2891.00
"TX","DFCCV",219.00
"TX","DFEIB",1192.00
"TX","DFEID",13.12
"TX","DFEIP",207.00
"TX","DFEIV",15.60
"TX","DFICB",158322.00
"TX","DFICD",13.92
"TX","DFICP",27448.00
"TX","DFICV",2190.00
"TX","DFRCB",9.00
"TX","DFRCD",15.91
"TX","DFRCP",2.00
"TX","DFRCV",0.20
"TX","DFTCB",1017308.00
"TX","DFTCD",17.56
"TX","DFTCP",176371.00
"TX","DFTCV",17852.00
"US","DFACB",6261548.00
"US","DFACD",19.53
"US","DFACP",1085567.00
"US","DFACV",122276.50
"US","DFCCB",359712.00
"US","DFCCD",14.25
"US","DFCCP",62363.00
"US","DFCCV",5124.90
"US","DFEIB",70327.00
"US","DFEID",14.57
"US","DFEIP",12193.00
"US","DFEIV",1024.80
"US","DFICB",1168820.00
"US","DFICD",14.91
"US","DFICP",202639.00
"US","DFICV",17376.70
"US","DFRCB",550848.00
"US","DFRCD",18.99
"US","DFRCP",95501.00
"US","DFRCV",10458.60
"US","DFTCB",8411255.00
"US","DFTCD",18.59
"US","DFTCP",1458262.00
"US","DFTCV",156261.50
"UT","DFACB",66302.00
"UT","DFACD",20.09
"UT","DFACP",11495.00
"UT","DFACV",1332.00
"UT","DFCCB",2129.00
"UT","DFCCD",13.62
"UT","DFCCP",369.00
"UT","DFCCV",29.00
"UT","DFEIB",194.00
"UT","DFEID",14.72
"UT","DFEIP",34.00
"UT","DFEIV",2.90
"UT","DFICB",13690.00
"UT","DFICD",14.88
"UT","DFICP",2373.00
"UT","DFICV",203.50
"UT","DFRCB",129.00
"UT","DFRCD",14.66
"UT","DFRCP",22.00
"UT","DFRCV",1.90
"UT","DFTCB",82444.00
"UT","DFTCD",19.04
"UT","DFTCP",14293.00
"UT","DFTCV",1569.20
"VA","DFACB",148503.00
"VA","DFACD",19.08
"VA","DFACP",25746.00
"VA","DFACV",2834.00
"VA","DFCCB",9234.00
"VA","DFCCD",14.02
"VA","DFCCP",1601.00
"VA","DFCCV",129.40
"VA","DFEIB",5785.00
"VA","DFEID",14.99
"VA","DFEIP",1003.00
"VA","DFEIV",86.70
"VA","DFICB",15368.00
"VA","DFICD",15.29
"VA","DFICP",2664.00
"VA","DFICV",235.00
"VA","DFRCB",12971.00
"VA","DFRCD",17.77
"VA","DFRCP",2249.00
"VA","DFRCV",230.40
"VA","DFTCB",191861.00
"VA","DFTCD",18.32
"VA","DFTCP",33263.00
"VA","DFTCV",3515.50
"VT","DFACB",10703.00
"VT","DFACD",21.38
"VT","DFACP",1856.00
"VT","DFACV",228.80
"VT","DFCCB",4764.00
"VT","DFCCD",16.23
"VT","DFCCP",826.00
"VT","DFCCV",77.30
"VT","DFEIB",27.00
"VT","DFEID",16.73
"VT","DFEIP",5.00
"VT","DFEIV",0.50
"VT","DFICB",3004.00
"VT","DFICD",15.59
"VT","DFICP",521.00
"VT","DFICV",46.80
"VT","DFRCB",10874.00
"VT","DFRCD",18.78
"VT","DFRCP",1885.00
"VT","DFRCV",204.20
"VT","DFTCB",29371.00
"VT","DFTCD",18.99
"VT","DFTCP",5092.00
"VT","DFTCV",557.70
"WA","DFACB",121181.00
"WA","DFACD",20.55
"WA","DFACP",21009.00
"WA","DFACV",2490.40
"WA","DFCCB",7476.00
"WA","DFCCD",13.60
"WA","DFCCP",1296.00
"WA","DFCCV",101.70
"WA","DFEIB",122.00
"WA","DFEID",11.29
"WA","DFEIP",21.00
"WA","DFEIV",1.40
"WA","DFICB",17963.00
"WA","DFICD",15.99
"WA","DFICP",3114.00
"WA","DFICV",283.30
"WA","DFRCB",3529.00
"WA","DFRCD",20.05
"WA","DFRCP",612.00
"WA","DFRCV",70.80
"WA","DFTCB",150271.00
"WA","DFTCD",19.65
"WA","DFTCP",26053.00
"WA","DFTCV",2947.50
"WI","DFACB",115518.00
"WI","DFACD",19.55
"WI","DFACP",20027.00
"WI","DFACV",2258.10
"WI","DFCCB",4147.00
"WI","DFCCD",13.62
"WI","DFCCP",719.00
"WI","DFCCV",56.50
"WI","DFEIB",385.00
"WI","DFEID",14.44
"WI","DFEIP",67.00
"WI","DFEIV",5.60
"WI","DFICB",25331.00
"WI","DFICD",14.88
"WI","DFICP",4392.00
"WI","DFICV",376.80
"WI","DFRCB",4485.00
"WI","DFRCD",17.71
"WI","DFRCP",778.00
"WI","DFRCV",79.50
"WI","DFTCB",149867.00
"WI","DFTCD",18.53
"WI","DFTCP",25982.00
"WI","DFTCV",2776.40
"WV","DFACB",45204.00
"WV","DFACD",19.91
"WV","DFACP",7837.00
"WV","DFACV",899.90
"WV","DFCCB",2660.00
"WV","DFCCD",13.85
"WV","DFCCP",461.00
"WV","DFCCV",36.80
"WV","DFEIB",1423.00
"WV","DFEID",13.89
"WV","DFEIP",247.00
"WV","DFEIV",19.80
"WV","DFICB",17653.00
"WV","DFICD",15.39
"WV","DFICP",3060.00
"WV","DFICV",271.60
"WV","DFRCB",1673.00
"WV","DFRCD",17.88
"WV","DFRCP",290.00
"WV","DFRCV",29.90
"WV","DFTCB",68612.00
"WV","DFTCD",18.34
"WV","DFTCP",11895.00
"WV","DFTCV",1258.00
"WY","DFACB",54188.00
"WY","DFACD",18.89
"WY","DFACP",9395.00
"WY","DFACV",1023.50
"WY","DFCCB",1549.00
"WY","DFCCD",13.37
"WY","DFCCP",268.00
"WY","DFCCV",20.70
"WY","DFEIB",431.00
"WY","DFEID",14.38
"WY","DFEIP",75.00
"WY","DFEIV",6.20
"WY","DFICB",26894.00
"WY","DFICD",14.60
"WY","DFICP",4663.00
"WY","DFICV",392.50
"WY","DFRCB",146.00
"WY","DFRCD",14.39
"WY","DFRCP",25.00
"WY","DFRCV",2.10
"WY","DFTCB",83207.00
"WY","DFTCD",17.37
"WY","DFTCP",14426.00
"WY","DFTCV",1445.00
"AK","DFACB",34312.00
"AK","DFACD",21.82
"AK","DFACP",5949.00
"AK","DFACV",748.70
"AK","DFCCB",8765.00
"AK","DFCCD",19.12
"AK","DFCCP",1520.00
"AK","DFCCV",167.60
"AK","DFEIB",3350.00
"AK","DFEID",17.12
"AK","DFEIP",581.00
"AK","DFEIV",57.30
"AK","DFICB",24038.00
"AK","DFICD",21.56
"AK","DFICP",4167.00
"AK","DFICV",516.80
"AK","DFRCB",7778.00
"AK","DFRCD",18.85
"AK","DFRCP",1349.00
"AK","DFRCV",146.60
"AK","DFTCB",78244.00
"AK","DFTCD",20.94
"AK","DFTCP",13565.00
"AK","DFTCV",1637.00
"AL","DFACB",126829.00
"AL","DFACD",18.55
"AL","DFACP",21988.00
"AL","DFACV",2352.80
"AL","DFCCB",4331.00
"AL","DFCCD",12.86
"AL","DFCCP",751.00
"AL","DFCCV",55.70
"AL","DFEIB",724.00
"AL","DFEID",12.66
"AL","DFEIP",126.00
"AL","DFEIV",9.20
"AL","DFICB",21806.00
"AL","DFICD",13.62
"AL","DFICP",3781.00
"AL","DFICV",296.50
"AL","DFRCB",120.00
"AL","DFRCD",15.58
"AL","DFRCP",21.00
"AL","DFRCV",1.90
"AL","DFTCB",153811.00
"AL","DFTCD",17.66
"AL","DFTCP",26666.00
"AL","DFTCV",2716.10
"AR","DFACB",88888.00
"AR","DFACD",18.60
"AR","DFACP",15410.00
"AR","DFACV",1653.20
"AR","DFCCB",3423.00
"AR","DFCCD",13.17
"AR","DFCCP",594.00
"AR","DFCCV",45.10
"AR","DFEIB",565.00
"AR","DFEID",13.26
"AR","DFEIP",98.00
"AR","DFEIV",7.50
"AR","DFICB",22383.00
"AR","DFICD",13.95
"AR","DFICP",3881.00
"AR","DFICV",311.90
"AR","DFRCB",49.00
"AR","DFRCD",15.95
"AR","DFRCP",8.00
"AR","DFRCV",0.80
"AR","DFTCB",115307.00
"AR","DFTCD",17.51
"AR","DFTCP",19991.00
"AR","DFTCV",2018.40
"AZ","DFACB",109557.00
"AZ","DFACD",18.70
"AZ","DFACP",18994.00
"AZ","DFACV",2049.10
"AZ","DFCCB",6284.00
"AZ","DFCCD",14.85
"AZ","DFCCP",1089.00
"AZ","DFCCV",93.30
"AZ","DFEIB",532.00
"AZ","DFEID",13.67
"AZ","DFEIP",92.00
"AZ","DFEIV",7.30
"AZ","DFICB",25489.00
"AZ","DFICD",15.01
"AZ","DFICP",4419.00
"AZ","DFICV",382.70
"AZ","DFRCB",6.00
"AZ","DFRCD",19.89
"AZ","DFRCP",1.00
"AZ","DFRCV",0.10
"AZ","DFTCB",141868.00
"AZ","DFTCD",17.85
"AZ","DFTCP",24596.00
"AZ","DFTCV",2532.50
"CA","DFACB",464250.00
"CA","DFACD",21.95
"CA","DFACP",80487.00
"CA","DFACV",10192.10
"CA","DFCCB",21003.00
"CA","DFCCD",15.12
"CA","DFCCP",3641.00
"CA","DFCCV",317.50
"CA","DFEIB",385.00
"CA","DFEID",11.19
"CA","DFEIP",67.00
"CA","DFEIV",4.30
"CA","DFICB",80625.00
"CA","DFICD",15.28
"CA","DFICP",13978.00
"CA","DFICV",1220.80
"CA","DFRCB",444.00
"CA","DFRCD",20.24
"CA","DFRCP",77.00
"CA","DFRCV",9.00
"CA","DFTCB",566707.00
"CA","DFTCD",20.75
"CA","DFTCP",98250.00
"CA","DFTCV",11743.70
"CO","DFACB",81960.00
"CO","DFACD",18.66
"CO","DFACP",14210.00
"CO","DFACV",1529.50
"CO","DFCCB",5158.00
"CO","DFCCD",13.23
"CO","DFCCP",894.00
"CO","DFCCV",68.20
"CO","DFEIB",86.00
"CO","DFEID",14.74
"CO","DFEIP",15.00
"CO","DFEIV",1.30
"CO","DFICB",24350.00
"CO","DFICD",14.45
"CO","DFICP",4222.00
"CO","DFICV",351.70
"CO","DFRCB",278.00
"CO","DFRCD",14.24
"CO","DFRCP",48.00
"CO","DFRCV",4.00
"CO","DFTCB",111832.00
"CO","DFTCD",17.48
"CO","DFTCP",19388.00
"CO","DFTCV",1954.70
"CT","DFACB",38318.00
"CT","DFACD",21.49
"CT","DFACP",6643.00
"CT","DFACV",823.50
"CT","DFCCB",12629.00
"CT","DFCCD",15.54
"CT","DFCCP",2190.00
"CT","DFCCV",196.30
"CT","DFEIB",1290.00
"CT","DFEID",16.73
"CT","DFEIP",224.00
"CT","DFEIV",21.60
"CT","DFICB",2846.00
"CT","DFICD",15.64
"CT","DFICP",493.00
"CT","DFICV",44.50
"CT","DFRCB",60548.00
"CT","DFRCD",18.85
"CT","DFRCP",10497.00
"CT","DFRCV",1141.10
"CT","DFTCB",115632.00
"CT","DFTCD",19.26
"CT","DFTCP",20047.00
"CT","DFTCV",2227.00
"DC","DFACB",1940.00
"DC","DFACD",20.49
"DC","DFACP",336.00
"DC","DFACV",39.80
"DC","DFCCB",720.00
"DC","DFCCD",14.49
"DC","DFCCP",125.00
"DC","DFCCV",10.40
"DC","DFEIB",0.00
"DC","DFEID",0.00
"DC","DFEIP",0.00
"DC","DFEIV",0.00
"DC","DFICB",108.00
"DC","DFICD",14.49
"DC","DFICP",19.00
"DC","DFICV",1.60
"DC","DFRCB",1075.00
"DC","DFRCD",19.58
"DC","DFRCP",186.00
"DC","DFRCV",21.10
"DC","DFTCB",3844.00
"DC","DFTCD",18.94
"DC","DFTCP",666.00
"DC","DFTCV",72.80
"DE","DFACB",8577.00
"DE","DFACD",20.22
"DE","DFACP",1487.00
"DE","DFACV",173.40
"DE","DFCCB",1660.00
"DE","DFCCD",12.18
"DE","DFCCP",288.00
"DE","DFCCV",20.20
"DE","DFEIB",321.00
"DE","DFEID",14.57
"DE","DFEIP",56.00
"DE","DFEIV",4.70
"DE","DFICB",1887.00
"DE","DFICD",12.76
"DE","DFICP",327.00
"DE","DFICV",23.70
"DE","DFRCB",2815.00
"DE","DFRCD",18.52
"DE","DFRCP",488.00
"DE","DFRCV",52.10
"DE","DFTCB",15260.00
"DE","DFTCD",18.00
"DE","DFTCP",2646.00
"DE","DFTCV",274.10
"FL","DFACB",248254.00
"FL","DFACD",19.63
"FL","DFACP",43040.00
"FL","DFACV",4873.40
"FL","DFCCB",15499.00
"FL","DFCCD",13.84
"FL","DFCCP",2687.00
"FL","DFCCV",214.60
"FL","DFEIB",2921.00
"FL","DFEID",14.80
"FL","DFEIP",506.00
"FL","DFEIV",43.20
"FL","DFICB",38762.00
"FL","DFICD",15.39
"FL","DFICP",6720.00
"FL","DFICV",596.60
"FL","DFRCB",81.00
"FL","DFRCD",17.88
"FL","DFRCP",14.00
"FL","DFRCV",1.40
"FL","DFTCB",305516.00
"FL","DFTCD",18.75
"FL","DFTCP",52967.00
"FL","DFTCV",5729.30
"GA","DFACB",200974.00
"GA","DFACD",18.76
"GA","DFACP",34843.00
"GA","DFACV",3769.40
"GA","DFCCB",9436.00
"GA","DFCCD",13.58
"GA","DFCCP",1636.00
"GA","DFCCV",128.20
"GA","DFEIB",1377.00
"GA","DFEID",16.66
"GA","DFEIP",239.00
"GA","DFEIV",22.90
"GA","DFICB",28871.00
"GA","DFICD",15.10
"GA","DFICP",5005.00
"GA","DFICV",436.00
"GA","DFRCB",68.00
"GA","DFRCD",17.55
"GA","DFRCP",12.00
"GA","DFRCV",1.20
"GA","DFTCB",240726.00
"GA","DFTCD",18.10
"GA","DFTCP",41735.00
"GA","DFTCV",4357.70
"HI","DFACB",11820.00
"HI","DFACD",32.57
"HI","DFACP",2049.00
"HI","DFACV",385.00
"HI","DFCCB",1299.00
"HI","DFCCD",14.62
"HI","DFCCP",225.00
"HI","DFCCV",19.00
"HI","DFEIB",12310.00
"HI","DFEID",14.21
"HI","DFEIP",2134.00
"HI","DFEIV",174.90
"HI","DFICB",1853.00
"HI","DFICD",14.79
"HI","DFICP",321.00
"HI","DFICV",26.50
"HI","DFRCB",2.00
"HI","DFRCD",19.58
"HI","DFRCP",0.00
"HI","DFRCV",0.00
"HI","DFTCB",27284.00
"HI","DFTCD",22.24
"HI","DFTCP",4730.00
"HI","DFTCV",605.50
"IA","DFACB",97470.00
"IA","DFACD",19.01
"IA","DFACP",16898.00
"IA","DFACV",1852.70
"IA","DFCCB",5213.00
"IA","DFCCD",13.51
"IA","DFCCP",904.00
"IA","DFCCV",70.40
"IA","DFEIB",544.00
"IA","DFEID",12.24
"IA","DFEIP",94.00
"IA","DFEIV",6.70
"IA","DFICB",44165.00
"IA","DFICD",15.02
"IA","DFICP",7657.00
"IA","DFICV",663.40
"IA","DFRCB",781.00
"IA","DFRCD",17.88
"IA","DFRCP",135.00
"IA","DFRCV",14.00
"IA","DFTCB",148174.00
"IA","DFTCD",17.60
"IA","DFTCP",25689.00
"IA","DFTCV",2607.20
"ID","DFACB",52729.00
"ID","DFACD",19.90
"ID","DFACP",9142.00
"ID","DFACV",1049.40
"ID","DFCCB",1950.00
"ID","DFCCD",16.23
"ID","DFCCP",338.00
"ID","DFCCV",31.60
"ID","DFEIB",0.00
"ID","DFEID",14.70
"ID","DFEIP",0.00
"ID","DFEIV",0.00
"ID","DFICB",13058.00
