"Table 25.  PAD District 1 -- Imports of Crude Oil and Petroleum Products by Country of Origin,  2005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,          (Thousand Barrels),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country of Origin,,,Crude Oila,,Liquefied Petroleum Gases,Unfinished Oilsa,Finished Motor Gasoline,,,Motor Gasoline Blend. Comp.,,,Oxygenates,,,Distillate Fuel Oil,,,,,Kerosene,Finished Aviation Gasoline,Aviation Gasoline Blend. Comp.,Kerosene-Type Jet Fuel,Special Naphthas,Residual Fuel Oil,,,,Petrochemical Feedstocks,,Waxes,"Petrol-
eum
 Coke",Asphalt and Road Oil,"Lubri-
cants",Misc. Products,Total Products,Total Crude Oil and Products,Daily Average,,
,,,,Pentanes Plus,,,Reformulated,Conventional,Total,Reform-ulated ,Conven-tional,Total,Fuel Ethanol (FE),Methyl Tertiary Butyl Ether (MTBE),Other Oxygen-ates,15 ppm sulfur and under,Greater than 15 ppm to 500 ppm sulfur,501 to 2000 ppm,Greater than 2000 ppm,Total,,,,,,Less than  0.31 % sulfur,0.31 to 1.00     % sulfur,Greater than 1.00 % sulfur,Total,Naphtha,Other Oils,,,,,,,,Crude Oil,Products,Total
OPEC,,,"325,983",0,"5,806","16,601","7,162","6,863","14,025","4,905","10,865","15,770",0,"8,246",0,0,"2,054","2,513","14,420","18,987",977,0,0,"16,439",0,"7,493","2,745","13,202","23,440",144,0,0,0,"8,765",0,0,"129,369","455,352",893,354,"1,248"
,Algeria,,"20,873",0,"3,867","15,177",0,0,0,0,861,861,0,0,0,0,299,0,0,299,0,0,0,532,0,"1,285",215,261,"1,761",0,0,0,0,0,0,0,"22,497","43,370",57,62,119
,Indonesia,,0,0,0,0,0,0,0,0,108,108,0,0,0,0,682,0,0,682,0,0,0,0,0,69,0,0,69,0,0,0,0,0,0,0,859,859,0,2,2
,Iran,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Iraq,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,716,716,0,2,2
,Kuwait,,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,0,0,0,0,0,0,0,0,0,0,0,0,784,"1,332",2,2,4
,Libya,,"6,676",0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,499",0,0,"1,499",0,0,0,0,0,0,0,"2,121","8,797",18,6,24
,Nigeria,,"171,960",0,"1,387",428,32,7,39,276,"3,782","4,058",0,0,0,0,0,0,0,0,0,0,0,0,0,"2,075","1,128",0,"3,203",144,0,0,0,0,0,0,"9,259","181,219",471,25,496
,Qatar,,0,0,0,0,26,2,28,9,0,9,0,306,0,0,0,0,0,0,489,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,857,857,0,2,2
,Saudi Arabia,,"68,182",0,280,0,94,666,760,22,594,616,0,"4,044",0,0,0,0,0,0,0,0,0,"2,649",0,0,0,0,0,0,0,0,0,0,0,0,"8,349","76,531",187,23,210
,United Arab Emirates,,0,0,97,0,0,0,0,0,0,0,0,"2,975",0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,560","3,560",0,10,10
,Venezuela,,"57,744",0,175,374,"7,010","6,188","13,198","4,598","5,520","10,118",0,921,0,0,"1,073","2,513","14,420","18,006",0,0,0,"11,733",0,"2,565","1,402","12,941","16,908",0,0,0,0,"8,765",0,0,"80,367","138,111",158,220,378
Non OPEC,,,"259,980",0,"17,385","23,792","78,059","104,593","182,652","24,780","99,683","124,463","1,203",878,227,589,"43,338","35,606","7,631","87,164","1,562",659,0,"20,063","2,605","20,872","46,134","56,655","123,661","1,168",64,484,"6,535","4,616",911,0,"601,068","861,048",712,"1,647","2,359"
,Angola,,"53,254",0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,031",0,"1,031",312,0,0,0,0,0,0,"1,443","54,697",146,4,150
,Argentina,,0,0,128,621,0,"2,707","2,707",150,"3,844","3,994",0,0,0,0,0,0,0,0,0,0,0,89,0,859,"1,325",143,"2,327",0,0,0,0,0,0,0,"9,866","9,866",0,27,27
,Aruba,,0,0,0,"1,163",0,0,0,0,99,99,0,0,0,260,"2,990","1,654",584,"5,488",0,0,0,"1,725",0,0,0,"1,370","1,370",0,0,0,"3,413",0,0,0,"13,258","13,258",0,36,36
,Australia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bahamas,,0,0,0,0,0,299,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,355","4,399","5,198","10,952",0,0,0,0,0,0,0,"11,251","11,251",0,31,31
,Bahrain,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Belgium,,0,0,0,457,"3,915","1,536","5,451",623,"3,344","3,967",0,0,0,0,473,395,0,868,0,0,0,574,0,0,328,0,328,0,0,0,0,0,0,0,"11,645","11,645",0,32,32
,Brazil,,"1,721",0,0,69,0,178,178,0,437,437,339,256,0,0,0,0,0,0,0,0,0,0,318,"2,182","11,626","1,007","14,815",0,0,0,0,0,0,0,"16,479","18,200",5,45,50
,Brunei,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cameroon,,0,0,0,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,23,0,500,0,0,0,0,40,0,0,"1,397","1,397",0,4,4
,Canada,,"78,310",0,"11,781",868,"45,809","5,897","51,706","2,030","1,506","3,536",0,0,227,0,"16,662","12,230","4,180","33,072",729,163,0,"3,797","2,233",553,"3,157","10,805","14,515",64,64,147,40,"4,576",850,0,"128,368","206,678",215,352,566
,Chad,,"22,195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,348","4,362",916,"8,626",0,0,0,0,0,0,0,"8,626","30,821",61,24,84
,China,,0,0,0,0,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,831,146,0,977,0,0,222,0,0,0,0,"1,427","1,427",0,4,4
,Colombia,,"8,050",0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,811","5,203","3,579","11,593",0,0,0,0,0,0,0,"11,713","19,763",22,32,54
,Congo (Brazzaville),,"3,990",0,0,0,0,127,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,695",461,13,"2,169",0,0,0,0,0,0,0,"2,296","6,286",11,6,17
,Denmark,,0,0,0,0,0,831,831,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,276,689,0,965,0,0,0,0,0,0,0,"1,819","1,819",0,5,5
,Ecuador,,"2,586",0,0,0,0,190,190,0,444,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,612,0,0,0,0,0,0,0,"1,246","3,832",7,3,10
,Egypt,,848,0,0,0,0,608,608,200,536,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,186,0,0,0,0,0,0,0,"1,530","2,378",2,4,7
,Equatorial Guinea,,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,2,0,2
,Estonia,,0,0,0,0,0,553,553,221,"8,314","8,535",0,0,0,0,182,0,0,182,0,0,0,0,0,0,152,120,272,80,0,0,0,0,0,0,"9,622","9,622",0,26,26
,Finland,,0,0,0,0,85,"1,108","1,193",25,"2,698","2,723",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,"3,931","3,931",0,11,11
,France,,0,0,0,772,617,"4,848","5,465",972,"7,072","8,044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,233,451,0,0,0,0,0,5,0,"15,049","15,049",0,41,41
,Gabon,,"33,255",0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"33,279",91,0,91
,Germany,,0,0,0,"5,406",72,"4,481","4,553",0,"3,890","3,890",0,0,0,0,279,0,0,279,0,0,0,0,0,101,"1,072",0,"1,173",0,0,17,0,0,0,0,"15,318","15,318",0,42,42
,Guatemala,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,India,,0,0,0,797,98,693,791,"1,713","1,163","2,876",0,0,0,0,0,735,0,735,0,496,0,559,0,0,0,0,0,0,0,0,0,0,0,0,"6,254","6,254",0,17,17
,Italy,,0,0,0,365,38,"5,686","5,724","1,020","5,286","6,306",0,82,0,0,0,0,0,0,0,0,0,0,0,0,19,303,322,0,0,0,0,0,0,0,"12,799","12,799",0,35,35
,"Korea, South",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842,431,0,"1,273",366,0,0,0,0,146,418,0,564,0,0,0,0,0,56,0,"2,259","2,259",0,6,6
,Latvia,,0,0,0,0,328,0,328,695,"5,836","6,531",0,0,0,0,639,"1,163",0,"1,802",0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,"8,831","8,831",0,24,24
,Lithuania,,0,0,0,0,0,"6,165","6,165",0,101,101,0,0,0,0,135,0,513,648,0,0,0,0,0,272,51,0,323,0,0,0,0,0,0,0,"7,237","7,237",0,20,20
,Malaysia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,50,50,0,0,0
,Mexico,,"7,674",0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0,357,"4,753","5,110",0,0,0,0,0,0,0,"5,882","13,556",21,16,37
,Netherlands,,0,0,0,320,"9,647","14,005","23,652","4,770","10,884","15,654",0,498,0,0,"2,326","1,306",27,"3,659",0,0,0,321,54,0,676,154,830,140,0,0,0,0,0,0,"45,394","45,394",0,124,124
,Netherlands Antilles,,0,0,0,0,0,834,834,19,608,627,0,0,0,0,116,0,0,116,0,0,0,84,0,"1,084",339,"1,344","2,767",0,0,0,0,0,0,0,"4,428","4,428",0,12,12
,Norway,,"19,371",0,"2,058",0,19,"3,355","3,374",310,469,779,0,0,0,0,260,0,0,260,0,0,0,0,0,160,726,203,"1,089",0,0,0,0,0,0,0,"7,560","26,931",53,21,74
,Oman,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Portugal,,0,0,0,0,304,"1,093","1,397",977,715,"1,692",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,089","3,089",0,8,8
,Russia,,"7,868",0,0,"1,640",795,"4,599","5,394","1,889","16,750","18,639",0,0,0,0,0,412,"2,204","2,616",118,0,0,110,0,240,379,"3,807","4,426",204,0,0,0,0,0,0,"33,147","41,015",22,91,112
,Spain,,0,0,142,125,243,"1,889","2,132",881,"3,301","4,182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,811,0,0,0,0,0,0,0,"7,392","7,392",0,20,20
,Sweden,,0,0,0,"1,666",368,421,789,504,"3,505","4,009",0,0,0,0,437,0,0,437,0,0,0,0,0,63,282,216,561,0,0,0,0,0,0,0,"7,462","7,462",0,20,20
,Syria,,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,0,0,0
,Trinidad and Tobago,,0,0,0,419,0,101,101,80,"1,942","2,022",69,0,0,0,0,0,0,0,0,0,0,830,0,249,74,"7,741","8,064",0,0,0,0,0,0,0,"11,505","11,505",0,32,32
,United Kingdom,,"17,078",0,"3,276","2,061",359,"18,734","19,093","3,583","11,770","15,353",0,0,0,0,297,0,0,297,213,0,0,105,0,"1,522","2,094","3,526","7,142",0,0,0,0,0,0,0,"47,852","64,930",47,131,178
,Vietnam,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,"Virgin Islands, U.S.",,0,0,0,"2,702","15,323","20,754","36,077","3,608",244,"3,852",0,0,0,329,"16,687","17,280",73,"34,369",0,0,0,"11,069",0,600,"2,355","8,390","11,345",0,0,0,"3,082",0,0,0,"102,496","102,496",0,281,281
,Yemen,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Other,,"2,961",0,0,"3,007",39,"2,776","2,815",510,"4,878","5,388",795,42,0,0,"1,013",0,50,"1,063",136,0,0,0,0,"1,998","3,971","1,411","7,380",198,0,98,0,0,0,0,"20,941","23,902",0,57,65
Total,,,"585,963",0,"23,191","40,393","85,221","111,456","196,677","29,685","110,548","140,233","1,203","9,124",227,589,"45,392","38,119","22,051","106,151","2,539",659,0,"36,502","2,605","28,365","48,879","69,857","147,101","1,312",64,484,"6,535","13,381",911,0,"730,437","1,316,400","1,605","2,001","3,607"
Persian Gulfb,,,"68,730",0,377,0,120,668,788,31,594,625,0,"7,325",0,0,0,0,0,0,977,0,0,"4,174",0,0,0,0,0,0,0,0,0,0,0,0,"14,266","82,996",188,39,227
