"STATE CODE","","2011","2012","2013","2014","2015"
"US"
"US","Number of Wells Producing Natural Gas"
"US","at End of Year"
"TN","Oil Wells","52","75","NA","NA","NA"
"TN","Gas Wells","1027","1027","1089","0","NA"
"US",""
"US","Production (million cubic feet)"
"US","Gross Withdrawals"
"TN","From Gas Wells","4851","5825","5400","5294","4276"
"TN","From Oil Wells","0","0","0","0","0"
"TN","From Coalbed Wells","0","0","0","0","0"
"TN","From Shale Gas Wells","0","0","0","0","0"
"US",""
"TN","Total","4851","5825","5400","5294","4276"
"US",""
"TN","Repressuring","NA","NA","NA","NA","NA"
"TN","Vented and Flared","NA","NA","NA","NA","NA"
"TN","Nonhydrocarbon Gases Removed","NA","NA","NA","NA","NA"
"TN","Marketed Production","4851","5825","5400","5294","4276"
"TN","NGPL Production","516","501","488","382","339"
"US",""
"TN","Total Dry Production","4335","5324","4912","4912","3937"
"US",""
"US","Supply (million cubic feet)"
"TN","Dry Production","4335","5324","4912","4912","3937"
"US","Receipts at U.S. Borders"
"TN","Imports","0","0","0","0","0"
"TN","Intransit Receipts","0","0","0","0","0"
"TN","Interstate Receipts","2807735","2284188","1692860","1698674","1637238"
"US","Withdrawals from Storage"
"TN","Underground Storage","0","0","0","0","212"
"TN","LNG Storage","1499","2963","3505","7759","7463"
"TN","Supplemental Gas Supplies","0","0","0","0","0"
"TN","Balancing Item","4413","-17541","-13702","-19934","-14302"
"US",""
"TN","Total Supply","2817982","2274934","1687576","1691411","1634548"
"US","Disposition (million cubic feet)"
"TN","Consumption","264231","277127","279441","305633","313377"
"US","Deliveries at U.S. Borders"
"TN","Exports","0","0","0","0","0"
"TN","Intransit Deliveries","0","0","0","0","0"
"TN","Interstate Deliveries","2552063","1994779","1405892","1378550","1312394"
"US","Additions to Storage"
"TN","Underground Storage","0","0","0","0","665"
"TN","LNG Storage","1688","3028","2243","7227","8112"
"US",""
"TN","Total Disposition","2817982","2274934","1687576","1691411","1634548"
"US",""
"US","Consumption (million cubic feet)"
"TN","Lease Fuel","231","335","335","278","225"
"TN","Pipeline and Distribution Use","11655","9880","6660","7213","7936"
"TN","Plant Fuel","145","150","142","128","125"
"US","Delivered to Consumers"
"TN","Residential","67190","53810","71241","78395","67301"
"TN","Commercial","52156","44928","53888","57435","53041"
"TN","Industrial","106522","105046","110475","116882","114673"
"TN","Vehicle Fuel","17","17","86","221","246"
"TN","Electric Power","26314","62961","36613","45083","69830"
"US",""
"TN","Total Delivered to Consumers","252200","266762","272304","298014","305092"
"US",""
"TN","Total Consumption","264231","277127","279441","305633","313377"
"US",""
"US","Delivered for the Account of Others"
"US","(million cubic feet)"
"TN","Residential","0","0","0","0","0"
"TN","Commercial","5247","5029","5365","5332","6091"
"TN","Industrial","74878","74139","77689","81862","80649"
"US",""
"US","Number of Consumers"
"TN","Residential","1089009","1084726","1094122","1106917","1124572"
"TN","Commercial","128969","130139","131091","131027","132392"
"TN","Industrial","2729","2679","2581","2595","2651"
"US",""
"US","Average Annual Consumption per Consumer"
"US","(thousand cubic feet)"
"TN","Commercial","404","345","411","438","401"
"TN","Industrial","39033","39211","42803","45041","43257"
"US",""
"US","Average Price for Natural Gas"
"US","(dollars per thousand cubic feet)"
"TN","Imports","--","--","--","--","--"
"TN","Exports","--","--","--","--","--"
"TN","Citygate","5.23","4.35","4.73","5.37","4.06"
"US","Delivered to Consumers"
"TN","Residential","10.21","9.95","9.44","10.13","9.62"
"TN","Commercial","9.04","8.36","8.41","9.30","8.46"
"TN","Industrial","6.15","4.98","5.62","6.31","5.06"
"TN","Electric Power","4.64","2.90","3.83","4.64","2.74"
