"STATE CODE","","2011","2012","2013","2014","2015"
"US"
"US","Conversion Factor"
"US","(Btu per cubic foot)"
"US",""
"US","Production"
"US","Marketed","1142","1091","1101","1116","1124"
"US","NGPL Production","2550","2383","2417","2462","2519"
"US",""
"US","Total Dry Production","1022","1024","1027","1032","1037"
"US",""
"US","Supply"
"US","Dry Production","1022","1024","1027","1032","1037"
"US","Receipts at U.S. Borders"
"US","Imports","1025","1025","1025","1025","1025"
"US","Intransit Receipts","1025","1025","1025","1025","1025"
"US","Withdrawals from Storage"
"US","Underground Storage","1022","1024","1027","1032","1037"
"US","LNG Storage","1022","1024","1027","1032","1037"
"US","Supplemental Gas Supplies","1022","1024","1027","1032","1037"
"US","Balancing Item","1046","1248","1027","1032","1037"
"US",""
"US","Total Supply","NA","NA","NA","NA","NA"
"US",""
"US","Disposition"
"US","Consumption","1022","1024","1027","1032","1037"
"US","(Electric Power)","1021","1022","1025","1029","1035"
"US","(Other Sectors)","1022","1025","1028","1033","1037"
"US","Deliveries at U.S. Borders"
"US","Exports","1009","1009","1009","1009","1009"
"US","Intransit Deliveries","1009","1009","1009","1009","1009"
"US","Additions to Storage"
"US","Underground Storage","1022","1024","1027","1032","1037"
"US","LNG Storage","1022","1024","1027","1032","1037"
"US",""
"US","Total Disposition","NA","NA","NA","NA","NA"
"US",""
"US","Summary Data"
"US","(billion Btu)"
"US",""
"US","Production"
"US","Marketed","27458532","27589307","28138865","30677986","32326332"
"US","NGPL Production","2893381","2979242","3279792","3959913","4265627"
"US",""
"US","Total Dry Production","24565151","24610065","24859072","26718073","28060704"
"US",""
"US","Supply"
"US","Dry Production","24565151","24610065","24859072","26718073","28060704"
"US","Receipts at U.S. Borders"
"US","Imports","3555410","3216234","2955439","2762763","2786046"
"US","Intransit Receipts","113509","61555","97212","63522","63271"
"US","Withdrawals from Storage"
"US","Underground Storage","3141885","2885783","3801450","3700615","3215316"
"US","LNG Storage","34314","27601","43412","66106","53018"
"US","Supplemental Gas Supplies","61410","62839","56126","61550","60794"
"US","Balancing Item","-1322257","-153537","-39244","-336565","-283437"
"US",""
"US","Total Supply","30149422","30710541","31773467","33036064","33955712"
"US",""
"US","Disposition"
"US","Consumption","25015928","26151410","26861258","27444363","28316618"
"US","(Electric Power)","7733672","9313053","8398284","8382216","10009583"
"US","(Other Sectors)","17282257","16838356","18462974","19062148","18307035"
"US","Deliveries at U.S. Borders"
"US","Exports","1520622","1633398","1586565","1527870","1799564"
"US","Intransit Deliveries","74900","3369","41685","35480","5209"
"US","Additions to Storage"
"US","Underground Storage","3497093","2893237","3240864","3961668","3773658"
"US","LNG Storage","40879","29128","43094","66683","60663"
"US",""
"US","Total Disposition","30149422","30710541","31773467","33036064","33955712"
