"STATE CODE","","2011","2012","2013","2014","2015"
"US"
"US","Number of Wells Producing Natural Gas"
"US","at End of Year"
"ME","Oil Wells","0","0","0","0","0"
"ME","Gas Wells","0","0","0","0","0"
"US",""
"US","Production (million cubic feet)"
"US","Gross Withdrawals"
"ME","From Gas Wells","0","0","0","0","0"
"ME","From Oil Wells","0","0","0","0","0"
"ME","From Coalbed Wells","0","0","0","0","0"
"ME","From Shale Gas Wells","0","0","0","0","0"
"US",""
"ME","Total","0","0","0","0","0"
"US",""
"ME","Repressuring","0","0","0","0","0"
"ME","Vented and Flared","0","0","0","0","0"
"ME","Nonhydrocarbon Gases Removed","0","0","0","0","0"
"ME","Marketed Production","0","0","0","0","0"
"ME","NGPL Production","0","0","0","0","0"
"US",""
"ME","Total Dry Production","0","0","0","0","0"
"US",""
"US","Supply (million cubic feet)"
"ME","Dry Production","0","0","0","0","0"
"US","Receipts at U.S. Borders"
"ME","Imports","149736","76540","55248","79892","43361"
"ME","Intransit Receipts","51408","0","0","0","0"
"ME","Interstate Receipts","23286","45948","61214","46125","71857"
"US","Withdrawals from Storage"
"ME","Underground Storage","0","0","0","0","0"
"ME","LNG Storage","18","34","45","35","55"
"ME","Supplemental Gas Supplies","0","0","0","0","0"
"ME","Balancing Item","-49786","-2310","-601","-1223","2009"
"US",""
"ME","Total Supply","174662","120212","115905","124830","117283"
"US","Disposition (million cubic feet)"
"ME","Consumption","71690","68266","64091","60663","52190"
"US","Deliveries at U.S. Borders"
"ME","Exports","1028","6952","13539","2911","14242"
"ME","Intransit Deliveries","0","0","0","0","0"
"ME","Interstate Deliveries","101943","44958","38229","61216","50796"
"US","Additions to Storage"
"ME","Underground Storage","0","0","0","0","0"
"ME","LNG Storage","0","36","46","39","56"
"US",""
"ME","Total Disposition","174662","120212","115905","124830","117283"
"US",""
"US","Consumption (million cubic feet)"
"ME","Lease Fuel","0","0","0","0","0"
"ME","Pipeline and Distribution Use","2399","762","844","1307","999"
"ME","Plant Fuel","0","0","0","0","0"
"US","Delivered to Consumers"
"ME","Residential","1409","1487","1889","2357","2700"
"ME","Commercial","6593","7313","8146","9030","10072"
"ME","Industrial","27734","30248","32308","24121","20972"
"ME","Vehicle Fuel","1","1","*","*","*"
"ME","Electric Power","33555","28456","20904","23848","17447"
"US",""
"ME","Total Delivered to Consumers","69291","67504","63247","59356","51191"
"US",""
"ME","Total Consumption","71690","68266","64091","60663","52190"
"US",""
"US","Delivered for the Account of Others"
"US","(million cubic feet)"
"ME","Residential","0","0","0","0","0"
"ME","Commercial","3576","4233","4672","4598","4718"
"ME","Industrial","27589","30118","32020","23674","19853"
"US",""
"US","Number of Consumers"
"ME","Residential","22461","23555","24765","27047","31011"
"ME","Commercial","9681","10179","11415","11810","11888"
"ME","Industrial","102","108","120","126","136"
"US",""
"US","Average Annual Consumption per Consumer"
"US","(thousand cubic feet)"
"ME","Commercial","681","718","714","765","847"
"ME","Industrial","271899","280072","269234","191434","154204"
"US",""
"US","Average Price for Natural Gas"
"US","(dollars per thousand cubic feet)"
"ME","Imports","4.40","3.45","4.86","9.71","11.17"
"ME","Exports","4.46","4.30","8.43","6.68","3.27"
"ME","Citygate","8.14","7.73","7.35","10.33","8.76"
"US","Delivered to Consumers"
"ME","Residential","14.20","15.94","15.21","16.90","16.79"
"ME","Commercial","11.69","12.22","12.79","15.13","14.16"
"ME","Industrial","10.89","10.35","10.32","11.93","8.95"
"ME","Electric Power","W","W","W","W","W"
