"STATE CODE","","2011","2012","2013","2014","2015"
"US"
"US","Number of Wells Producing Natural Gas"
"US","at End of Year"
"KY","Oil Wells","317","358","340","NA","NA"
"KY","Gas Wells","12708","13179","14557","0","NA"
"US",""
"US","Production (million cubic feet)"
"US","Gross Withdrawals"
"KY","From Gas Wells","122578","106122","94665","93091","85775"
"KY","From Oil Wells","1665","0","0","0","0"
"KY","From Coalbed Wells","0","0","0","0","0"
"KY","From Shale Gas Wells","0","0","0","0","0"
"US",""
"KY","Total","124243","106122","94665","93091","85775"
"US",""
"KY","Repressuring","0","0","0","NA","NA"
"KY","Vented and Flared","0","0","0","NA","NA"
"KY","Nonhydrocarbon Gases Removed","0","0","0","NA","NA"
"KY","Marketed Production","124243","106122","94665","93091","85775"
"KY","NGPL Production","4684","6571","6443","6471","6076"
"US",""
"KY","Total Dry Production","119559","99551","88221","86619","79699"
"US",""
"US","Supply (million cubic feet)"
"KY","Dry Production","119559","99551","88221","86619","79699"
"US","Receipts at U.S. Borders"
"KY","Imports","0","0","0","0","0"
"KY","Intransit Receipts","0","0","0","0","0"
"KY","Interstate Receipts","2524935","1889878","1346012","1774475","1630513"
"US","Withdrawals from Storage"
"KY","Underground Storage","64822","66464","82045","75114","62694"
"KY","LNG Storage","0","0","0","0","0"
"KY","Supplemental Gas Supplies","8","1","29","52","51"
"KY","Balancing Item","37952","49312","50346","48531","74173"
"US",""
"KY","Total Supply","2747277","2105206","1566654","1984791","1847129"
"US","Disposition (million cubic feet)"
"KY","Consumption","223034","225924","229983","255434","268863"
"US","Deliveries at U.S. Borders"
"KY","Exports","0","0","0","0","0"
"KY","Intransit Deliveries","0","0","0","0","0"
"KY","Interstate Deliveries","2446717","1814799","1275890","1649228","1498018"
"US","Additions to Storage"
"KY","Underground Storage","77526","64483","60782","80129","80247"
"KY","LNG Storage","0","0","0","0","0"
"US",""
"KY","Total Disposition","2747277","2105206","1566654","1984791","1847129"
"US",""
"US","Consumption (million cubic feet)"
"KY","Lease Fuel","5925","6095","6095","4801","4423"
"KY","Pipeline and Distribution Use","12451","8604","7157","9319","11385"
"KY","Plant Fuel","278","641","280","278","178"
"US","Delivered to Consumers"
"KY","Residential","50696","43065","54208","57590","49426"
"KY","Commercial","34592","30771","37422","39967","35435"
"KY","Industrial","103517","105554","110260","116646","115956"
"KY","Vehicle Fuel","*","*","25","41","46"
"KY","Electric Power","15575","31194","14536","26793","52015"
"US",""
"KY","Total Delivered to Consumers","204380","210584","216451","241037","252877"
"US",""
"KY","Total Consumption","223034","225924","229983","255434","268863"
"US",""
"US","Delivered for the Account of Others"
"US","(million cubic feet)"
"KY","Residential","2279","1772","2060","2148","1812"
"KY","Commercial","7188","6941","7919","7819","7361"
"KY","Industrial","85324","86729","90102","96496","97152"
"US",""
"US","Number of Consumers"
"KY","Residential","759584","757790","761575","761935","764946"
"KY","Commercial","84977","85129","85999","85630","85961"
"KY","Industrial","1705","1720","1767","2008","2041"
"US",""
"US","Average Annual Consumption per Consumer"
"US","(thousand cubic feet)"
"KY","Commercial","407","361","435","467","412"
"KY","Industrial","60713","61369","62399","58090","56813"
"US",""
"US","Average Price for Natural Gas"
"US","(dollars per thousand cubic feet)"
"KY","Imports","--","--","--","--","--"
"KY","Exports","--","--","--","--","--"
"KY","Citygate","5.18","4.17","4.47","5.16","3.96"
"US","Delivered to Consumers"
"KY","Residential","10.44","10.19","9.80","10.62","10.87"
"KY","Commercial","8.79","8.28","8.32","9.06","8.75"
"KY","Industrial","5.16","3.96","4.84","5.78","4.45"
"KY","Electric Power","6.01","W","W","W","W"
