"STATE CODE","","2011","2012","2013","2014","2015"
"US"
"US","Number of Wells Producing Natural Gas"
"US","at End of Year"
"MN","Oil Wells","0","0","0","0","0"
"MN","Gas Wells","0","0","0","0","0"
"US",""
"US","Production (million cubic feet)"
"US","Gross Withdrawals"
"MN","From Gas Wells","0","0","0","0","0"
"MN","From Oil Wells","0","0","0","0","0"
"MN","From Coalbed Wells","0","0","0","0","0"
"MN","From Shale Gas Wells","0","0","0","0","0"
"US",""
"MN","Total","0","0","0","0","0"
"US",""
"MN","Repressuring","0","0","0","0","0"
"MN","Vented and Flared","0","0","0","0","0"
"MN","Nonhydrocarbon Gases Removed","0","0","0","0","0"
"MN","Marketed Production","0","0","0","0","0"
"MN","NGPL Production","0","0","0","0","0"
"US",""
"MN","Total Dry Production","0","0","0","0","0"
"US",""
"US","Supply (million cubic feet)"
"MN","Dry Production","0","0","0","0","0"
"US","Receipts at U.S. Borders"
"MN","Imports","548686","406327","243805","328610","233011"
"MN","Intransit Receipts","6052","0","0","2345","0"
"MN","Interstate Receipts","1624608","1682986","1789520","1634889","1650904"
"US","Withdrawals from Storage"
"MN","Underground Storage","1310","1115","1779","1185","966"
"MN","LNG Storage","2235","1463","2261","3683","1868"
"MN","Supplemental Gas Supplies","20","9","22","66","10"
"MN","Balancing Item","1310","-102552","-36481","9143","-29014"
"US",""
"MN","Total Supply","2184222","1989348","2000906","1979920","1857745"
"US","Disposition (million cubic feet)"
"MN","Consumption","420770","422263","467874","474520","432270"
"US","Deliveries at U.S. Borders"
"MN","Exports","3975","11768","16209","5474","5245"
"MN","Intransit Deliveries","0","3339","29915","0","1725"
"MN","Interstate Deliveries","1755766","1550050","1482941","1494691","1415046"
"US","Additions to Storage"
"MN","Underground Storage","1454","1010","1451","1549","1044"
"MN","LNG Storage","2257","918","2515","3686","2414"
"US",""
"MN","Total Disposition","2184222","1989348","2000906","1979920","1857745"
"US",""
"US","Consumption (million cubic feet)"
"MN","Lease Fuel","0","0","0","0","0"
"MN","Pipeline and Distribution Use","15223","12842","11626","12921","10158"
"MN","Plant Fuel","0","0","0","0","0"
"US","Delivered to Consumers"
"MN","Residential","125160","109103","139897","146647","117586"
"MN","Commercial","94360","83174","105937","110884","93004"
"MN","Industrial","157776","159947","160732","173569","157400"
"MN","Vehicle Fuel","7","7","41","62","69"
"MN","Electric Power","28244","57190","49640","30437","54054"
"US",""
"MN","Total Delivered to Consumers","405547","409421","456247","461598","422112"
"US",""
"MN","Total Consumption","420770","422263","467874","474520","432270"
"US",""
"US","Delivered for the Account of Others"
"US","(million cubic feet)"
"MN","Residential","0","0","0","0","0"
"MN","Commercial","9668","7429","10508","10835","14581"
"MN","Industrial","127364","131416","129344","142437","132972"
"US",""
"US","Number of Consumers"
"MN","Residential","1436063","1445824","1459134","1472663","1496790"
"MN","Commercial","132938","134394","135557","136380","138871"
"MN","Industrial","1770","1793","1870","1880","1868"
"US",""
"US","Average Annual Consumption per Consumer"
"US","(thousand cubic feet)"
"MN","Commercial","710","619","781","813","670"
"MN","Industrial","89139","89206","85953","92324","84261"
"US",""
"US","Average Price for Natural Gas"
"US","(dollars per thousand cubic feet)"
"MN","Imports","4.15","2.87","3.87","5.60","2.89"
"MN","Exports","3.90","3.46","3.83","11.05","3.34"
"MN","Citygate","5.04","4.26","4.58","6.56","4.39"
"US","Delivered to Consumers"
"MN","Residential","8.85","7.99","8.19","9.89","8.79"
"MN","Commercial","7.46","6.36","6.86","8.66","7.31"
"MN","Industrial","5.55","4.28","4.94","6.57","4.87"
"MN","Electric Power","W","W","W","W","W"
