"STATE CODE","","2011","2012","2013","2014","2015"
"US"
"US","Number of Wells Producing Natural Gas"
"US","at End of Year"
"OK","Oil Wells","6723","7360","8744","7105","8368"
"OK","Gas Wells","51712","51472","50606","50044","49852"
"US",""
"US","Production (million cubic feet)"
"US","Gross Withdrawals"
"OK","From Gas Wells","1281794","1394859","1210315","1402378","1573880"
"OK","From Oil Wells","104703","53720","71515","136270","130482"
"OK","From Coalbed Wells","53206","71553","48417","45751","35719"
"OK","From Shale Gas Wells","449167","503329","663507","746686","759519"
"US",""
"OK","Total","1888870","2023461","1993754","2331086","2499599"
"US",""
"OK","Repressuring","NA","NA","NA","NA","NA"
"OK","Vented and Flared","NA","NA","NA","NA","NA"
"OK","Nonhydrocarbon Gases Removed","NA","NA","NA","NA","NA"
"OK","Marketed Production","1888870","2023461","1993754","2331086","2499599"
"OK","NGPL Production","134032","139928","142595","169864","163365"
"US",""
"OK","Total Dry Production","1754838","1883532","1851159","2161221","2336234"
"US",""
"US","Supply (million cubic feet)"
"OK","Dry Production","1754838","1883532","1851159","2161221","2336234"
"US","Receipts at U.S. Borders"
"OK","Imports","0","0","0","0","0"
"OK","Intransit Receipts","0","0","0","0","0"
"OK","Interstate Receipts","1021333","961851","972573","948526","817513"
"US","Withdrawals from Storage"
"OK","Underground Storage","127159","100100","158009","153421","121972"
"OK","LNG Storage","0","0","0","0","0"
"OK","Supplemental Gas Supplies","0","0","0","0","0"
"OK","Balancing Item","79550","41073","195254","3790","-131191"
"US",""
"OK","Total Supply","2982880","2986557","3176994","3266959","3144528"
"US","Disposition (million cubic feet)"
"OK","Consumption","655919","691661","658569","642309","680705"
"US","Deliveries at U.S. Borders"
"OK","Exports","0","0","0","0","0"
"OK","Intransit Deliveries","0","0","0","0","0"
"OK","Interstate Deliveries","2186232","2199019","2390755","2464418","2309454"
"US","Additions to Storage"
"OK","Underground Storage","140729","95877","127670","160232","154368"
"OK","LNG Storage","0","0","0","0","0"
"US",""
"OK","Total Disposition","2982880","2986557","3176994","3266959","3144528"
"US",""
"US","Consumption (million cubic feet)"
"OK","Lease Fuel","40819","43727","45581","51127","54823"
"OK","Pipeline and Distribution Use","30948","32838","41813","46939","46966"
"OK","Plant Fuel","24938","27809","32119","36231","37692"
"US","Delivered to Consumers"
"OK","Residential","61387","49052","66108","69050","59387"
"OK","Commercial","40393","36106","44238","47041","41977"
"OK","Industrial","193001","184005","180809","183874","184627"
"OK","Vehicle Fuel","256","257","345","471","525"
"OK","Electric Power","264178","317867","247556","207577","254706"
"US",""
"OK","Total Delivered to Consumers","559215","587287","539056","508012","541224"
"US",""
"OK","Total Consumption","655919","691661","658569","642309","680705"
"US",""
"US","Delivered for the Account of Others"
"US","(million cubic feet)"
"OK","Residential","0","0","0","0","0"
"OK","Commercial","21697","21258","24494","25705","23577"
"OK","Industrial","191810","183057","179502","182473","183427"
"US",""
"US","Number of Consumers"
"OK","Residential","922240","927346","931981","937237","941137"
"OK","Commercial","93903","94537","95385","96005","96471"
"OK","Industrial","2733","2872","2958","3062","3059"
"US",""
"US","Average Annual Consumption per Consumer"
"US","(thousand cubic feet)"
"OK","Commercial","430","382","464","490","435"
"OK","Industrial","70619","64069","61125","60050","60355"
"US",""
"US","Average Price for Natural Gas"
"US","(dollars per thousand cubic feet)"
"OK","Imports","--","--","--","--","--"
"OK","Exports","--","--","--","--","--"
"OK","Citygate","5.67","5.00","4.75","5.35","4.59"
"US","Delivered to Consumers"
"OK","Residential","10.32","11.10","9.71","10.10","10.24"
"OK","Commercial","8.94","8.95","8.05","8.25","8.12"
"OK","Industrial","7.37","7.65","7.16","8.30","7.51"
"OK","Electric Power","4.59","3.04","4.13","W","W"
