"STATE CODE","","2011","2012","2013","2014","2015"
"US"
"US","Number of Wells Producing Natural Gas"
"US","at End of Year"
"ID","Oil Wells","0","0","0","0","0"
"ID","Gas Wells","0","0","0","0","0"
"US",""
"US","Production (million cubic feet)"
"US","Gross Withdrawals"
"ID","From Gas Wells","0","0","0","0","0"
"ID","From Oil Wells","0","0","0","0","0"
"ID","From Coalbed Wells","0","0","0","0","0"
"ID","From Shale Gas Wells","0","0","0","0","0"
"US",""
"ID","Total","0","0","0","0","0"
"US",""
"ID","Repressuring","0","0","0","0","0"
"ID","Vented and Flared","0","0","0","0","0"
"ID","Nonhydrocarbon Gases Removed","0","0","0","0","0"
"ID","Marketed Production","0","0","0","0","0"
"ID","NGPL Production","0","0","0","0","0"
"US",""
"ID","Total Dry Production","0","0","0","0","0"
"US",""
"US","Supply (million cubic feet)"
"ID","Dry Production","0","0","0","0","0"
"US","Receipts at U.S. Borders"
"ID","Imports","606099","634194","686449","608147","673531"
"ID","Intransit Receipts","0","0","0","0","0"
"ID","Interstate Receipts","175105","126286","142159","120545","112203"
"US","Withdrawals from Storage"
"ID","Underground Storage","0","0","0","0","0"
"ID","LNG Storage","166","73","271","740","117"
"ID","Supplemental Gas Supplies","0","0","0","0","0"
"ID","Balancing Item","-691","-342","-4142","-4568","-540"
"US",""
"ID","Total Supply","780678","760211","824738","724864","785311"
"US","Disposition (million cubic feet)"
"ID","Consumption","82544","89004","104783","92046","104823"
"US","Deliveries at U.S. Borders"
"ID","Exports","10","0","6","0","0"
"ID","Intransit Deliveries","0","0","0","0","0"
"ID","Interstate Deliveries","697978","670996","719936","632754","680228"
"US","Additions to Storage"
"ID","Underground Storage","0","0","0","0","0"
"ID","LNG Storage","146","211","13","64","260"
"US",""
"ID","Total Disposition","780678","760211","824738","724864","785311"
"US",""
"US","Consumption (million cubic feet)"
"ID","Lease Fuel","0","0","0","0","0"
"ID","Pipeline and Distribution Use","5201","5730","5940","3901","5012"
"ID","Plant Fuel","0","0","0","0","0"
"US","Delivered to Consumers"
"ID","Residential","26666","23924","27370","24616","23482"
"ID","Commercial","16855","15838","18485","16963","16708"
"ID","Industrial","25392","29781","27996","28046","31664"
"ID","Vehicle Fuel","131","132","133","149","166"
"ID","Electric Power","8299","13599","24860","18370","27790"
"US",""
"ID","Total Delivered to Consumers","77343","83274","98843","88145","99811"
"US",""
"ID","Total Consumption","82544","89004","104783","92046","104823"
"US",""
"US","Delivered for the Account of Others"
"US","(million cubic feet)"
"ID","Residential","0","0","0","0","0"
"ID","Commercial","3236","3644","4181","3974","4228"
"ID","Industrial","24874","29224","27308","27249","30909"
"US",""
"US","Number of Consumers"
"ID","Residential","350871","353963","359889","367394","374557"
"ID","Commercial","38912","39202","39722","40229","40744"
"ID","Industrial","178","179","183","189","187"
"US",""
"US","Average Annual Consumption per Consumer"
"US","(thousand cubic feet)"
"ID","Commercial","433","404","465","422","410"
"ID","Industrial","142651","166375","152983","148394","169327"
"US",""
"US","Average Price for Natural Gas"
"US","(dollars per thousand cubic feet)"
"ID","Imports","3.90","2.59","3.34","4.14","2.34"
"ID","Exports","4.74","--","3.27","--","--"
"ID","Citygate","4.65","4.07","3.93","4.29","3.95"
"US","Delivered to Consumers"
"ID","Residential","8.80","8.26","8.12","8.54","8.59"
"ID","Commercial","8.09","7.35","7.29","7.70","7.59"
"ID","Industrial","6.36","5.73","5.47","5.96","5.83"
"ID","Electric Power","W","W","W","W","2.89"
