"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","SD","AVTXD"," 2.17"," 2.21"," 2.19"," 2.36"," 3.23"," 3.45"," 3.59"," 3.97"," 4.29"," 5.73"," 9.02"," 10.84"," 10.92"," 10.44"," 10.27"," 9.99"," 8.41"," 7.55"," 7.41"," 8.28"," 9.32"," 8.71"," 8.54"," 8.24"," 7.96"," 8.36"," 9.29"," 9.39"," 8.11"," 8.81"," 10.87"," 11.01"," 10.72"," 12.42"," 15.13"," 18.56"," 22.31"," 23.7"," 27.23"," 20.32"," 25.19"," 31.64"," 33.04"," 32.71"," 33.16"
"2014F","SD","AVTXV"," 1.1"," .9"," 1"," .9"," 1.4"," 1.3"," 1.3"," 1.6"," 1.7"," 2.4"," 4.4"," 5.6"," 5.9"," 5.2"," 4.4"," 4.4"," 3.6"," 3.1"," 3.3"," 3.7"," 4.4"," 2.7"," 2.7"," 2.2"," 1.9"," 2"," 2.5"," 2.3"," 1.4"," 2.6"," 2.8"," 2.3"," 1.6"," 2.2"," 2.9"," 2.9"," 5.7"," 6"," 4.7"," 2.2"," 3.7"," 5.1"," 5.4"," 4.8"," 5.5"
"2014F","SD","CLACD"," .49"," .53"," .55"," .62"," .97"," 1.04"," 1.23"," 1.34"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","SD","CLACV"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","SD","CLCCD"," .49"," .53"," .55"," .62"," .97"," 1.04"," 1.23"," 1.34"," 1.42"," 1.47"," 1.79"," 1.93"," 1.73"," 1.92"," 2.14"," 2.45"," 2.05"," 1.85"," 1.78"," 1.76"," 1.76"," .95"," 1.67"," .9"," 1.26"," 1.29"," 1.44"," 1.34"," 1.37"," 1.47"," 1.28"," 1.1"," 1.2"," 1.63"," 1.72"," 1.92"," 2.29"," 2.29"," 2.27"," 2.69"," 2.29"," 0"," 3.57"," 0"," 0"
"2014F","SD","CLCCV"," .1"," .1"," .1"," .2"," .4"," .3"," .1"," .4"," .2"," .3"," .4"," 1.7"," .5"," .1"," .3"," .6"," .8"," .1"," .1"," .1"," .1"," .1"," 0"," 0"," .3"," .1"," 0"," 0"," 0"," 0"," 0"," .2"," 0"," 0"," 0"," 0"," 0"," 0"," .5"," .5"," .4"," 0"," .1"," 0"," 0"
"2014F","SD","CLEID"," .35"," .4"," .43"," .38"," .47"," .48"," .53"," .55"," .61"," .66"," .76"," .94"," 1.15"," 1.18"," 1.2"," 1.18"," 1.24"," 1.23"," 1.21"," 1.24"," 1.15"," 1.13"," 1.13"," 1.1"," 1.08"," 1.03"," .94"," .92"," .93"," .94"," .99"," 1.03"," 1.3"," 1.34"," 1.39"," 1.42"," 1.51"," 1.56"," 1.74"," 1.76"," 1.95"," 2.09"," 2.19"," 2"," 2.09"
"2014F","SD","CLEIV"," 1.8"," 2.1"," 2.1"," 2.2"," 3.1"," 11"," 17.8"," 17.7"," 21.3"," 22.4"," 25.8"," 30.2"," 35.4"," 32"," 36.4"," 34.8"," 30.5"," 12.9"," 36.7"," 37"," 35.5"," 38"," 35.6"," 33.6"," 36"," 31.4"," 24.9"," 32.5"," 30.7"," 35.3"," 37.8"," 39"," 45"," 49.5"," 54.7"," 46.1"," 52.9"," 44.6"," 68.8"," 61.9"," 70.6"," 60.8"," 70.6"," 61.7"," 61.6"
"2014F","SD","CLICD"," .49"," .53"," .55"," .62"," .97"," 1.04"," 1.23"," 1.34"," 1.42"," 1.47"," 1.79"," 1.93"," 1.73"," 1.92"," 2.14"," 2.45"," 2.05"," 1.85"," 1.78"," 1.76"," 1.76"," .95"," 1.67"," .9"," 1.26"," 1.29"," 1.44"," 1.34"," 1.37"," 1.47"," 1.28"," 1.1"," 1.2"," 1.63"," 1.72"," 1.92"," 2.29"," 2.29"," 2.57"," 2.69"," 2.51"," 2.66"," 2.76"," 2.79"," 2.85"
"2014F","SD","CLICV"," 0"," 0"," 0"," 0"," .1"," 1.2"," 3.9"," 4.3"," 4.8"," 1.5"," 4.4"," 6.1"," 9.9"," 6.9"," 8.3"," 11.8"," 8.6"," 7.4"," 6.2"," 7.8"," 6.8"," 4.8"," 7.7"," 5.2"," 9.8"," 8.7"," 9.9"," 10.2"," 10.8"," 12.6"," 16.1"," 7"," 6.2"," 10.1"," 7"," 8.8"," 10.5"," 10.5"," 8.4"," 5.6"," 6.7"," 8.3"," 9.3"," 9.5"," 10.1"
"2014F","SD","CLKCD"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","SD","CLKCV"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","SD","CLOCD"," .49"," .53"," .55"," .62"," .97"," 1.04"," 1.23"," 1.34"," 1.42"," 1.47"," 1.79"," 1.93"," 1.73"," 1.92"," 2.14"," 2.45"," 2.05"," 1.85"," 1.78"," 1.76"," 1.76"," .95"," 1.67"," .9"," 1.26"," 1.29"," 1.44"," 1.34"," 1.37"," 1.47"," 1.28"," 1.1"," 1.2"," 1.63"," 1.72"," 1.92"," 2.29"," 2.29"," 2.57"," 2.69"," 2.51"," 2.66"," 2.76"," 2.79"," 2.85"
"2014F","SD","CLOCV"," 0"," 0"," 0"," 0"," .1"," 1.2"," 3.9"," 4.3"," 4.8"," 1.5"," 4.4"," 6.1"," 9.9"," 6.9"," 8.3"," 11.8"," 8.6"," 7.4"," 6.2"," 7.8"," 6.8"," 4.8"," 7.7"," 5.2"," 9.8"," 8.7"," 9.9"," 10.2"," 10.8"," 12.6"," 16.1"," 7"," 6.2"," 10.1"," 7"," 8.8"," 10.5"," 10.5"," 8.4"," 5.6"," 6.7"," 8.3"," 9.3"," 9.5"," 10.1"
