"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","RI","AVTXV"," 1.6"," 1.8"," 2"," 2.6"," 2.3"," 5"," 4.1"," 3.2"," 4.3"," 7"," 12.2"," 1.2"," 1.5"," 1.2"," 1.1"," 1.5"," 1.5"," 1.6"," 1.7"," 1.9"," 2"," 1.3"," 1.3"," .3"," .4"," .9"," 1.7"," .5"," .4"," .5"," .7"," .8"," .4"," .4"," .9"," 1.1"," 2.5"," 2.6"," 1.6"," .7"," .6"," .7"," .8"," .6"," 1.4"
"2014F","RI","CLACD"," .9"," .63"," 1.05"," 1.28"," 1.75"," 2.65"," 1.82"," 2.04"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLACV"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLCCD"," .9"," .63"," 1.05"," 1.28"," 1.75"," 2.65"," 1.82"," 2.04"," 1.8"," 1.57"," 1.67"," 1.86"," 2.01"," 1.97"," 2.39"," 2.39"," 2.53"," 2.37"," 2.52"," 2.6"," 2.58"," 2.68"," 2.64"," 2.32"," 2.23"," 2.26"," 2.3"," 2.53"," 2.29"," 2.31"," 2"," 2.06"," 2.41"," 2.3"," 2.41"," 3.12"," 3.48"," 3.54"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLCCV"," .1"," .1"," .1"," .1"," .1"," .2"," .1"," .1"," .1"," .1"," .1"," .2"," .3"," .3"," .3"," .2"," .2"," .2"," .2"," .2"," .3"," .2"," .3"," .1"," .1"," .1"," .2"," .2"," .1"," .1"," .1"," .1"," .2"," .2"," .2"," .2"," .2"," .1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLEID"," 0"," 0"," 0"," 0"," 1.34"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLEIV"," 0"," 0"," 0"," 0"," 1.1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLICD"," .9"," .63"," 1.05"," 1.28"," 1.75"," 2.65"," 1.82"," 2.04"," 1.8"," 1.57"," 1.67"," 1.86"," 0"," 0"," 2.39"," 2.39"," 2.53"," 2.37"," 2.52"," 2.6"," 2.58"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLICV"," 0"," 0"," 0"," 0"," 0"," .1"," .1"," .1"," .1"," .1"," .2"," .1"," 0"," 0"," .1"," .2"," 1.5"," .1"," 10.9"," 1.6"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLKCD"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","RI","CLKCV"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
