"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","DC","ARICD"," .67"," .72"," .77"," .82"," 1.4"," 1.8"," 1.82"," 1.98"," 2.19"," 2.58"," 3.58"," 4.83"," 4.14"," 4.06"," 4.54"," 4.95"," 4.18"," 3.22"," 3.16"," 2.88"," 2.94"," 3.1"," 2.35"," 2.87"," 2.85"," 3.23"," 3.31"," 3.54"," 3.24"," 3.15"," 4.03"," 3.78"," 3.99"," 4.71"," 4.93"," 5.76"," 7.4"," 7.44"," 10.3"," 10.77"," 13.06"," 15.34"," 16.45"," 15.51"," 15.93"
"2014F","DC","ARICV"," .1"," .1"," .1"," .1"," .2"," .2"," .2"," .3"," .3"," .4"," .4"," .6"," .5"," .7"," .6"," .9"," .9"," .7"," .7"," .5"," .6"," .5"," .3"," .5"," .5"," .5"," .5"," .8"," .6"," .6"," .8"," .7"," .7"," .7"," .6"," .7"," .9"," 1.3"," 1.6"," 42.9"," 57.8"," 61.9"," 70.2"," 67.3"," 67.2"
"2014F","DC","ARTCD"," .67"," .72"," .77"," .82"," 1.4"," 1.8"," 1.82"," 1.98"," 2.19"," 2.58"," 3.58"," 4.83"," 4.14"," 4.06"," 4.54"," 4.95"," 4.18"," 3.22"," 3.16"," 2.88"," 2.94"," 3.1"," 2.35"," 2.87"," 2.85"," 3.23"," 3.31"," 3.54"," 3.24"," 3.15"," 4.03"," 3.78"," 3.99"," 4.71"," 4.93"," 5.76"," 7.4"," 7.44"," 10.3"," 10.77"," 13.06"," 15.34"," 16.45"," 15.51"," 15.93"
"2014F","DC","ARTCV"," .1"," .1"," .1"," .1"," .2"," .2"," .2"," .3"," .3"," .4"," .4"," .6"," .5"," .7"," .6"," .9"," .9"," .7"," .7"," .5"," .6"," .5"," .3"," .5"," .5"," .5"," .5"," .8"," .6"," .6"," .8"," .7"," .7"," .7"," .6"," .7"," .9"," 1.3"," 1.6"," 42.9"," 57.8"," 61.9"," 70.2"," 67.3"," 67.2"
"2014F","DC","ARTXD"," .67"," .72"," .77"," .82"," 1.4"," 1.8"," 1.82"," 1.98"," 2.19"," 2.58"," 3.58"," 4.83"," 4.14"," 4.06"," 4.54"," 4.95"," 4.18"," 3.22"," 3.16"," 2.88"," 2.94"," 3.1"," 2.35"," 2.87"," 2.85"," 3.23"," 3.31"," 3.54"," 3.24"," 3.15"," 4.03"," 3.78"," 3.99"," 4.71"," 4.93"," 5.76"," 7.4"," 7.44"," 10.3"," 10.77"," 13.06"," 15.34"," 16.45"," 15.51"," 15.93"
"2014F","DC","ARTXV"," .1"," .1"," .1"," .1"," .2"," .2"," .2"," .3"," .3"," .4"," .4"," .6"," .5"," .7"," .6"," .9"," .9"," .7"," .7"," .5"," .6"," .5"," .3"," .5"," .5"," .5"," .5"," .8"," .6"," .6"," .8"," .7"," .7"," .7"," .6"," .7"," .9"," 1.3"," 1.6"," 42.9"," 57.8"," 61.9"," 70.2"," 67.3"," 67.2"
"2014F","DC","AVACD"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 8.24"," 7.96"," 8.36"," 9.29"," 9.39"," 8.11"," 8.81"," 10.87"," 11.01"," 10.72"," 12.42"," 15.13"," 18.56"," 22.31"," 23.7"," 27.23"," 20.32"," 25.19"," 31.64"," 33.04"," 32.71"," 33.16"
"2014F","DC","AVACV"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," .1"," .1"," .2"," 0"," .1"," .1"," .1"," .1"," .1"," .1"," .1"," 0"," .4"," .7"," .7"," .6"," .3"," .1"," .1"," .1"," .1"," .4"
"2014F","DC","AVTCD"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 8.24"," 7.96"," 8.36"," 9.29"," 9.39"," 8.11"," 8.81"," 10.87"," 11.01"," 10.72"," 12.42"," 15.13"," 18.56"," 22.31"," 23.7"," 27.23"," 20.32"," 25.19"," 31.64"," 33.04"," 32.71"," 33.16"
"2014F","DC","AVTCV"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," .1"," .1"," .2"," 0"," .1"," .1"," .1"," .1"," .1"," .1"," .1"," 0"," .4"," .7"," .7"," .6"," .3"," .1"," .1"," .1"," .1"," .4"
