"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","OK","AVTXD"," 2.17"," 2.21"," 2.19"," 2.36"," 3.23"," 3.45"," 3.59"," 3.97"," 4.29"," 5.73"," 9.02"," 10.84"," 10.92"," 10.44"," 10.27"," 9.99"," 8.41"," 7.55"," 7.41"," 8.28"," 9.32"," 8.71"," 8.54"," 8.24"," 7.96"," 8.36"," 9.29"," 9.39"," 8.11"," 8.81"," 10.87"," 11.01"," 10.72"," 12.42"," 15.13"," 18.56"," 22.31"," 23.7"," 27.23"," 20.32"," 25.19"," 31.64"," 33.04"," 32.71"," 33.16"
"2014F","OK","AVTXV"," 4.9"," 4.7"," 4.4"," 4.6"," 6"," 5.4"," 5.4"," 6.6"," 7.6"," 8.9"," 14.9"," 14.7"," 8.6"," 6.4"," 9.8"," 11"," 10.6"," 6.8"," 6.5"," 6.9"," 6.9"," 4.9"," 5.3"," 4.3"," 3.4"," 6.5"," 5.5"," 3.8"," 5.4"," 4.5"," 5.9"," 4.5"," 6.5"," 6.6"," 10.2"," 6"," 29.5"," 6.1"," 6.2"," 25.2"," 25.2"," 29.7"," 28.9"," 21.6"," 8.9"
"2014F","OK","CLACD"," 0"," .68"," .46"," .36"," .81"," .94"," 1.31"," 1.23"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","OK","CLACV"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","OK","CLCCD"," .45"," .68"," .46"," .36"," .81"," .94"," 1.31"," 1.23"," 1.48"," 1.65"," 1.39"," 1.55"," 1.77"," 1.77"," 1.76"," 1.79"," 1.85"," 1.96"," 1.44"," 1.39"," 1.3"," 1.3"," 1.38"," 1.39"," 1.5"," 1.35"," 1.34"," 1.43"," 1.27"," 1.29"," 0"," 1.38"," 1.74"," 1.72"," 0"," 1.61"," 1.88"," 1.95"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","OK","CLCCV"," 0"," 0"," 0"," 0"," 0"," 0"," .1"," .1"," .1"," .5"," .8"," .1"," .5"," .1"," .2"," .1"," .1"," .1"," .2"," 0"," 0"," 0"," 0"," 0"," 0"," .3"," 0"," 6.4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," .1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","OK","CLEID"," .39"," .21"," .19"," .13"," .17"," .43"," 0"," 1.08"," 1.06"," 1.15"," 1.23"," 1.45"," 1.65"," 1.73"," 1.73"," 1.68"," 1.64"," 1.56"," 1.48"," 1.36"," 1.4"," 1.32"," 1.23"," 1.24"," 1.02"," .99"," .98"," .92"," .91"," .91"," .94"," .91"," .94"," .98"," 1.03"," 1.01"," 1.09"," 1.17"," 1.32"," 1.64"," 1.71"," 1.76"," 1.97"," 2.02"," 1.96"
"2014F","OK","CLEIV"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 7.9"," 37.7"," 59.6"," 123.5"," 208.1"," 311.6"," 358.1"," 373.8"," 367.4"," 329.8"," 354.5"," 381.3"," 348.7"," 373.6"," 390.9"," 384.6"," 406.6"," 323.7"," 334.6"," 348.1"," 341.7"," 321.8"," 313.7"," 346"," 327.5"," 352.3"," 370.7"," 368.1"," 387.5"," 404.3"," 417.8"," 498.7"," 592.4"," 570.8"," 643.5"," 621.5"," 652.6"," 634.1"
"2014F","OK","CLICD"," 0"," .68"," .46"," .36"," .81"," .94"," 1.31"," 1.23"," 1.48"," 1.65"," 1.39"," 1.55"," 1.77"," 1.77"," 1.76"," 1.79"," 1.85"," 1.96"," 1.44"," 1.39"," 1.3"," 1.3"," 1.38"," 1.39"," 1.5"," 1.35"," 1.34"," 1.43"," 1.27"," 1.29"," 1.61"," 1.38"," 1.74"," 1.72"," 1.58"," 1.61"," 1.88"," 1.95"," 2.13"," 3.98"," 3.55"," 3.6"," 3.88"," 3.72"," 3.45"
"2014F","OK","CLICV"," 0"," .1"," 0"," 1.4"," 3.3"," .4"," 1.9"," 6"," 12.1"," 13.6"," 7.8"," 22.3"," 25.1"," 22.4"," 26.3"," 32.7"," 30.3"," 25.3"," 17.2"," 19.7"," 16.5"," 21"," 22.9"," 37.2"," 24.1"," 44.7"," 22"," 22"," 20.6"," 21.7"," 22.8"," 20"," 25.4"," 24.6"," 23.9"," 24.7"," 28.2"," 30.1"," 31.1"," 48"," 44"," 42.5"," 44.7"," 45.3"," 45.9"
