"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","ME","CLTCV"," 2.3"," 2.3"," 1.7"," 1.8"," 3.2"," 3.4"," 2"," 1.4"," 1.4"," 1.3"," 5.3"," 6.4"," 14.6"," 12"," 12.4"," 12.7"," 24.6"," 16.7"," 17.8"," 17.8"," 24.5"," 35.9"," 66.8"," 36.4"," 35.9"," 22.7"," 20.2"," 19.4"," 14.4"," 12.9"," 18.6"," 14.8"," 17.2"," 16.9"," 19.2"," 21.4"," 20.5"," 20.8"," 21.1"," 6.4"," 8.7"," 6.5"," 6.1"," 8.1"," 10.5"
"2014F","ME","CLTXD"," 1.06"," .98"," 1.21"," 1.25"," 1.61"," 2.6"," 1.89"," 2.32"," 2.02"," 1.68"," 1.77"," 2.05"," 2.11"," 2.03"," 2.51"," 2.49"," 2.65"," 2.43"," 2.58"," 2.64"," 2.66"," 2.68"," 2.63"," 2.33"," 2.24"," 2.27"," 2.3"," 2.54"," 2.29"," 2.31"," 2.12"," 2.16"," 2.53"," 2.38"," 2.57"," 3.39"," 3.6"," 3.53"," 4.12"," 4.26"," 4.42"," 5.08"," 6.52"," 5.79"," 5.9"
"2014F","ME","CLTXV"," 2.3"," 2.3"," 1.7"," 1.8"," 3.2"," 3.4"," 2"," 1.4"," 1.4"," 1.3"," 5.3"," 6.4"," 14.6"," 12"," 12.4"," 12.7"," 24.6"," 16.7"," 17.8"," 17.8"," 17.6"," 25.1"," 56.4"," 26.1"," 25.9"," 16"," 13.4"," 12.3"," 8"," 6.8"," 12.2"," 7.1"," 5.9"," 7.5"," 7.8"," 11.2"," 10.3"," 10.6"," 10.8"," 3.4"," 3.8"," 2.9"," 3.2"," 4"," 4.8"
"2014F","ME","CLXCD"," 1.06"," .98"," 1.21"," 1.25"," 1.61"," 2.6"," 1.89"," 2.32"," 2.02"," 1.68"," 1.77"," 2.05"," 2.11"," 2.03"," 2.51"," 2.49"," 2.65"," 2.43"," 2.58"," 2.64"," 2.35"," 2.33"," 2.43"," 2.09"," 2.04"," 2.06"," 2.06"," 2.16"," 1.97"," 1.88"," 1.87"," 1.87"," 2.15"," 2.26"," 2.62"," 3.04"," 3.09"," 3.16"," 3.57"," 3.86"," 3.82"," 4.2"," 4.69"," 4.87"," 4.89"
"2014F","ME","CLXCV"," 2.3"," 2.3"," 1.7"," 1.8"," 3.2"," 3.4"," 2"," 1.4"," 1.4"," 1.3"," 5.3"," 6.4"," 14.6"," 12"," 12.4"," 12.7"," 24.6"," 16.7"," 17.8"," 17.8"," 24.5"," 35.9"," 66.8"," 36.4"," 35.9"," 22.7"," 20.2"," 19.4"," 14.4"," 12.9"," 18.6"," 14.8"," 17.2"," 16.9"," 19.2"," 21.4"," 20.5"," 20.8"," 21.1"," 6.4"," 8.7"," 6.5"," 6.1"," 8.1"," 10.5"
"2014F","ME","DFACD"," 1.39"," 1.49"," 1.5"," 1.8"," 2.73"," 2.9"," 3.1"," 3.62"," 3.79"," 5.3"," 7.41"," 9.05"," 8.73"," 9.24"," 8.92"," 9.16"," 7.24"," 7.62"," 7.55"," 8.2"," 9.1"," 9.11"," 8.65"," 8.59"," 8.68"," 8.47"," 9.54"," 9.12"," 8.08"," 8.58"," 11.63"," 10.62"," 10.06"," 11.93"," 14.08"," 18.04"," 20.12"," 21.6"," 29.63"," 19.21"," 22.47"," 28.27"," 29.37"," 28.98"," 25.74"
"2014F","ME","DFACV"," 11.2"," 13"," 14.4"," 17.4"," 25.2"," 25.8"," 32.8"," 40.5"," 43.6"," 56.3"," 68.8"," 79.1"," 93.3"," 108.3"," 145"," 176.1"," 152.4"," 183.4"," 208"," 180.2"," 237.2"," 159.7"," 156.8"," 173.1"," 212.7"," 177.4"," 201.2"," 193"," 167.9"," 180.6"," 279.1"," 255"," 247.6"," 359"," 374.1"," 480.4"," 552.9"," 590.1"," 785.5"," 546.1"," 623.1"," 768.9"," 791.6"," 823.2"," 706.4"
"2014F","ME","DFCCD"," 1.11"," 1.17"," 1.18"," 1.39"," 2.32"," 2.46"," 2.64"," 2.99"," 3.09"," 4.44"," 6.32"," 8.03"," 7.7"," 7.16"," 7.14"," 6.81"," 4.72"," 4.86"," 4.71"," 5.5"," 6.44"," 5.95"," 5.45"," 5.2"," 5.22"," 5.16"," 6.23"," 5.91"," 4.49"," 4.81"," 7.67"," 6.95"," 6.78"," 7.93"," 9.47"," 13.45"," 15.88"," 17.68"," 23.94"," 17.52"," 18.78"," 25.52"," 26.19"," 25.02"," 24.77"
"2014F","ME","DFCCV"," 10.8"," 11.4"," 12.2"," 14"," 22.6"," 23.1"," 29.4"," 36.4"," 34.4"," 39.7"," 67.7"," 81.4"," 63.5"," 58.4"," 68.5"," 42.9"," 47.8"," 48"," 56.2"," 57.7"," 75.3"," 58"," 63.3"," 73"," 77.4"," 68.6"," 87.9"," 80.9"," 71.9"," 78.2"," 143.9"," 101.8"," 107.3"," 174.6"," 191.7"," 225.5"," 240.2"," 299.7"," 368.3"," 213.5"," 237.6"," 353"," 272.5"," 206.5"," 249.4"
"2014F","ME","DFEID"," .41"," .48"," .46"," 1.13"," 2.07"," 2.48"," 2.55"," 2.79"," 2.96"," 4.59"," 6.33"," 7.96"," 7.54"," 6.44"," 6.33"," 5.89"," 3.49"," 4.19"," 4.43"," 4.14"," 5.4"," 4.59"," 4.36"," 3.95"," 3.8"," 3.78"," 4.68"," 4.26"," 3.05"," 3.54"," 6.81"," 5.79"," 5.29"," 6.85"," 6.43"," 11.75"," 14.06"," 15.77"," 19.91"," 12.73"," 16.48"," 22.15"," 23.43"," 22"," 20.01"
