"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","KS","AVTXD"," 2.17"," 2.21"," 2.19"," 2.36"," 3.23"," 3.45"," 3.59"," 3.97"," 4.29"," 5.73"," 9.02"," 10.84"," 10.92"," 10.44"," 10.27"," 9.99"," 8.41"," 7.55"," 7.41"," 8.28"," 9.32"," 8.71"," 8.54"," 8.24"," 7.96"," 8.36"," 9.29"," 9.39"," 8.11"," 8.81"," 10.87"," 11.01"," 10.72"," 12.42"," 15.13"," 18.56"," 22.31"," 23.7"," 27.23"," 20.32"," 25.19"," 31.64"," 33.04"," 32.71"," 33.16"
"2014F","KS","AVTXV"," 3.6"," 3.3"," 2.9"," 2.5"," 3.8"," 3.1"," 4.2"," 5.1"," 4.6"," 7.1"," 10.1"," 11.7"," 10.5"," 9.3"," 8"," 6.9"," 6.9"," 4.6"," 5.5"," 6.5"," 6.4"," 5.5"," 6.1"," 6.3"," 5.7"," 6.2"," 8.3"," 11.7"," 8.2"," 10.7"," 11.8"," 10.9"," 6.9"," 6.4"," 8.8"," 20.1"," 24.6"," 19.7"," 25.3"," 13.7"," 22.3"," 24.4"," 12"," 10.4"," 9.8"
"2014F","KS","CLACD"," .45"," .5"," .5"," .45"," .96"," .92"," 1.19"," 1.05"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","KS","CLACV"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","KS","CLCCD"," .45"," .5"," .5"," .45"," .96"," 0"," 0"," 0"," 1.27"," 1.56"," 1.32"," 1.53"," 1.72"," 1.75"," 1.76"," 1.69"," 1.74"," 1.59"," 1.42"," 1.28"," 1.18"," 1.26"," 1.31"," 1.4"," 1.35"," 1.34"," 1.27"," 1.3"," 1.25"," 1.33"," 1.26"," 1.49"," 1.52"," 1.52"," 0"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","KS","CLCCV"," 0"," 0"," .1"," 0"," .1"," 0"," 0"," 0"," .3"," .8"," .1"," .1"," .4"," .1"," .1"," 0"," 0"," 0"," 0"," .1"," 0"," 0"," 0"," .6"," .9"," 1.1"," 2.1"," .1"," 0"," .2"," .3"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","KS","CLEID"," .31"," .31"," .32"," .32"," .36"," .67"," .74"," .75"," .9"," .99"," 1.07"," 1.18"," 1.34"," 1.42"," 1.5"," 1.4"," 1.32"," 1.27"," 1.24"," 1.24"," 1.24"," 1.23"," 1.18"," 1.02"," 1.02"," 1.02"," .99"," 1.02"," .98"," .95"," .98"," 1.05"," .98"," 1.01"," 1.03"," 1.12"," 1.19"," 1.23"," 1.41"," 1.43"," 1.51"," 1.75"," 1.83"," 1.77"," 1.79"
"2014F","KS","CLEIV"," 2.6"," 2.7"," 3.3"," 6.8"," 13.1"," 39.9"," 53"," 64.4"," 120.6"," 141.4"," 197.4"," 243"," 273.9"," 319.2"," 403.3"," 352.6"," 324.6"," 331.9"," 328"," 326.7"," 332.8"," 324.8"," 294.1"," 305.4"," 304.3"," 291.5"," 329.9"," 314"," 300.8"," 311.5"," 353.8"," 367.5"," 380.8"," 391.2"," 391.2"," 420.4"," 427.9"," 480.5"," 519.8"," 505.5"," 539.5"," 602.6"," 560.3"," 575.8"," 561.3"
"2014F","KS","CLICD"," .45"," .5"," .5"," .45"," .96"," .92"," 1.19"," 1.05"," 1.27"," 1.56"," 1.32"," 1.53"," 1.72"," 1.75"," 1.76"," 1.69"," 1.74"," 1.59"," 1.42"," 1.28"," 1.18"," 1.26"," 1.31"," 1.4"," 1.35"," 1.34"," 1.27"," 1.3"," 1.25"," 1.33"," 1.26"," 1.49"," 1.52"," 1.52"," 1.54"," 1.68"," 2"," 2.12"," 2.44"," 2.53"," 2.61"," 2.44"," 2.85"," 2.49"," 2.46"
"2014F","KS","CLICV"," 1"," .9"," 1"," 1.3"," 2.8"," 2.5"," 2.2"," 3.8"," 2.8"," 7.2"," 9.4"," 11.6"," 13.7"," 10.7"," 11.7"," 13.2"," 9.7"," 8.7"," 6.5"," 5.2"," 4.5"," 4.6"," 5.1"," 4.5"," 4.4"," 4.5"," 5"," 4.4"," 3.4"," 3.6"," 4.1"," 5.8"," 6.5"," 5.8"," 7.7"," 8.4"," 11.4"," 12.2"," 9.8"," 6.3"," 6.9"," 6.1"," 5.7"," 5.1"," 7.3"
